"A" "M_bin" "Ycen_noint" "Y_cont_noint" "Y_bin_noint" "Y_count_noint" "cen" "C" "delta"
"5843" 0 1 0.0686334816700916 -3.4899655438314 0 4 0.0686334816700916 1.76324441464831 1
"5844" 1 1 0.0686334816700916 -1.86021196988339 0 2 0.0686334816700916 -0.114529163811738 1
"5845" 0 0 0.0237873624674917 -2.08554096927809 0 4 0.0686334816700916 -0.0696257270638836 0
"5846" 0 0 0.0103835459077346 -4.47756933835096 0 1 0.0686334816700916 1.1269307894715 0
"5847" 1 1 0.0686334816700916 -0.547515874975429 1 1 0.0686334816700916 1.47739237979228 1
"5848" 0 1 0.0686334816700916 -3.93412341818118 0 4 0.0686334816700916 -0.0904656577278407 1
"5849" 0 0 0.0139040325059163 -2.65302371061699 0 1 0.0686334816700916 1.12176746951109 0
"5850" 0 0 0.0686334816700916 -4.35200938744894 0 4 0.0686334816700916 0.424454799980743 1
"5851" 0 0 0.031492781588656 -2.43013598380494 1 2 0.0686334816700916 0.807767243814478 0
"5852" 1 0 0.0336084341267479 -2.39760706396554 0 0 0.0686334816700916 1.11523791569763 0
"5853" 0 0 0.032643824614022 -3.00930565853216 0 2 0.0686334816700916 0.684279138163669 0
"5854" 0 0 0.01730576559339 -2.75393777512203 0 5 0.0686334816700916 0.561333731343697 0
"5855" 1 0 0.0411012436927685 -4.01159462574934 0 3 0.0686334816700916 -1.32797130004928 0
"5856" 0 1 0.0686334816700916 -2.01524004522122 0 2 0.0686334816700916 0.788511719588463 1
"5857" 1 0 0.0436815451985027 -2.51366225387996 0 7 0.0686334816700916 1.26811998320073 0
"5858" 1 1 0.0209597346041791 -2.96548858789016 0 3 0.0686334816700916 0.215862148253651 0
"5859" 0 1 0.0547567885516875 -3.63112649463068 0 1 0.0686334816700916 0.917885134454417 0
"5860" 0 1 0.0318212763699679 -2.52586135950147 0 4 0.0686334816700916 0.836506320487466 0
"5861" 1 0 0.0437949477934502 -1.63288515167362 0 1 0.0686334816700916 2.25927036250055 0
"5862" 0 1 0.00159881348017961 -2.42336487975821 0 2 0.0686334816700916 0.341293920884592 0
"5863" 0 0 0.052887201674959 -3.46475552810272 0 0 0.0686334816700916 -0.00644372623893208 0
"5864" 1 0 0.0620714003164689 -3.52407645069114 0 5 0.0686334816700916 0.879001592178421 0
"5865" 1 1 0.0646670738224437 -2.90769770464275 0 6 0.0686334816700916 -0.331728162040219 0
"5866" 0 1 0.0120919580201554 -1.19323380776087 0 4 0.0686334816700916 0.564059416861782 0
"5867" 0 0 0.0212154052110051 -3.68275100992219 0 3 0.0686334816700916 0.470479309024112 0
"5868" 1 0 0.0686334816700916 -5.70439824854701 0 1 0.0686334816700916 1.11160117378963 1
"5869" 1 1 0.00556375033601563 -1.04272707628251 0 2 0.0686334816700916 0.913143821313291 0
"5870" 1 1 0.00343776626097666 -2.46774121007747 0 4 0.0686334816700916 0.981662203983897 0
"5871" 1 0 0.0686334816700916 -3.04956730797768 0 0 0.0686334816700916 0.599814867710105 1
"5872" 0 1 0.00101157059219199 -4.10977825652828 0 6 0.0686334816700916 0.630581536148832 0
"5873" 1 1 0.0125544041303032 -3.07942807026115 0 1 0.0686334816700916 0.394308251249682 0
"5874" 0 0 0.0647930212146252 -3.85892039507888 1 2 0.0686334816700916 2.13125557554622 0
"5875" 0 0 0.00719037212158613 -3.22145922685905 0 2 0.0686334816700916 1.01264107770819 0
"5876" 0 0 0.0316102169217993 -1.78277938613138 1 2 0.0686334816700916 0.0141196164938284 0
"5877" 1 1 0.0686334816700916 -4.62495799146079 0 4 0.0686334816700916 -0.553920046011128 1
"5878" 0 1 0.00864076691037403 -2.71525999171454 0 4 0.0686334816700916 0.555025459310015 0
"5879" 1 0 0.0655132062405848 -2.33768174534715 0 4 0.0686334816700916 0.877299728084182 0
"5880" 0 1 0.0207264920484267 -3.08639212599637 0 2 0.0686334816700916 -0.304297714435418 0
"5881" 0 1 0.0228493969652736 -0.531186898514033 0 2 0.0686334816700916 1.21009495302995 0
"5882" 1 1 0.0686334816700916 -1.80459690037822 0 3 0.0686334816700916 1.42769127050487 1
"5883" 0 0 0.00606238891124393 -2.88632367612589 0 1 0.0686334816700916 -0.932992487560606 0
"5884" 0 0 0.0579658798030574 -1.2299317827453 0 2 0.0686334816700916 2.78880019566176 0
"5885" 0 1 0.0340852047607254 -3.75549851292024 0 5 0.0686334816700916 0.348215281778368 0
"5886" 0 0 0.0686334816700916 -2.10580196197035 0 4 0.0686334816700916 0.448282090854466 1
"5887" 0 1 0.0447834790040235 -2.59517784225915 0 3 0.0686334816700916 0.0196793337379758 0
"5888" 1 1 0.0399155438273519 -4.08175996701941 0 2 0.0686334816700916 1.00037948072584 0
"5889" 1 1 0.031009594377832 -2.59548361599572 0 2 0.0686334816700916 -0.0683507605563243 0
"5890" 1 1 0.0686334816700916 -3.21227386624695 0 0 0.0686334816700916 1.5574898851593 1
"5891" 0 0 0.00767305406994007 -3.77201932337001 0 3 0.0686334816700916 0.615211759126249 0
"5892" 0 1 0.0141453310186645 -2.02654020809729 0 6 0.0686334816700916 0.992903076607128 0
"5893" 0 1 0.0487012974667268 -2.53405340151435 0 2 0.0686334816700916 1.27141612797579 0
"5894" 1 1 0.00804292576055864 -3.27602674441751 0 6 0.0686334816700916 -1.64200079531203 0
"5895" 1 0 0.0686334816700916 -4.58952106831371 0 1 0.0686334816700916 1.76870617251729 1
"5896" 1 1 0.00861929087161581 -2.09229389937658 0 2 0.0686334816700916 0.271970856940516 0
"5897" 0 1 0.0247095587482372 -2.93930872416542 0 3 0.0686334816700916 1.3757777864078 0
"5898" 1 1 0.0686334816700916 -3.09736658368556 1 2 0.0686334816700916 -0.796919338997869 1
"5899" 1 1 0.00520612742004401 -5.17988372291619 0 4 0.0686334816700916 -1.18662780125701 0
"5900" 1 1 0.0111080614729618 -3.68751549188378 0 2 0.0686334816700916 1.00832233604151 0
"5901" 0 1 0.00892676515980495 -4.28732114445735 0 0 0.0686334816700916 0.453952832705712 0
"5902" 1 1 0.0686334816700916 -3.0228425821018 0 0 0.0686334816700916 0.922498841384886 1
"5903" 1 1 0.0274421149634217 -0.273920281422591 0 3 0.0686334816700916 1.47662989342805 0
"5904" 1 1 0.0686334816700916 -1.86768325494843 0 6 0.0686334816700916 0.899471722625535 1
"5905" 0 0 0.00163755744785564 -3.69043648980832 0 5 0.0686334816700916 0.941900001006263 0
"5906" 1 1 0.0462452221640398 -3.89601910185494 0 2 0.0686334816700916 0.221963762888613 0
"5907" 0 1 0.0686334816700916 -2.31226970927158 0 7 0.0686334816700916 1.58511413260316 1
"5908" 1 0 0.0686334816700916 -2.50455536092903 0 2 0.0686334816700916 1.03103920728633 1
"5909" 0 1 0.00268723367217452 -2.72132248158962 0 5 0.0686334816700916 0.0399028923169259 0
"5910" 1 0 0.00429618208315684 -3.65768635933453 0 3 0.0686334816700916 0.716430678200804 0
"5911" 1 1 0.00568280857716539 -4.16922492473896 0 3 0.0686334816700916 2.19119236719893 0
"5912" 0 0 0.0442651935697522 -2.74404046352682 0 5 0.0686334816700916 0.166439062137083 0
"5913" 1 0 0.05041586912968 -4.72665831030029 0 2 0.0686334816700916 3.2949321999158 0
"5914" 0 0 0.0686334816700916 -3.50593042816336 0 2 0.0686334816700916 0.0534773337293553 1
"5915" 1 1 0.00163099930717166 -2.99930622161763 0 6 0.0686334816700916 1.01155972888224 0
"5916" 0 0 0.0238027236455493 -3.32520303264571 0 3 0.0686334816700916 0.101028310995237 0
"5917" 0 1 0.0387980655720106 -2.84317002380595 0 2 0.0686334816700916 1.40020031018418 0
"5918" 1 1 0.0336739917246975 -4.35973569494623 0 4 0.0686334816700916 2.23152594413385 0
"5919" 0 1 0.0128873702717445 -3.93133073219371 0 3 0.0686334816700916 1.75301509450505 0
"5920" 0 0 0.0384779523152417 -1.90714315922492 0 2 0.0686334816700916 0.949011172203761 0
"5921" 0 1 0.0178398612268646 -3.09925398272633 0 5 0.0686334816700916 -0.790008977906373 0
"5922" 0 1 0.00833600433101522 -4.17215311211248 0 3 0.0686334816700916 1.63169688539126 0
"5923" 0 0 0.0686334816700916 -1.66255471264138 0 6 0.0686334816700916 -0.468177106134795 1
"5924" 0 1 0.0422653766793449 -3.49513014370056 0 2 0.0686334816700916 -1.42606429910191 0
"5925" 0 1 0.0686334816700916 -3.66558450259928 0 3 0.0686334816700916 -0.251396339863456 1
"5926" 1 0 0.059393410835887 -2.36013006409951 0 2 0.0686334816700916 1.27533363058763 0
"5927" 1 1 0.0159870121201501 -3.85308243683218 0 3 0.0686334816700916 1.99802661666046 0
"5928" 1 1 0.00997948379726234 -3.18362976929054 0 2 0.0686334816700916 1.54499301073364 0
"5929" 0 0 0.00888389114468045 -2.74256954036101 0 3 0.0686334816700916 1.79399186150473 0
"5930" 1 1 0.0686334816700916 -3.89418463419797 0 4 0.0686334816700916 -0.0331320998170079 1
"5931" 0 1 0.0114480809617064 -2.76866332911467 0 1 0.0686334816700916 0.96055420059961 0
"5932" 1 1 0.00310377272566385 -2.12680599532782 0 7 0.0686334816700916 0.655196444245907 0
"5933" 0 0 0.00234747150003414 -3.65355398774715 0 6 0.0686334816700916 0.81808666933061 0
"5934" 1 0 0.0267290643195541 -1.44429279929824 0 2 0.0686334816700916 0.279525630822308 0
"5935" 0 1 0.0178446678377158 -2.80477281244356 0 3 0.0686334816700916 1.73440384162952 0
"5936" 0 1 0.0508621915192439 -4.32183536073627 0 6 0.0686334816700916 -0.346812454775613 0
"5937" 0 0 0.0195540594389723 -1.24068294951726 0 2 0.0686334816700916 1.09562113727102 0
"5938" 1 1 0.0686334816700916 -2.8611221101476 0 4 0.0686334816700916 -0.565239944240489 1
"5939" 0 0 0.0686334816700916 -2.87927230572627 0 4 0.0686334816700916 2.25078257560992 1
"5940" 0 1 0.00409984272750556 -2.65763279890812 0 3 0.0686334816700916 1.22427824753999 0
"5941" 1 0 0.00363663974641926 -3.11840013138389 0 1 0.0686334816700916 0.328313681919009 0
"5942" 0 1 0.0513051423417523 -2.47866019446435 0 4 0.0686334816700916 2.12765716718393 0
"5943" 1 1 0.0686334816700916 -1.66544596545354 0 3 0.0686334816700916 -0.73133188845267 1
"5944" 1 1 0.0686334816700916 -3.78721546105683 0 2 0.0686334816700916 -0.15525783169747 1
"5945" 1 0 0.00051185932902334 -4.6999413880325 0 2 0.0686334816700916 1.71062962645279 0
"5946" 0 0 0.0246025178096773 -1.70703351201739 0 3 0.0686334816700916 1.60218817214965 0
"5947" 1 0 0.0084306267052994 -2.05083094352694 0 3 0.0686334816700916 0.482728008742543 0
"5948" 0 1 0.00596339336707154 -2.992510410142 0 1 0.0686334816700916 2.13183407649308 0
"5949" 1 1 0.0483748007968499 -3.05747514124151 0 2 0.0686334816700916 1.03548492886115 0
"5950" 0 0 0.0311517917235672 -2.92109698671113 0 0 0.0686334816700916 0.465394790718668 0
"5951" 0 1 0.0403016175456288 -3.1935246338754 0 3 0.0686334816700916 0.743381291596188 0
"5952" 0 1 0.00771256015833071 -4.49521243632801 0 4 0.0686334816700916 0.267397784969552 0
"5953" 0 0 0.0686334816700916 -2.6239093372997 0 4 0.0686334816700916 1.97359864600221 1
"5954" 0 1 0.000500363551499424 -2.20376363729614 0 1 0.0686334816700916 0.093332169055377 0
"5955" 0 1 0.0686334816700916 -3.2174856019908 0 4 0.0686334816700916 -0.556165452114941 1
"5956" 1 1 0.0653348097262727 -2.29272579110165 0 3 0.0686334816700916 1.1081615080823 0
"5957" 1 1 0.000351344407578389 -2.77502067460375 0 1 0.0686334816700916 2.58307142917539 0
"5958" 0 1 0.0686334816700916 -3.90625426187891 0 2 0.0686334816700916 1.71209483031655 1
"5959" 1 1 0.0686334816700916 -1.90047275555396 0 7 0.0686334816700916 0.718757818701043 1
"5960" 0 1 0.0686334816700916 -2.90763228879167 0 7 0.0686334816700916 0.0731105719941066 1
"5961" 0 0 0.0264820752716614 -1.29284953376791 0 3 0.0686334816700916 0.598724441083075 0
"5962" 0 1 0.0446455954871473 -1.75541997111741 0 0 0.0686334816700916 1.76932081904909 0
"5963" 0 0 0.0428384577158063 -2.20623658724177 0 4 0.0686334816700916 3.13348308716601 0
"5964" 1 1 0.0686334816700916 -1.85410825129739 0 3 0.0686334816700916 2.07673024228444 1
"5965" 1 1 0.0246795826659159 -2.23159971585287 0 0 0.0686334816700916 0.634264712585443 0
"5966" 1 0 0.0637544375819816 -2.68436439520122 0 0 0.0686334816700916 -0.228855734860057 0
"5967" 0 0 0.0424708890349063 -2.6088361480577 0 4 0.0686334816700916 1.38260288017244 0
"5968" 0 1 0.0217327270597864 -1.80807832719049 0 2 0.0686334816700916 1.5017375851023 0
"5969" 0 1 0.00766325242879081 -2.8581028217848 0 2 0.0686334816700916 2.01993434630197 0
"5970" 0 1 0.0686334816700916 -1.99635373778596 0 5 0.0686334816700916 1.45995664180803 1
"5971" 0 1 0.0686334816700916 -2.99593623261446 0 3 0.0686334816700916 -0.312400428598891 1
"5972" 1 1 0.0244166512089792 -3.77824002616112 0 4 0.0686334816700916 0.382619911712411 0
"5973" 0 1 0.0686334816700916 -2.41563559527242 0 4 0.0686334816700916 0.976044372609466 1
"5974" 0 1 0.0686334816700916 -4.75614763985169 0 1 0.0686334816700916 1.44974612815904 1
"5975" 1 0 0.0119969809460519 -2.89616181766327 0 4 0.0686334816700916 1.18813986823276 0
"5976" 1 1 0.0452509884035831 -3.18699156901929 0 2 0.0686334816700916 0.936127294750075 0
"5977" 0 1 0.00945966603031218 -2.1106451795263 0 4 0.0686334816700916 1.2738239772151 0
"5978" 0 1 0.0548197624372135 -2.08400684999729 0 4 0.0686334816700916 -0.0545521339490598 0
"5979" 0 1 0.0686334816700916 -2.79511164257333 0 0 0.0686334816700916 2.32000389477495 1
"5980" 0 0 0.0680412228418458 -4.59590837370338 0 1 0.0686334816700916 -1.36684703855035 0
"5981" 0 1 0.0686334816700916 -3.92107310735699 0 3 0.0686334816700916 0.878992670703616 1
"5982" 0 1 0.0549995612971753 -3.39517822481442 0 1 0.0686334816700916 2.16947274774246 0
"5983" 1 1 0.0686334816700916 -0.920474953992268 0 5 0.0686334816700916 0.701524658255807 1
"5984" 0 0 0.00912648878442467 -3.65420027599547 0 0 0.0686334816700916 0.198613301102359 0
"5985" 0 0 0.0161113874775636 -1.83316072131089 0 1 0.0686334816700916 1.96821100716144 0
"5986" 1 1 0.0657871841317431 -1.28856762841824 0 7 0.0686334816700916 1.19589819077758 0
"5987" 1 1 0.00775959107953024 -3.06621031559019 0 1 0.0686334816700916 1.35310352870352 0
"5988" 1 0 0.0686334816700916 -4.44493845265354 0 8 0.0686334816700916 0.269571655368466 1
"5989" 1 0 0.0128947731167643 -3.73292592578069 0 4 0.0686334816700916 -0.467693504434203 0
"5990" 0 0 0.0214719803270593 -2.17623637744929 0 4 0.0686334816700916 -1.03914143413122 0
"5991" 1 1 0.0686334816700916 -2.82023253608719 0 3 0.0686334816700916 1.65327657154623 1
"5992" 1 0 0.0681520918550136 -2.58291597993033 0 3 0.0686334816700916 0.57459026245214 0
"5993" 1 1 0.00601067543586335 -3.9798027677666 1 7 0.0686334816700916 -1.42530174963638 0
"5994" 0 0 0.0686334816700916 -4.13404653754791 0 7 0.0686334816700916 0.427950378557959 1
"5995" 0 0 0.0280303707198594 -1.34797207642767 0 3 0.0686334816700916 1.73400759968628 0
"5996" 1 0 0.0320959742750536 -4.48665416953949 0 1 0.0686334816700916 0.568441399436278 0
"5997" 0 1 0.0247704667965091 -3.36492323100511 0 6 0.0686334816700916 1.44790745666998 0
"5998" 0 1 0.0523369064811404 -2.53993140275331 0 3 0.0686334816700916 2.46936502133285 0
"5999" 0 1 0.0415390549942645 -3.92179970315951 0 4 0.0686334816700916 0.798546970599811 0
"6000" 1 0 0.064666862006389 -2.12802465755186 0 7 0.0686334816700916 0.996004429359587 0
"6001" 0 0 0.00630166800272637 -2.98678273537828 0 2 0.0686334816700916 1.33432009840529 0
"6002" 0 1 0.00152102659146624 -2.53236702532885 0 3 0.0686334816700916 -0.521241938555736 0
"6003" 0 1 0.0686334816700916 -3.13347123728257 0 3 0.0686334816700916 1.54572944611821 1
"6004" 1 1 0.00845986034593287 -1.93897839382569 0 3 0.0686334816700916 1.19032658303013 0
"6005" 0 0 0.0259655943301078 -1.85780585839236 0 6 0.0686334816700916 0.344397774851035 0
"6006" 1 0 0.018427339935974 -1.65375791419061 0 4 0.0686334816700916 1.46864415403284 0
"6007" 0 0 0.00730900411591445 -1.29353793469898 1 3 0.0686334816700916 1.74348946312422 0
"6008" 0 0 0.0686334816700916 -3.94544765257033 0 2 0.0686334816700916 1.3547352601803 1
"6009" 0 0 0.00427605087686182 -3.42812994399222 0 2 0.0686334816700916 -0.288675738351558 0
"6010" 0 1 0.0046287474586483 -2.83599605876373 0 5 0.0686334816700916 1.93565852516476 0
"6011" 0 0 0.016638928553902 -2.4564617858103 0 6 0.0686334816700916 0.341354799021347 0
"6012" 1 1 0.00467657666963385 -1.06630129949989 0 2 0.0686334816700916 -0.941311101042508 0
"6013" 0 0 0.0391097595417242 -3.78670908632571 0 4 0.0686334816700916 -0.505131838566309 0
"6014" 0 1 0.0686334816700916 -3.99296345698816 0 2 0.0686334816700916 1.62862617384174 1
"6015" 1 1 0.00653933945613036 -3.97406479416758 0 1 0.0686334816700916 0.8308251890497 0
"6016" 1 0 0.0122130011470997 -4.77105011099216 0 6 0.0686334816700916 -2.19080210258154 0
"6017" 0 0 0.0280008787115845 -2.60075640323632 0 3 0.0686334816700916 0.168608043806002 0
"6018" 0 0 0.058307479228251 -4.4723640331564 0 2 0.0686334816700916 0.67402584935582 0
"6019" 0 0 0.00246434350565618 -1.67776321080679 1 1 0.0686334816700916 0.537380908116258 0
"6020" 1 1 0.0126910281478674 -3.31098510938327 0 4 0.0686334816700916 -0.715834973832087 0
"6021" 1 1 0.0279054182359906 -2.44195978316092 0 5 0.0686334816700916 0.802639513000689 0
"6022" 0 0 0.00561961586248551 -2.10707738400096 0 5 0.0686334816700916 -0.974595524735549 0
"6023" 0 0 0.0686334816700916 -1.43872948282648 0 3 0.0686334816700916 1.24537862276323 1
"6024" 0 1 0.0050151946348817 -4.15755031183554 0 4 0.0686334816700916 2.39545908409496 0
"6025" 0 1 0.0278814835135094 -1.40092077853003 0 1 0.0686334816700916 -0.35429579706046 0
"6026" 1 0 0.0686334816700916 -1.54745553373429 0 5 0.0686334816700916 0.734733012134536 1
"6027" 0 0 0.0389135350738628 -2.68966999470822 0 3 0.0686334816700916 -0.661220830160892 0
"6028" 0 0 0.0287865650597495 -4.97188055295664 0 2 0.0686334816700916 0.848875900234525 0
"6029" 0 0 0.0604027157895645 -3.33220623452382 0 4 0.0686334816700916 1.94143181551571 0
"6030" 0 0 0.0161256852163805 -2.91943770383122 0 5 0.0686334816700916 0.914888607247097 0
"6031" 0 1 0.00219557153781154 -3.74362680100494 0 2 0.0686334816700916 0.639415900812176 0
"6032" 0 0 0.00554538314828908 -2.45397285216702 0 0 0.0686334816700916 0.939609614306574 0
"6033" 1 1 0.0145689665147313 -2.89623628118959 0 1 0.0686334816700916 1.49103040735839 0
"6034" 0 1 0.0147342846128748 -2.61657892976598 0 6 0.0686334816700916 1.08223985291382 0
"6035" 0 1 0.0686334816700916 -3.93020345790336 0 4 0.0686334816700916 0.775243224537529 1
"6036" 1 1 0.00496629977005595 -3.97160801466879 0 0 0.0686334816700916 -0.649562008663214 0
"6037" 1 1 0.0304535252811153 -1.31987352571077 0 2 0.0686334816700916 0.416865023701481 0
"6038" 1 1 0.00680978061714483 -4.38133556410461 0 1 0.0686334816700916 2.99797251326651 0
"6039" 0 0 0.0304222415605229 -3.18060723107868 0 3 0.0686334816700916 0.305706727088455 0
"6040" 0 1 0.0119779953566811 -2.16682808009905 0 4 0.0686334816700916 0.936885850289643 0
"6041" 0 0 0.00602358769440115 -2.97903987323801 0 1 0.0686334816700916 2.60604152855065 0
"6042" 0 1 0.0212959599905405 -3.34340181633993 0 5 0.0686334816700916 0.242471859855032 0
"6043" 0 1 0.00978788454382384 -1.69597243170531 0 1 0.0686334816700916 -0.654613906299147 0
"6044" 1 0 0.05611525198081 -3.78556468682853 0 2 0.0686334816700916 1.10281876041068 0
"6045" 1 1 0.0686334816700916 -3.57294221671719 0 3 0.0686334816700916 0.640484689391346 1
"6046" 1 0 0.00341714402146786 -3.85790249171731 0 3 0.0686334816700916 1.81601188441955 0
"6047" 0 0 0.0675473392837501 -4.21657357265009 0 4 0.0686334816700916 0.939037137061524 0
"6048" 1 1 0.0145397180670298 -0.276131569252926 1 5 0.0686334816700916 1.6870590511845 0
"6049" 0 1 0.0686334816700916 -4.87505100767068 0 4 0.0686334816700916 0.685116401068772 1
"6050" 0 0 0.0686334816700916 -2.27876879799295 0 0 0.0686334816700916 1.59628046444846 1
"6051" 1 0 0.0475702482463608 -3.30381165288871 0 9 0.0686334816700916 -0.201927067020063 0
"6052" 1 0 0.0637517839533075 -2.58908192271922 0 1 0.0686334816700916 -0.911303396148848 0
"6053" 0 1 0.0265480489422617 -4.60231401903344 0 2 0.0686334816700916 0.990763425911827 0
"6054" 0 1 0.00513111159980933 -2.48162876141215 0 3 0.0686334816700916 0.63448883623357 0
"6055" 1 1 0.0584520434855646 -2.08825050215874 0 4 0.0686334816700916 -0.0706130780619658 0
"6056" 0 1 0.0686334816700916 -2.39828141989648 0 4 0.0686334816700916 0.947640709099697 1
"6057" 0 1 0.0280951861371639 -3.52108590189369 0 5 0.0686334816700916 -0.180841730090708 0
"6058" 1 0 0.0403916962015637 -2.77570858159651 0 1 0.0686334816700916 1.30862397394844 0
"6059" 0 0 0.0225268268665748 -2.51926225633812 0 4 0.0686334816700916 0.938737337061932 0
"6060" 0 1 0.00312486798309802 -2.57331140368469 0 3 0.0686334816700916 0.482495684149647 0
"6061" 0 0 0.0597789489896636 -2.13596206444081 0 5 0.0686334816700916 1.23481849907913 0
"6062" 1 1 0.063741188971755 -2.29354546619179 0 4 0.0686334816700916 2.30469881873288 0
"6063" 1 1 0.0430127849385265 -2.79689204731904 0 4 0.0686334816700916 1.81669215116583 0
"6064" 0 1 0.040772686843071 -2.9307940316032 0 4 0.0686334816700916 1.73074448264266 0
"6065" 1 1 0.0233078015694961 -1.91464905424396 0 1 0.0686334816700916 3.29841275258172 0
"6066" 1 0 0.0686334816700916 -1.87318735017921 0 1 0.0686334816700916 0.719376920609049 1
"6067" 0 1 0.0578380221797133 -2.68060100028882 0 3 0.0686334816700916 0.446693203742065 0
"6068" 1 1 0.0324925582458503 -0.922397304008601 1 3 0.0686334816700916 0.0580774608533201 0
"6069" 0 1 0.0307816755267089 -3.68869924052774 0 1 0.0686334816700916 1.43345849162264 0
"6070" 0 0 0.0686334816700916 -2.83098326740145 0 6 0.0686334816700916 1.16142661434887 1
"6071" 0 0 0.0111750436519471 -2.51336920861788 0 3 0.0686334816700916 1.0772915775166 0
"6072" 0 1 0.0686334816700916 -0.573669676411551 0 5 0.0686334816700916 1.65209761016824 1
"6073" 0 0 0.0196678869183345 -3.76506933401813 0 3 0.0686334816700916 1.5815368439576 0
"6074" 0 0 0.0460297284578693 -3.38286537548905 0 2 0.0686334816700916 2.29100654599686 0
"6075" 1 1 0.0538089080046764 -0.816329985958058 0 1 0.0686334816700916 1.5057732955396 0
"6076" 0 0 0.00545809459249367 -2.37828232155414 0 8 0.0686334816700916 0.872714797858003 0
"6077" 1 1 0.0366726349666278 -2.15852344933232 0 5 0.0686334816700916 -0.509229357917709 0
"6078" 0 1 0.0686334816700916 -2.74540536572606 0 3 0.0686334816700916 0.897978470474825 1
"6079" 0 0 0.00745470261279854 -2.54192461789399 0 4 0.0686334816700916 1.03793837264389 0
"6080" 1 0 0.0159634753161077 -2.60797252643592 0 3 0.0686334816700916 0.386318405005431 0
"6081" 0 1 0.00514432258472156 -2.35761756233272 0 4 0.0686334816700916 2.35955619218038 0
"6082" 0 0 0.0194438177088659 -2.9265426976078 0 6 0.0686334816700916 1.41267742174063 0
"6083" 0 0 0.0686334816700916 -2.91155836282164 0 3 0.0686334816700916 1.08599558222679 1
"6084" 0 1 0.00298030473309579 -3.38157248876973 0 5 0.0686334816700916 1.09384574246599 0
"6085" 0 1 0.0403461766672071 -4.42018613028277 0 3 0.0686334816700916 -0.905119768357118 0
"6086" 1 0 0.0686334816700916 -3.43836026396157 0 1 0.0686334816700916 -0.880447514637901 1
"6087" 0 0 0.0272060865388979 -1.66603874527737 0 4 0.0686334816700916 1.64363248742631 0
"6088" 0 1 0.0686334816700916 -2.45465910041474 0 2 0.0686334816700916 0.590193743775799 1
"6089" 1 1 0.0537247310007135 -2.52479584564912 0 4 0.0686334816700916 1.06589979543937 0
"6090" 1 1 0.0686334816700916 -3.28334617687008 0 3 0.0686334816700916 0.307248508630961 1
"6091" 0 0 0.0346608512697385 -3.17328096741088 0 3 0.0686334816700916 -0.336723991038567 0
"6092" 0 0 0.0204225615031788 -3.13929483411235 0 3 0.0686334816700916 1.96600977695001 0
"6093" 0 0 0.0503557631667541 -3.21934420388983 0 4 0.0686334816700916 2.03661314508771 0
"6094" 1 1 0.0248277278101365 -4.02259982604525 0 0 0.0686334816700916 0.811101131134611 0
"6095" 1 1 0.0109277798611291 -2.55926610892979 0 3 0.0686334816700916 0.111352126118877 0
"6096" 0 0 0.0152851211304518 -2.14236283930903 0 4 0.0686334816700916 1.08025904043628 0
"6097" 0 1 0.0236157491137654 -2.64198145194346 0 4 0.0686334816700916 2.72376828140192 0
"6098" 1 1 0.0126962933258244 -3.61258169923866 0 5 0.0686334816700916 1.05680195699331 0
"6099" 0 0 0.0350079933231654 -4.05816420949773 0 1 0.0686334816700916 0.214870275998921 0
"6100" 1 0 0.0477411783326336 -3.59365714668492 0 8 0.0686334816700916 0.11602473758755 0
"6101" 1 0 0.022924227222427 -2.20008900894695 1 3 0.0686334816700916 0.670608548607125 0
"6102" 1 0 0.0498684055244214 -3.5054896956671 0 5 0.0686334816700916 0.861695428236141 0
"6103" 0 0 0.0371172900679961 -3.21903914635587 0 2 0.0686334816700916 0.459851660187595 0
"6104" 0 0 0.00552673867896398 -3.92682868472208 1 1 0.0686334816700916 0.693047243570335 0
"6105" 1 0 0.00752301948571318 -4.78675061411648 0 2 0.0686334816700916 0.275597387720404 0
"6106" 0 0 0.0686334816700916 -1.56339881080353 0 7 0.0686334816700916 1.34956623817703 1
"6107" 1 0 0.0686334816700916 -2.97272768237495 0 1 0.0686334816700916 -0.879168564689227 1
"6108" 0 1 0.00299497587149649 -2.64722860469953 0 2 0.0686334816700916 1.00781150462523 0
"6109" 0 0 0.0529409330768288 -2.77660308895525 0 5 0.0686334816700916 1.40583983537551 0
"6110" 0 0 0.0686334816700916 -3.32040098277578 0 2 0.0686334816700916 2.24350560542378 1
"6111" 1 1 0.0686334816700916 -3.71597723279708 0 3 0.0686334816700916 2.03478890645695 1
"6112" 0 0 0.0370294558785834 -2.92409512369412 0 3 0.0686334816700916 0.556044189753028 0
"6113" 0 0 0.0325825456132368 -2.69631828997943 0 3 0.0686334816700916 1.56254282526677 0
"6114" 1 1 0.0263690444882689 -4.14062794909514 0 5 0.0686334816700916 1.04236141832931 0
"6115" 0 1 0.0138975506379732 -4.20429909926787 0 5 0.0686334816700916 1.18928321762731 0
"6116" 1 0 0.040161144213999 -4.2603663036591 0 1 0.0686334816700916 0.177155060613043 0
"6117" 1 1 0.032051553555794 -5.49522662266863 0 2 0.0686334816700916 2.74076587387465 0
"6118" 0 1 0.0336266879921127 -4.26740784419303 0 0 0.0686334816700916 -0.511488380264695 0
"6119" 0 1 0.0157184638059377 -2.99302719102582 0 4 0.0686334816700916 1.77643380738981 0
