"A" "M_cont1" "M_cont2" "M_bin1" "M_bin2" "contY_2contM_MMint" "contY_binMcontM_MMint" "contY_2binM_MMint" "binY_2contM_MMint" "binY_binMcontM_MMint" "binY_binMcontM_MMint" "binY_2binM_MMint" "C"
"4401" 1 0.801815795941013 0.459980325986694 1 1 -1.76431794869296 -0.872160716152068 -0.357449282020136 0 0 0 0 1.61991556532976
"4402" 1 0.289679271386675 0.178901325118557 1 0 -3.06559990151504 -1.73016317904979 -2.47458047826379 0 0 0 0 0.199360967925408
"4403" 1 0.439100771072292 0.242678593338232 0 1 -2.61542991255058 -3.77704590013742 -2.7875594791686 1 0 0 0 0.609547154158377
"4404" 0 0.304139132369651 0.421643254857258 1 1 -3.44266838256753 -2.34069047925352 -0.971692255870131 0 1 1 1 2.33065284525906
"4405" 0 -0.410095940490963 -0.638164918756561 0 0 -6.02267071889145 -5.31906275901203 -5.01711041870239 0 0 0 0 -0.655521587072016
"4406" 1 0.193115292861436 0.369140459584726 1 1 -2.92276897844086 -1.82796209471172 -0.422391138351695 0 0 0 1 0.529023664418061
"4407" 0 -0.758848073505028 -0.810714472144134 1 0 -7.3574446089768 -4.85154835512492 -3.21272182460562 0 0 0 0 -1.94734142462377
"4408" 0 -0.0671247432600947 0.112125472281751 1 1 -4.74987507142584 -3.39304587915978 -1.20012105160868 0 0 0 0 1.44852648088347
"4409" 0 0.335927156311842 0.31243263213944 0 1 -3.77227612574089 -4.33850345790786 -3.6736821877194 0 0 0 0 2.61284148134529
"4410" 0 -0.223207983393528 -0.271208564689462 0 0 -5.60884089890221 -5.12696463850197 -4.98521584480108 0 0 0 0 0.85097728617441
"4411" 1 0.112172166203001 -0.0561729895013795 0 0 -4.23104919841291 -4.09080550404821 -4.38525270722655 0 0 0 0 -0.85173752119668
"4412" 0 -0.126196426946798 -0.141992551263302 1 0 -4.95363936467956 -3.38941082170571 -3.28864503973769 0 0 0 0 0.842040477378274
"4413" 1 0.472153100157747 0.386674767410995 0 0 -2.53226726683604 -3.56408667164408 -4.31216582359985 0 0 0 0 0.881605725347703
"4414" 1 0.564370409982567 0.454278613676018 0 0 -2.45101393074775 -3.14665852140533 -4.10568853433186 0 0 0 0 1.59722801752483
"4415" 0 0.0118729699290093 -0.0577699821804187 0 1 -5.19880348823309 -4.59122093474831 -3.77105077417505 0 0 0 0 0.888289954283775
"4416" 0 -0.0585921730621041 -0.22957423020631 1 0 -4.80696356263737 -3.22076164540412 -3.21234416810457 0 0 0 0 0.312594736948231
"4417" 0 -0.207623531182097 -0.320155161843218 0 0 -5.71778263251621 -4.90676908017851 -5.28497835951822 0 0 0 0 0.442928887216809
"4418" 0 0.131356738307966 0.226506726758298 1 1 -4.03425196791912 -3.30240557766774 -1.68752566343813 0 0 0 1 1.47308874792257
"4419" 0 0.0519947605506005 0.0241334254545705 0 1 -4.60415944058528 -4.68395872905858 -3.67033016782346 0 0 0 0 0.820056054799034
"4420" 0 -0.0319570084749843 0.0985422680209935 0 1 -4.75155449250276 -5.15104857214021 -3.5362299385199 0 0 0 0 1.41843697588444
"4421" 0 0.12480674194561 0.0211981527350846 0 1 -4.72306417375968 -5.10005528011361 -3.67843941331277 0 0 0 0 1.24367148555382
"4422" 1 0.558796100924604 0.565351201220537 0 0 -2.45647470987025 -3.57573433382179 -4.07807257051412 0 0 0 0 1.32035346055055
"4423" 1 0.424485744076627 0.376734025324145 1 0 -2.59856791188098 -1.51732074314956 -2.40813679017322 0 0 0 0 1.42790518663493
"4424" 0 0.0821496607023627 0.339822101729875 1 0 -4.59873356149851 -3.0021706076192 -3.0052864283507 0 0 0 0 1.95924864283618
"4425" 0 0.0186491001756127 0.0985213133581807 1 1 -4.81737945450794 -3.40068668174656 -1.12435825051058 0 0 0 1 0.87969382405534
"4426" 0 -0.000601624789026159 0.293186832458447 1 1 -4.29896280856486 -3.08142617628283 -0.927762487981527 0 0 0 0 1.76661912733842
"4427" 0 0.0781898387053486 0.365148938372333 0 1 -4.01707928500915 -4.56200490459136 -3.64033993746787 0 0 0 0 1.78288199651285
"4428" 0 -0.362085213334427 -0.367020543653248 0 1 -5.82301531939118 -5.4565732744771 -3.74985845891033 0 0 0 0 -0.323800606468926
"4429" 1 0.76358321952161 0.934908089686181 0 0 -0.741824681248082 -3.0714402509082 -3.95369377684592 0 0 0 0 2.02133572668856
"4430" 0 -0.225914744766239 -0.274168267844928 0 0 -5.85851434436074 -5.0053220252094 -5.03056860361415 0 0 0 0 0.0849966360622246
"4431" 1 0.366944543952186 0.241177042287876 1 1 -3.16191929266771 -1.39432486682711 -1.00500623631927 0 0 0 1 0.946940217544727
"4432" 0 0.2410199479631 0.254619510223771 1 1 -4.11582518460821 -2.49948574800815 -1.24631024799017 0 0 0 0 1.84681692961628
"4433" 0 0.16836995615007 0.0326188479005637 0 1 -4.46152707878896 -4.89961819130047 -3.46570801206207 0 0 0 0 1.10758016827704
"4434" 0 0.0135930797246907 0.053305732633519 1 1 -5.07946004799875 -3.14739599288989 -1.19047108098344 0 0 0 0 0.994176231719081
"4435" 1 0.62164859059287 0.623775824766262 1 0 -1.85934099159683 -1.32805674043964 -2.06560197600148 0 1 1 0 1.70363046939761
"4436" 1 0.34060168778801 0.381669564379628 0 1 -2.64128383814421 -3.97818001394709 -3.25244036776589 0 0 0 0 0.740627358127263
"4437" 0 -0.365203498806801 -0.0326062108612614 0 0 -6.00616004060894 -5.13425004133076 -4.79449092801999 0 0 0 0 0.235480764880664
"4438" 1 0.165140253276144 0.101474223942776 1 1 -3.76047184746117 -2.2779738800302 -0.583886872397786 0 0 0 0 -0.288704263509498
"4439" 1 0.512666920944075 0.329595062582305 1 1 -2.48986834032516 -1.49785355069895 -0.490940934478861 0 1 1 1 0.923931992757573
"4440" 1 0.491799580116525 0.572490450395066 1 0 -2.25138760405595 -1.39220331650101 -2.05894639895737 1 0 0 0 1.64583969946064
"4441" 1 0.291942611201945 0.0921852765491438 1 1 -3.99780515709545 -1.85377932924568 -0.334480569565928 0 0 0 1 0.00889925848138462
"4442" 0 -0.334577566160401 -0.257950730382739 1 1 -5.91230849350443 -3.52825690821257 -1.60991975291008 0 0 0 0 -0.423295459786904
"4443" 0 -0.107538545100246 0.0745747981376041 1 0 -5.25918699499008 -3.26865698015817 -3.30043634577978 0 0 0 0 1.55003002303783
"4444" 0 -0.307092941182014 -0.263800539416766 1 1 -5.9713975857373 -3.6976420731288 -1.36962543057543 0 0 0 1 -0.261681848872736
"4445" 1 0.51147907323374 0.388445621079017 1 0 -2.81591807158263 -1.45919584502052 -2.22540024246477 0 1 1 0 0.899663079840002
"4446" 0 -0.0693831385864963 -0.0541103772058259 1 0 -5.41776262014938 -3.08169252764185 -3.05741468378837 0 0 0 0 0.660043865329823
"4447" 1 0.979798770173287 1.08835711159659 1 0 -0.503499481316676 -0.873428704240359 -2.03259963154743 1 0 0 0 3.35529149582151
"4448" 0 -0.0556156710731173 0.106672397843681 1 1 -5.07397458900292 -3.3903734169999 -1.56450952863024 0 0 0 0 0.985207587747762
"4449" 1 0.498931034035833 0.680206599156171 0 1 -1.92188112710363 -3.70601141246253 -2.55868117655491 1 0 0 0 1.77474379858194
"4450" 0 -0.277411532017289 -0.264345651634588 1 0 -5.41562000387234 -3.68621172066157 -3.08167802681409 0 0 0 0 -0.0335914210945174
"4451" 1 0.308820853566632 0.00874262633186504 1 0 -3.38914542185983 -1.6144157969958 -2.50062844165097 0 0 0 0 -0.0180912141252196
"4452" 0 0.0290141586971065 0.137423544836783 0 0 -4.94925703897952 -4.79634614198388 -5.02012014426171 0 0 0 0 1.04068664608437
"4453" 0 0.158434371847818 0.196790612228952 1 1 -4.23144531844699 -2.6931097025287 -1.35021159283452 0 0 0 1 1.64837727247582
"4454" 0 -0.1746644870463 0.039599002666235 0 0 -5.36587713889387 -4.90975688366259 -4.58078164617995 0 0 0 0 0.701376424904058
"4455" 0 -0.0681431882621457 -0.248597333960793 1 0 -4.84760816143563 -3.45885182172852 -3.37015616780667 0 0 0 0 0.370646632703823
"4456" 1 0.443861524352876 0.267742095748 0 1 -3.01555740458591 -3.43438880720018 -2.90417826716585 1 0 0 0 0.735932463071229
"4457" 1 0.640279886564376 0.75831343165686 1 1 -1.61212196212151 -0.908916463181921 -0.200307540838702 0 0 0 0 2.30264195556399
"4458" 0 -0.128009144777586 -0.322043986101944 0 0 -5.64500605261441 -5.08360432694742 -4.81352454984733 0 0 0 0 0.0601385368725617
"4459" 0 -0.0580713556516551 -0.178929267627764 1 0 -4.83552946539994 -3.11653419694002 -2.98635305254477 0 0 0 0 0.635884062808006
"4460" 0 -0.0275789529782108 0.170696296292148 0 1 -4.89377288437787 -4.85195987228045 -3.66550341638763 0 0 0 0 1.36137328675919
"4461" 0 -0.0797317537650878 -0.0319227084757754 0 0 -5.1744733034415 -4.89104278976531 -4.87476591480582 0 0 0 0 0.994083844453428
"4462" 0 0.126541595322028 0.298602695285325 1 1 -4.05974091308703 -2.44048756748965 -1.22879354777904 1 0 0 0 2.07542690874257
"4463" 0 -0.379284129632295 -0.275389696010765 0 1 -6.20589151435659 -5.5835649903169 -3.75858580283726 0 0 0 0 -0.501958937804616
"4464" 0 -0.234814416549362 -0.339613644721695 0 1 -5.7928931211407 -5.27211521303617 -3.94553123900722 0 0 0 0 -0.0824671442740073
"4465" 1 0.712194803136105 0.972354889989358 1 0 -0.917141786250955 -0.899112241025609 -2.19702483980977 0 1 1 0 2.78832997230377
"4466" 0 -0.353474362410319 -0.378754826899317 1 0 -6.02092345378172 -3.60223972699194 -3.44105283918482 0 0 0 0 -0.389061473833921
"4467" 1 0.545121248799466 -0.00123006763952072 1 1 -3.2507192216591 -1.32551541299912 -0.366343638789687 0 0 0 0 0.536512539060673
"4468" 0 0.457722103557029 0.819753457094397 1 1 -2.58806772838368 -1.99592025557366 -1.01755538967623 0 0 0 0 3.22871015961957
"4469" 0 -0.0112313530641603 -0.194386906390502 1 1 -5.12011346132733 -2.98756263697258 -1.41938429187842 0 0 0 0 0.724641422059392
"4470" 0 0.338681373990361 0.612979173087116 1 1 -3.30088199979609 -2.29611708450882 -1.19707629940162 0 0 0 1 2.33076192113311
"4471" 1 0.397989891406562 0.608594451772443 1 0 -2.21779995250628 -1.35802229367377 -1.95390651856279 1 0 0 0 1.86612063885192
"4472" 0 -0.619270230961053 -0.701810250974901 0 1 -6.67444695627262 -6.07762101844819 -4.11272432788889 0 0 0 0 -1.24236772958019
"4473" 0 -0.0123327758585277 0.0851625536753114 1 0 -4.91604924429239 -2.87605395120555 -2.86905103146282 0 0 0 0 1.16587696048846
"4474" 0 0.00890627935669953 0.0180641316426439 1 0 -4.66918152769709 -2.68461048995712 -3.12029168965893 0 0 0 0 1.08350223035847
"4475" 0 0.396757538844979 0.533179347927942 1 0 -3.36169487402782 -2.29414605991624 -2.60460028842426 0 0 0 0 3.09790496369653
"4476" 1 0.158636549272101 -0.159250668306044 1 0 -3.78257514669776 -1.92889130142546 -2.58768104786151 0 0 0 0 -0.419077256268685
"4477" 1 0.829946122486384 0.806474578643883 1 0 -0.994863872821355 -1.07720483733235 -2.52403701877496 0 1 1 0 2.38357594175462
"4478" 0 0.0210052822399128 0.10376982836845 0 1 -4.68856033809029 -5.00926804372303 -3.71149761444861 0 0 0 0 0.864554477624123
"4479" 0 -0.117714765621919 -0.117525943085483 0 0 -5.18834145231395 -5.20985470372223 -4.64291151544276 0 0 0 0 0.698004406649159
"4480" 0 -0.290509573035893 -0.30289930140777 0 0 -5.98823759781877 -5.65142205986762 -5.04198191714871 0 0 0 0 -0.284050885168429
"4481" 0 -0.0920340064684009 -0.0945081324684529 0 0 -5.05707364004911 -5.13900811343324 -5.00939608673255 0 0 0 0 0.354277900332787
"4482" 0 -0.243945001030856 -0.21126024873274 0 0 -5.65954505897371 -5.22523126380189 -4.83731461559257 0 0 0 0 0.06831210000222
"4483" 0 -0.407818301527427 -0.365392492342605 1 0 -5.80770330003378 -3.82990423641516 -2.958226051178 0 0 0 0 -0.224694728498026
"4484" 1 0.484611491710971 0.297491573932068 0 1 -2.75586101720275 -3.65671325328083 -3.06880542580369 0 0 0 0 0.657393070931923
"4485" 0 -0.117516517274791 -0.417319345149527 0 1 -6.28883423318629 -5.073359752098 -3.79734423118541 0 0 0 0 -0.257437967509389
"4486" 1 0.561114222545355 0.17107872559999 1 0 -2.84151379949337 -1.46323291262421 -2.31377113934042 0 0 0 0 0.911788316452381
"4487" 0 -0.0446167723155177 -0.528923800203465 0 1 -5.60564541175131 -5.31949791650056 -3.89636627383109 0 0 0 0 -0.187135369422529
"4488" 1 0.73857995664086 1.05674349263005 1 0 -0.551623326140533 -0.996044389825845 -1.86368955249784 0 0 0 0 3.06903789282077
"4489" 1 0.405228433971215 0.16183180313356 0 1 -3.04688359397824 -3.45837872645132 -2.72417671534324 0 0 0 0 0.0986949436019884
"4490" 0 -0.109437136217722 0.0100819512731127 1 0 -4.99509848693942 -3.3312819647958 -2.80321100162423 0 0 0 0 0.87691587462059
"4491" 0 0.183553478645946 0.198121763270118 1 0 -4.22316336676357 -2.42074783422172 -3.21478279915058 0 0 0 0 1.85744556795455
"4492" 0 -0.0376878153172811 -0.113432452602328 1 0 -4.58286078439621 -3.05366668471479 -3.09425225006781 0 0 0 0 1.01314482224393
"4493" 1 0.454192699589566 0.604818125358594 1 1 -2.18284462645957 -1.48954695183736 -0.327088572273495 0 0 0 0 1.74156045657101
"4494" 0 -0.121565050648419 0.140218084851466 0 1 -4.52953858362273 -4.72297776132043 -3.7793058646058 0 0 0 0 1.57594498317496
"4495" 1 0.683159284203835 0.357572600913121 1 0 -2.46721031363505 -1.07297995163766 -2.41265790429157 0 0 0 0 1.0439058906663
"4496" 1 0.835139647866713 0.695510473060105 1 1 -1.25589095445857 -0.874475963501848 -0.504356271505463 0 0 0 1 2.05526824513179
"4497" 0 -0.134924876483884 -0.119063640623897 0 0 -5.24712149459253 -5.24226906509284 -5.08911006820704 0 0 0 0 0.283653377020671
"4498" 0 -0.145704230637624 -0.104941213331939 0 0 -5.30235943743403 -4.95320805071794 -5.19911191120934 0 0 0 0 0.920598745309801
"4499" 0 0.0605315914078328 0.078726919559549 0 1 -4.8645332670058 -4.64073693505944 -3.85979814801327 0 0 0 0 1.39128801139488
"4500" 0 -0.0949474084159311 -0.149473968793255 0 0 -5.07160624863315 -5.07474718974579 -4.93628068652564 0 1 1 0 0.995447474641471
"4501" 1 0.21042556097161 0.37657794944333 0 0 -3.16776845080116 -3.59193760958044 -4.356223289867 0 0 0 0 0.613339317544625
"4502" 0 0.367590912915667 0.603830216503858 1 1 -3.39548604742146 -2.3407308856513 -1.26689838187859 0 1 1 0 2.31706323242875
"4503" 0 -0.0662394733276384 -0.0923746532652819 1 1 -5.16997241897586 -3.05154010536535 -1.58065888623931 0 0 0 0 0.753328086845642
"4504" 0 -0.0213767317214648 0.0446835553241013 0 1 -4.82983794533367 -4.78296057144951 -3.90324561480974 0 0 0 0 0.987670604721956
"4505" 1 0.227250603564744 0.190269075617564 1 1 -3.63593879109402 -1.82801397694659 -0.573039777644895 0 0 0 0 0.27704465920609
"4506" 0 0.0982048289627335 0.0908605843934583 0 0 -4.20920036350565 -4.36734947507047 -4.74919327963232 0 0 0 0 1.31440848174924
"4507" 0 -0.226911765418837 -0.253360666775282 0 0 -5.76254465152177 -5.32752753314537 -4.74678795570681 0 0 0 0 -0.251131034585506
"4508" 0 -0.432725565340866 -0.691496106156921 0 1 -6.62708710712967 -5.52406057804823 -3.80461552714747 0 0 0 0 -0.845765633633396
"4509" 0 -0.164006923639694 0.0458738737174504 0 0 -5.26359322287287 -5.22237620535014 -4.85367972549377 0 0 0 0 0.95124903920135
"4510" 0 -0.219600353747917 -0.324319912847892 1 1 -5.85699369615471 -3.43735013303374 -1.1493584597878 0 0 0 1 0.247912162857635
"4511" 1 0.573526918787547 0.714967833982695 1 1 -2.02054334122905 -1.26889359457777 -0.645180492486593 0 0 0 0 1.76397436366279
"4512" 0 0.136910413091243 0.224733174994435 1 1 -4.32532971584142 -2.74344189795006 -1.44157312818826 0 0 0 0 2.10711890775162
"4513" 1 0.846877447811052 0.929886765818327 1 0 -0.822888436530122 -0.308467299754033 -1.93437521014635 1 1 1 0 2.72380004096262
"4514" 1 0.267753369177039 0.128711551350798 1 0 -3.20709651656624 -1.62294704389877 -2.61659925437096 0 0 0 0 0.214015414721353
"4515" 0 -0.227462979104129 -0.146473597501288 0 1 -5.36623554337459 -5.07065562624165 -3.6068587859808 0 0 0 0 0.148826203914483
"4516" 1 0.551265366100394 0.658020947878209 1 0 -2.23229930142055 -1.0993320583577 -2.26718801726992 0 0 0 0 1.14031284209275
"4517" 0 0.187017780414782 0.543146295171169 0 1 -3.74748971496802 -4.38007823431344 -3.7376093995822 0 0 0 0 2.46268531808581
"4518" 1 0.291225514868987 0.341892608334785 0 1 -3.2159266179568 -3.85729077461231 -2.80195435706569 0 0 0 1 0.474184925311222
"4519" 0 -0.435519620856563 -0.446898512405895 1 0 -6.33137190853592 -4.27190024128035 -3.34968915870323 0 0 0 0 -0.298811127326629
"4520" 1 0.613692237534147 0.805363931027032 0 1 -1.27722992400141 -3.56796361420762 -2.84542030604009 0 0 0 0 2.43156216323056
"4521" 1 0.515102743731581 0.505178134291722 1 1 -2.26624427723895 -1.56241260862699 -0.276461374772875 0 0 0 0 0.722675059526694
"4522" 0 -0.132791442004112 -0.163450610737258 1 0 -5.41169658481152 -3.53547240475969 -3.14717514267718 0 0 0 0 0.648860107140842
"4523" 0 0.0208458913294002 0.212286003114619 0 0 -4.71358307819327 -5.31963309769017 -5.06517443894805 0 0 0 0 1.59054791810218
"4524" 1 0.529516365697827 0.389571475149513 0 1 -2.66152446019135 -3.46556690248814 -3.27628558092638 0 0 0 0 1.1385124018185
"4525" 0 0.196226489028144 0.0819277774756394 1 0 -4.44395320591699 -3.00583570799675 -2.65069642589705 0 0 0 0 1.38758586360821
"4526" 0 -0.156421958619855 -0.179532807696961 0 1 -5.71489896297343 -5.13851899206227 -3.85018564307301 0 0 0 0 0.364999858700457
"4527" 0 -0.0717526838328241 -0.0459912821589786 1 0 -4.74156985461792 -3.22980329723041 -3.17456721109197 0 0 0 0 0.871542552885072
"4528" 0 0.106178546475613 -0.0877081958798917 1 1 -5.03170211034014 -2.75384423332511 -1.36586059854166 0 0 0 1 0.741934216764754
"4529" 1 0.42306704806325 0.561625657331029 1 1 -2.09002562709469 -1.90469683882278 -0.843431704486428 0 0 0 0 1.19286453573472
"4530" 0 -0.379474223484376 -0.64203252653787 1 1 -5.99209009082057 -4.34408399818968 -1.39012812571131 0 0 0 1 -0.730230920352362
"4531" 0 0.182595959721115 0.256794874025983 1 0 -4.02908259001543 -2.75302617892187 -2.89412198471473 0 0 0 0 2.02393954021325
"4532" 0 0.479547542168623 0.586854663667305 1 0 -2.96929096418449 -1.83372847354672 -2.75390986807086 0 0 0 0 3.03351928730732
"4533" 1 0.365215540672451 0.118763532890862 1 1 -3.34441296860995 -2.08441153565318 -0.752976685693085 0 1 1 0 0.11188967057291
"4534" 1 0.60720793639511 0.706674795111954 1 1 -1.65930517102583 -1.10891599140674 -0.13916530013443 0 0 0 1 2.16051904598083
"4535" 1 0.406634303071259 0.243903864588802 1 0 -3.24241159212405 -1.75117842899598 -2.53946443285911 0 0 0 0 0.612905609664284
"4536" 1 0.561817732651634 0.13890492580704 1 1 -2.88197427700481 -1.19643178034945 -0.532793528540352 1 0 0 1 0.0810484381846005
"4537" 1 0.617738708566043 0.859751796939515 1 1 -1.57477312741134 -0.992529574778736 -0.319899849205275 0 1 1 0 2.22354683121132
"4538" 0 0.27287126411009 0.1919234738543 1 0 -3.86517356684353 -2.57386709841982 -2.97893578927703 0 0 0 1 1.92742986149803
"4539" 0 -0.0741100829875232 0.355308049408299 1 0 -4.58303887563269 -3.15353560023333 -3.13289756598398 1 0 0 0 1.89364514983245
"4540" 1 0.605229743717516 0.519172846757343 0 1 -2.48422724804613 -3.24978807311971 -2.60807778137384 0 0 0 0 1.61516302963383
"4541" 0 -0.31723475891021 -0.231044701311525 0 1 -5.77097826535558 -5.40979041758482 -4.09476646756282 0 0 0 0 -0.00160954846091443
"4542" 0 -0.182186557709963 -0.103255264575976 1 1 -5.17743879930958 -3.24235051763336 -1.14262991789061 0 0 0 0 1.11347795480025
"4543" 1 0.375921085242188 0.328365100573287 0 1 -3.17053714224325 -3.91730611618605 -2.73006064432752 0 0 0 0 1.15234779358521
"4544" 0 0.153440743881249 0.397732305685251 0 1 -4.00900671894503 -4.25440666102112 -3.83504243645572 0 0 0 0 1.63345529053666
"4545" 0 0.0782902070998639 0.221818555644146 1 0 -4.26033491123662 -3.07036758850341 -3.31499935253998 0 0 0 0 1.59943470585244
"4546" 1 0.713257598531803 0.661334616102738 1 1 -1.28679456509265 -1.1648537645227 -0.301643886615306 0 0 0 0 1.95428557445963
"4547" 0 -0.120073361494045 0.0224936923517211 0 1 -5.08666791311583 -4.97896636633211 -3.48504817686649 0 0 0 0 0.677023652151903
"4548" 0 0.110336056658627 0.153848452754642 0 1 -3.97620903821176 -4.51977660414599 -3.28023204374647 0 0 0 0 1.69627827586413
"4549" 0 -0.142182566926414 -0.0707127731766079 0 1 -5.29066171663016 -5.18064600492465 -3.78206343481867 0 0 0 0 0.948218612192355
"4550" 0 -0.0783344928759573 0.0796010603771377 1 1 -4.93025648403538 -3.07586823565535 -1.02110488781187 0 0 0 1 0.980183362365556
"4551" 1 0.563357005504242 0.583693154100683 0 0 -2.0281755167899 -3.29422875224119 -4.02595055468921 0 0 0 0 1.67724934209422
"4552" 0 -0.0849625613001153 -0.0651617346485689 1 0 -5.31220074900498 -3.62760701976389 -3.17068403854668 0 0 0 0 0.636762780779894
"4553" 0 0.0603899320590148 0.259957196871282 0 1 -4.39168769094513 -4.94169894037324 -3.70956953199749 0 0 0 0 1.95750962747339
"4554" 0 0.120341123167655 -0.171470874623379 1 0 -4.87517666215472 -2.91918547876905 -3.14589288295938 0 0 0 0 1.06056080188478
"4555" 0 0.176429573338596 -0.115763595816911 0 1 -4.7982066149477 -4.91545294015249 -3.58625917655714 0 0 0 0 1.44552023679798
"4556" 0 -0.00962249890509068 -0.169200503498306 1 1 -4.91400247042721 -3.21231125126027 -1.18342832383248 0 0 0 0 0.824647111042743
"4557" 0 -0.430704416811497 -0.506284538039089 0 0 -6.11598165513251 -5.38016216837394 -5.11915435137969 0 0 0 0 -0.766152333755213
"4558" 0 0.0520178731082337 0.225449883501068 0 1 -4.39934900673079 -5.14132271347461 -3.54756878250561 0 0 0 0 1.55038281469632
"4559" 1 0.679055472568365 1.02327635204948 0 0 -0.930629932085074 -3.27581451127547 -4.075436762215 0 0 0 0 2.82760364936147
"4560" 1 0.569479903670843 0.538590538892797 1 1 -2.23412543422601 -1.28607014940548 -0.58364757594522 0 0 0 0 1.31324790238735
"4561" 0 -0.263060604787225 -0.319433173685975 1 1 -5.39497711337404 -3.91281166412254 -1.78565615740552 0 0 0 0 0.232854358781928
"4562" 1 0.677154646065828 0.969859219233463 0 1 -0.840317567169956 -3.14104620583487 -2.44744625167508 1 0 0 0 3.0814187241098
"4563" 1 0.28347810094335 0.186508071344515 0 1 -3.33265318822916 -3.80151297448238 -2.75026219816185 0 0 0 0 0.0615736684391497
"4564" 0 0.109980479315622 0.26743052134225 0 1 -4.31942878608956 -4.63875071696986 -3.75169001608276 0 0 0 0 1.75325622444239
"4565" 0 0.128884938603568 0.420480026948895 1 0 -4.04946680405122 -2.15355345614135 -2.83095726551183 0 0 0 0 2.00498412565529
"4566" 1 0.231148648596692 0.0968669782172396 1 1 -3.95864671313115 -2.06511829964979 -0.555437727463447 0 0 0 1 -0.115604061121301
"4567" 0 0.135803377239575 0.586640036250029 0 1 -3.81934248884511 -4.75888032354907 -3.60307847953667 0 0 0 0 2.24013020558909
"4568" 0 -0.0859240278515317 -0.0704836719759095 0 1 -5.2723278181934 -5.08497073050633 -3.63726413913991 0 0 0 0 0.977876921986537
"4569" 0 0.452858662330202 0.386615097690195 1 1 -3.43054040854768 -2.3861832457916 -0.884080832710431 0 0 0 0 2.2204633364372
"4570" 0 0.0496275905727328 0.210789961741061 1 1 -4.47186491937629 -2.8376805110109 -1.14105666600697 0 0 0 0 1.80041348276329
"4571" 0 0.074508364069712 -0.0322375820834005 1 0 -4.39100510423439 -2.84071720464951 -2.82091938734597 0 0 0 0 1.34496289839245
"4572" 1 0.146694220276228 0.0961654220068125 1 1 -3.93255390638862 -2.37025734650671 -0.631099880126485 0 0 0 0 -0.430949825534156
"4573" 1 1.09268529060744 1.08912743679258 1 1 -0.116010221138979 -0.177855322914901 -0.407695398561792 1 1 1 0 3.32509064616468
"4574" 0 0.23336082448862 0.27898287687028 1 1 -4.13640062949572 -2.52585214281886 -0.941209633643901 0 0 0 0 2.16134097707611
"4575" 0 -0.398492677639821 -0.483000236163161 0 1 -6.48023080027216 -5.62318841580848 -4.01699418508743 0 0 0 0 -0.843924383484196
"4576" 0 0.126524414817321 0.169771988579757 0 1 -4.28798222650069 -4.80823280249353 -3.5522985783168 0 0 0 0 1.59157337772506
"4577" 1 0.384640114801388 0.0784627019894044 1 0 -3.44972485921073 -1.63687415868281 -2.34899466947974 0 0 0 0 0.419246823866377
"4578" 0 -0.0834155533361013 0.154313678847725 0 1 -4.76203926397144 -4.98002127730261 -3.91184663293584 0 0 0 0 1.60877592827231
"4579" 1 0.651033663370648 0.465598880723058 1 1 -2.03109496583738 -1.16120612865149 -0.767575415999773 0 0 0 0 1.30267354547794
"4580" 0 0.125064148284446 0.519789121129946 0 0 -3.92792709128301 -3.98344156793594 -4.83460929436661 0 0 0 0 2.56314012335777
"4581" 1 0.39374923876756 0.340697948835783 0 1 -3.2094815905054 -3.39457125388174 -2.68044671966643 0 0 0 0 0.765722862173207
"4582" 1 0.315465901295772 0.31119510167239 0 1 -3.32151103031313 -4.04176395557601 -2.79366985093525 0 0 0 0 0.317300497302879
"4583" 0 -0.167136167028288 0.0310021285273934 1 0 -5.16267528915382 -3.00785631866221 -3.23122044013254 0 0 0 0 1.29103336562264
"4584" 0 0.0580099094058202 0.101412143837351 1 1 -4.42879542104552 -2.84512639506199 -1.17078736980654 0 0 0 0 1.72665663360639
"4585" 1 0.317337507963104 0.0623840084636236 1 0 -3.78873976399495 -2.14811125322845 -2.13738857988297 0 0 0 0 0.0140939292031319
"4586" 1 0.540588664193025 0.530410058635104 1 0 -2.24838861469953 -1.31153877488587 -2.40469081410136 0 0 0 0 1.19876966464133
"4587" 0 -0.355906812468889 -0.258561111446379 1 1 -6.28994774795966 -3.70636712893794 -1.66685199969747 0 0 0 0 -0.366587057387436
"4588" 0 -0.0439887329222131 -0.0581112941331615 1 0 -5.16128799215333 -3.05834907681321 -3.17435742055601 0 0 0 0 0.728858332949332
"4589" 0 0.0750246359935541 0.258130206547577 1 1 -4.34884171122136 -2.91188386759721 -0.908417502848117 0 0 0 0 1.85044196154762
"4590" 1 0.73413824204535 0.843603448897169 1 0 -1.56955805960838 -0.94626185356244 -2.44818397065873 0 1 1 0 2.57646520247032
"4591" 1 0.674136740828405 0.580885313984029 1 1 -1.77145883548191 -0.977152414531812 -0.491219450269213 0 0 0 1 2.21612408152294
"4592" 1 0.263397823035251 -0.141575202058623 0 0 -3.81957505529412 -4.10952383810545 -4.47112280016905 0 0 0 0 0.0544254844516483
"4593" 1 -0.338628633329124 -0.643259368854857 0 1 -5.94208126885181 -4.90363176442795 -3.29345779052207 0 0 0 0 -2.51461676723144
"4594" 0 -0.24874367266365 -0.198296398053596 0 0 -5.06105790118062 -5.47033404545519 -4.72352697284672 0 0 0 0 0.147971807624793
