"A" "M_cont" "M_bin" "M_cat" "contY_binM_int" "contY_contM_int" "contY_catM_int" "binY_binM_int" "binY_contM_int" "binY_catM_int" "countY_binM_int" "countY_contM_int" "countY_catM_int" "Ycen_binM_int" "Ycen_contM_int" "Ycen_catM_int" "cens_binM" "cens_contM" "cens_catM" "delta_binM" "delta_contM" "delta_catM" "C"
"5935" 0 0.0191624852843093 1 0 -3.28051411457045 -4.96356686163786 -4.73132944189808 0 0 0 3 5 7 0.0168852574163974 0.00119603195835792 0.0306087467879672 1 1 1 0 0 0 1.73440384162952
"5936" 0 -0.554783259356852 1 2 -3.08109404958381 -6.00967597075488 -3.62033179621968 0 0 0 3 2 5 0.00600435807365464 0.00182220682362742 0.012959250264725 1 1 1 0 0 0 -0.346812454775613
"5937" 0 -0.0117876506961798 0 2 -4.88881391786976 -4.89222711517847 -3.66560159233972 0 0 0 3 3 3 0.0018091650403129 0.00103087565967947 0.00457319790111284 1 1 1 0 0 0 1.09562113727102
"5938" 1 0.106124587294381 0 1 -4.22468199263661 -4.02580678681288 -2.22524826543357 0 0 0 4 5 4 0.00713965400048232 0.0129236017531011 0.0345969964941956 1 1 1 0 0 0 -0.565239944240489
"5939" 0 0.33745759752812 0 2 -4.9886281331822 -4.23928455345267 -3.69450576875943 0 0 0 2 2 4 0.00470582748461204 0.0193055312050653 0.00749721034706037 1 1 1 0 0 0 2.25078257560992
"5940" 0 0.00935635545809218 1 1 -3.16501090202028 -4.83155612156222 -3.40645300813965 0 0 1 7 7 2 0.0343931504867988 0.00220748376035787 0.00749611176311445 1 1 1 0 0 0 1.22427824753999
"5941" 1 0.208197738843215 0 2 -4.3427889310224 -3.93598782808561 -2.48889878303335 0 0 0 0 4 2 0.00132097981063997 0.023934666332045 0.0315954524852966 1 0 1 0 1 0 0.328313681919009
"5942" 0 0.0609150831109899 1 0 -3.14112093993966 -4.71686670507298 -4.54128003119866 0 0 0 2 8 4 0.0462204140725433 0.00193108582998819 0.00185076132300555 1 1 1 0 0 0 2.12765716718393
"5943" 1 -0.0995718428355983 0 2 -4.16666257426015 -4.48855934330717 -2.27684242668089 0 0 0 3 4 4 0.0022990193850711 0.00161618265169843 0.0548107245394394 1 1 0 0 0 1 -0.73133188845267
"5944" 1 0.148757080791474 1 2 -2.65845785777818 -3.88841481141898 -2.54917450482465 0 0 0 2 4 4 0.0545178706239442 0.019278024059509 0.0403410706760153 0 1 1 1 0 0 -0.15525783169747
"5945" 1 0.543616362161689 0 0 -3.83032492117793 -3.08858469050837 -4.16381216788845 0 0 0 4 2 6 0.00723720997894448 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 1.71062962645279
"5946" 0 0.189655934144768 0 1 -4.89970308967617 -4.28419886759581 -3.09865260632732 0 0 0 5 4 6 0.00332876101008208 0.00738088452145174 0.00368206458103096 1 1 1 0 0 0 1.60218817214965
"5947" 1 0.281992864108245 0 1 -4.10358876283292 -3.48389579584399 -2.15791335544448 0 0 0 2 4 5 0.00496696582970006 0.0016999669795128 0.0548107245394394 1 1 0 0 0 1 0.482728008742543
"5948" 0 0.225000505534719 1 2 -2.96556664376751 -4.34682717894525 -3.80903851811382 0 0 0 2 2 3 0.0170582426062195 0.00111164474063072 0.0511910736083861 1 1 1 0 0 0 2.13183407649308
"5949" 1 0.525616241148909 1 0 -2.51892775369839 -3.25758853493979 -3.67671666322997 0 0 0 4 6 3 0.0545178706239442 0.023934666332045 0.004252316519844 0 0 1 1 1 0 1.03548492886115
"5950" 0 -0.0419904229029681 0 2 -4.87082079962578 -5.12854963230924 -3.49001986935654 0 0 0 2 8 6 0.0054471360493216 0.00324417821891093 0.00736752803972159 1 1 1 0 0 0 0.465394790718668
"5951" 0 -0.147417438267638 1 2 -3.05038739779012 -5.19364008519045 -3.7178507728191 0 0 0 3 6 4 0.0100526883295702 0.00042731676142294 0.0451834164584995 1 1 1 0 0 0 0.743381291596188
"5952" 0 -0.296805456074807 1 1 -3.47133485574953 -5.54426609412349 -3.51434505282946 0 0 0 3 7 5 0.0405352298411575 0.003840478865785 0.00387616039890684 1 1 1 0 0 0 0.267397784969552
"5953" 0 0.140656999450771 0 1 -4.92569444415294 -4.5779357002328 -2.75647060480821 0 0 0 7 3 2 0.00594444144954723 0.0144028062634369 0.0126314292652746 1 1 1 0 0 0 1.97359864600221
"5954" 0 -0.181622039399101 1 2 -3.3591671211901 -5.25739086532229 -3.8599171699409 0 0 0 3 4 4 0.00391253366862812 0.00181194079380843 0.0548107245394394 1 1 0 0 0 1 0.093332169055377
"5955" 0 -0.550622623056383 1 0 -3.67206523208215 -5.81414659154257 -5.08185811568856 0 0 0 3 4 8 0.053743116876712 0.00174306407116824 0.000678641116645159 1 1 1 0 0 0 -0.556165452114941
"5956" 1 0.542233529242678 1 1 -2.2405845288142 -3.20293926758155 -2.05447556907769 0 0 0 3 2 3 0.0545178706239442 0.023934666332045 0.0545071203867299 0 0 1 1 1 0 1.1081615080823
"5957" 1 0.677176029302384 1 1 -1.63398442024952 -2.42910527059611 -1.80135793070487 0 0 0 4 4 2 0.0545178706239442 0.023934666332045 0.0164146419844679 0 0 1 1 1 0 2.58307142917539
"5958" 0 0.0561433803256384 1 2 -3.39309431255072 -4.86297350256917 -3.38803304271366 0 0 0 3 1 5 0.0419744969768284 0.0208864152754592 0.0548107245394394 1 1 0 0 0 1 1.71209483031655
"5959" 1 0.37197087530994 1 1 -2.17708838316811 -3.15507510487353 -1.82955218928535 0 0 0 1 3 1 0.0297175944708407 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 0.718757818701043
"5960" 0 -0.286692771549466 1 2 -3.00283684687767 -5.68200341232215 -3.7149984662362 0 0 0 2 7 4 0.00605263609795711 0.000880215402805317 0.00388622547906038 1 1 1 0 0 0 0.0731105719941066
"5961" 0 -0.0298221884369534 0 0 -4.70141851942678 -5.17592161092759 -4.98318292211554 0 0 0 13 2 3 0.000447443036906553 0.00698658791897763 0.00376666079493838 1 1 1 0 0 0 0.598724441083075
"5962" 0 -0.0967935739095888 1 1 -3.18129072360088 -5.09981327661545 -3.02658359169792 0 0 0 1 7 2 0.0120021961587105 0.00501766837253765 0.0548107245394394 1 1 0 0 0 1 1.76932081904909
"5963" 0 0.394071947711967 0 2 -4.66794480657987 -4.07988710222425 -3.46767680619989 0 0 0 2 3 4 0.00175280311755881 0.0089376072540988 0.0111891279977301 1 1 1 0 0 0 3.13348308716601
"5964" 1 0.689079577155243 1 2 -2.18328433090576 -2.38345119016096 -2.70607440116926 0 0 0 2 1 4 0.0134014301902524 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 2.07673024228444
"5965" 1 0.360480701450303 1 1 -2.33102993065192 -3.26066819046513 -2.5970076942093 0 0 0 4 2 4 0.0128894421045325 0.0113661012101995 0.0548107245394394 1 1 0 0 0 1 0.634264712585443
"5966" 1 0.109327908421237 0 2 -4.27345433883355 -3.76973253997829 -2.7877363616421 0 0 0 8 4 3 0.00306417584383426 0.00869431961984462 0.0548107245394394 1 1 0 0 0 1 -0.228855734860057
"5967" 0 -0.0815560107969647 0 0 -4.82863453226926 -5.33694484149945 -4.87942959573488 0 0 0 4 4 4 0.00422529390606336 0.00760841407580283 0.00265261092201998 1 1 1 0 0 0 1.38260288017244
"5968" 0 -0.032685533916921 1 2 -3.19558710568148 -4.56285186383878 -3.90092155843557 0 0 0 0 4 4 0.0545178706239442 0.00813744811856246 4.45403760661681e-05 0 1 1 1 0 0 1.5017375851023
"5969" 0 0.0885460106378117 1 1 -2.9176798032076 -5.1098968309219 -3.00153012395765 0 0 1 2 5 9 0.00668819616394384 0.00631468829050594 0.0196193706675183 1 1 1 0 0 0 2.01993434630197
"5970" 0 0.0937923604108544 1 2 -3.17048281176137 -4.46361153463412 -3.75992528732802 0 0 0 1 4 2 0.0236080585358761 0.000220878298497896 0.00073729847984956 1 1 1 0 0 0 1.45995664180803
"5971" 0 -0.365443805707679 1 2 -3.19752636846168 -5.33336680671095 -4.15935981694976 0 0 0 2 7 8 0.0201142349955481 0.000197850434096823 0.00851466161054643 1 1 1 0 0 0 -0.312400428598891
"5972" 1 0.310336459625705 1 1 -1.77523254531962 -3.18998287736266 -2.19747327584002 0 0 1 2 1 1 0.0545178706239442 0.023934666332045 0.0548107245394394 0 0 0 1 1 1 0.382619911712411
"5973" 0 -0.0672368406400871 1 2 -3.1305298494093 -5.18111711364886 -3.30339232128519 0 0 0 1 2 2 0.0545178706239442 0.00236425856800315 0.0105526422673513 0 1 1 1 0 0 0.976044372609466
"5974" 0 0.128453396057168 1 1 -3.27571013866806 -4.64021969355314 -2.80866561037034 0 0 0 5 3 2 0.00947741529051787 0.00620925207613711 0.0548107245394394 1 1 0 0 0 1 1.44974612815904
"5975" 1 0.388913203106447 0 2 -4.31875224883688 -3.05163799285152 -2.48190866588985 0 0 0 3 2 2 0.00147101738620457 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 1.18813986823276
"5976" 1 0.505765360893737 1 0 -2.18037153256662 -3.25617748360266 -4.15467944472451 0 0 0 2 3 5 0.0545178706239442 0.023934666332045 0.0114193665020941 0 0 1 1 1 0 0.936127294750075
"5977" 0 0.232539969327374 1 1 -2.97342391247212 -4.6880147890686 -3.02478679678643 0 0 0 3 1 2 0.0393215592628737 0.0168701963082718 0.0181670929274054 1 1 1 0 0 0 1.2738239772151
"5978" 0 -0.147646640448519 1 2 -2.76187214222464 -5.05328996647501 -3.48531555775523 0 0 0 2 8 6 0.0545178706239442 0.00141917699330606 0.039993807686389 0 1 1 1 0 0 -0.0545521339490598
"5979" 0 0.295174706771698 1 2 -2.77432044575494 -4.20773889414001 -3.71725933224311 0 1 0 3 4 2 0.0545178706239442 0.0206265314487782 0.00208272790280016 0 1 1 1 0 0 2.32000389477495
"5980" 0 -0.533683291404476 0 1 -5.04852025790948 -5.95513222661879 -3.11513472977678 0 0 0 5 4 6 0.000431487398691885 0.00030673428953791 0.0548107245394394 1 1 0 0 0 1 -1.36684703855035
"5981" 0 -0.129604913337327 1 0 -3.30835744877659 -5.30477374138462 -4.71358306616193 0 0 0 3 6 4 0.0545178706239442 0.0114745835125865 0.00508191564908513 0 1 1 1 0 0 0.878992670703616
"5982" 0 0.16464403763048 1 0 -3.22340661644895 -4.40228398518969 -4.47180957173377 0 0 0 2 2 5 0.0105778544782171 0.00424067551226141 0.000981562879896969 1 1 1 0 0 0 2.16947274774246
"5983" 1 0.410529359927888 1 2 -2.34180940242244 -3.29626638756412 -2.66119936450236 0 0 0 1 4 4 0.0545178706239442 0.00306737005805184 0.00441669276355378 0 1 1 1 0 0 0.701524658255807
"5984" 0 -0.0408658274689458 0 0 -4.8972023341588 -5.14030944078043 -4.91375136011442 0 0 0 1 4 7 0.00432142756671634 0.017566349060094 0.000902155830518046 1 1 1 0 0 0 0.198613301102359
"5985" 0 -0.0161376180862749 0 2 -5.13707445699719 -4.63581063519782 -3.54925588700688 0 0 0 6 5 1 0.0053932824741786 0.0049605443778921 0.00428234875022505 1 1 1 0 0 0 1.96821100716144
"5986" 1 0.474153426165223 1 0 -2.19367587824843 -3.02448794722769 -3.92460465139357 1 0 0 1 0 10 0.0545178706239442 0.0159008987889313 0.0348527596514263 0 1 1 1 0 0 1.19589819077758
"5987" 1 0.314794775660966 1 1 -2.4545915448109 -3.29150196016329 -1.78313766371691 0 0 0 1 3 7 0.0160122571266996 0.00707176641070801 0.0548107245394394 1 1 0 0 0 1 1.35310352870352
"5988" 1 0.296896601486297 1 1 -2.19297858283789 -3.32497927060703 -2.3548708270137 0 0 0 6 2 0 0.0545178706239442 0.00247606595452058 0.00793956072435694 0 1 1 1 0 0 0.269571655368466
"5989" 1 0.0594771171939345 1 2 -2.02493920586376 -4.23315068598848 -2.67604624763318 0 0 0 3 4 2 0.0381707403973935 0.00832814547173339 0.00024646736750011 1 1 1 0 0 0 -0.467693504434203
"5990" 0 -0.527705742114547 0 0 -4.73716306661078 -5.94718281331322 -5.35392074298688 0 0 0 8 2 5 0.000205738212765742 0.00476395105774836 0.00154661598858989 1 1 1 0 0 0 -1.03914143413122
"5991" 1 0.840122149097966 1 1 -2.15332090920662 -2.09723282730659 -1.96544316393795 0 0 1 1 4 3 0.0545178706239442 0.00489026952218036 0.00370507464366564 0 1 1 1 0 0 1.65327657154623
"5992" 1 0.487524487790902 0 2 -4.05197492246737 -2.86602472468368 -2.68530409377003 0 0 0 4 3 6 0.00781612876284021 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 0.57459026245214
"5993" 1 -0.0774373931333084 1 2 -2.42160927176489 -4.77595213031851 -2.55776621149524 0 0 0 2 5 5 0.0545178706239442 0.0158947574289353 0.0548107245394394 0 1 0 1 0 1 -1.42530174963638
"5994" 0 -0.255988004958784 0 0 -4.74036689618183 -5.45616293982574 -4.6333426556725 0 0 0 2 3 5 0.0132098669860901 0.00647274531046848 0.00706188051567098 1 1 1 0 0 0 0.427950378557959
"5995" 0 -0.0809506088667629 0 0 -4.59862313911077 -4.86348109065208 -4.74739089753434 0 0 0 3 9 9 0.00124070975206638 0.00118817843582016 0.0153377172280724 1 1 1 0 0 0 1.73400759968628
"5996" 1 0.176902887699053 1 2 -2.37830721593639 -3.86797318959205 -2.46243105555284 0 0 0 3 3 0 0.0316309744708833 0.0112082418679666 0.0548107245394394 1 1 0 0 0 1 0.568441399436278
"5997" 0 0.00520494721916171 1 0 -2.85301494136787 -4.94276638406733 -5.01769334262124 0 0 0 3 4 4 0.0505682068009285 0.00662588361137718 0.00816020999326942 1 1 1 0 0 0 1.44790745666998
"5998" 0 0.383737016465611 1 2 -3.20902437245067 -4.15291699991565 -3.40793578809362 0 0 1 3 1 8 0.0258028508491138 0.0139999198560875 0.026516206925213 1 1 1 0 0 0 2.46936502133285
"5999" 0 -0.230553744128859 1 0 -3.3223217007611 -5.1554405144447 -4.74757025802319 0 0 0 2 1 4 0.00529297298454712 0.00690422177871355 0.01418325632818 1 1 1 0 0 0 0.798546970599811
"6000" 1 0.492983736331907 0 1 -4.13725597779078 -2.91406585055328 -2.38023730677886 0 0 0 5 5 1 0.037305910409713 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 0.996004429359587
"6001" 0 0.140914958815952 0 1 -4.93534585264596 -4.80940270188302 -2.8674311747186 0 0 0 5 5 5 0.0182906894353695 0.000615066557245794 0.0402852967869587 1 1 1 0 0 0 1.33432009840529
"6002" 0 -0.385358976798583 1 1 -3.36772552304013 -5.85401474245455 -3.57465498910597 0 0 0 5 9 4 0.0425047455953671 0.0038008648009088 0.00824245154512593 1 1 1 0 0 0 -0.521241938555736
"6003" 0 0.133333654607721 1 0 -3.39381238525747 -4.40876252214905 -5.02918183432275 0 0 0 4 2 9 0.0387838131659094 0.00624162277645161 0.00815153988285087 1 1 1 0 0 0 1.54572944611821
"6004" 1 0.417402927076101 1 2 -2.27671698619156 -3.27920078402884 -2.58388242804575 0 0 0 2 3 1 0.0341108987336269 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 1.19032658303013
"6005" 0 -0.217744159032407 0 2 -4.94753675884221 -5.65063516633881 -3.6540313067979 0 0 0 2 3 3 0.0041007518373288 0.00125248160864034 0.0548107245394394 1 1 0 0 0 1 0.344397774851035
"6006" 1 0.48069409046155 0 2 -3.90103035949901 -3.0784986007534 -2.83016973722886 0 0 0 5 5 6 0.0498447022493011 0.023934666332045 0.00243397201504864 1 0 1 0 1 0 1.46864415403284
"6007" 0 0.0797187307583634 0 2 -4.87440525023411 -4.35596642246914 -3.40083840615188 0 0 0 11 5 4 0.00989127475181871 0.00774493968101534 0.0548107245394394 1 1 0 0 0 1 1.74348946312422
"6008" 0 0.0275181413665876 0 0 -4.97354412953293 -4.88315994949863 -4.99839494762019 0 0 0 2 11 6 0.00624332468856081 0.000659477135601029 0.0166935916284217 1 1 1 0 0 0 1.3547352601803
"6009" 0 -0.395140749420721 0 2 -5.04412294236247 -6.02092972998554 -3.78701929225831 0 0 0 4 9 12 0.00213750966663197 0.00113570033673333 0.00227017206629984 1 1 1 0 0 0 -0.288675738351558
"6010" 0 0.0463699557985053 1 1 -3.11070447907411 -5.13520925770265 -2.93519002687134 0 0 0 2 7 2 0.0417906728947231 0.00548709570997697 0.0360784344417086 1 1 1 0 0 0 1.93565852516476
"6011" 0 -0.116726504116036 0 1 -4.90696163317874 -5.45707206699603 -3.24978451560903 0 0 0 7 3 2 0.00749606909315424 0.00580404631768707 0.0394008064333373 1 1 1 0 0 0 0.341354799021347
"6012" 1 0.179283455488841 0 0 -4.28016451850985 -4.18719385583927 -4.32678324736352 0 0 0 3 8 3 0.0101594388299659 0.00975227413099262 0.0144238173059297 1 1 1 0 0 0 -0.941311101042508
"6013" 0 -0.378891521550398 0 1 -4.93378205449237 -5.54168256299468 -2.85191420815196 0 0 0 3 9 9 0.00445152335172607 0.0013858142076467 0.0306800128524862 1 1 1 0 0 0 -0.505131838566309
"6014" 0 -0.0350203129561456 1 1 -3.21615761553955 -5.03711428310846 -3.03836722433053 0 0 0 3 5 3 0.0494878988365517 0.0185653347253828 0.0136782766385325 1 1 1 0 0 0 1.62862617384174
"6015" 1 0.582519462155034 1 1 -2.05918513561599 -2.94985678164161 -2.35349795139608 0 0 0 1 1 3 0.0419416923626215 0.0234732798963996 0.0548107245394394 1 1 0 0 0 1 0.8308251890497
"6016" 1 -0.212432356272962 0 1 -4.49746115923623 -5.0685524252165 -2.64322725774953 0 0 0 2 7 2 0.0145830756034841 0.002274032147887 0.0238734124386626 1 1 1 0 0 0 -2.19080210258154
"6017" 0 -0.154624132732545 0 2 -4.58393693048069 -5.02478461588376 -3.87522532850686 0 0 0 4 4 3 0.010837112449858 0.00182221887019875 0.00334211151688499 1 1 1 0 0 0 0.168608043806002
"6018" 0 -0.113360276943292 0 0 -5.0386660879111 -5.03597880796431 -4.86782056621087 0 0 0 6 6 4 0.00724233788665649 0.00312397438234045 0.00469352257558256 1 1 1 0 0 0 0.67402584935582
"6019" 0 -0.19609860100139 0 0 -4.6081451867208 -5.51141617968984 -5.30986665815502 0 0 0 3 6 5 0.00438546071560217 0.000331306599396388 0.00617755943315514 1 1 1 0 0 0 0.537380908116258
"6020" 1 -0.0791798243853989 0 1 -4.03501060628438 -4.4589966073087 -2.46404405414363 0 0 0 2 7 1 0.0117108101759431 0.00374480763238243 0.0548107245394394 1 1 0 0 0 1 -0.715834973832087
"6021" 1 0.404140299199459 1 0 -2.03382840606226 -3.35521299496079 -4.11515148564424 1 0 0 0 1 5 0.0545178706239442 0.023934666332045 0.00078012846930566 0 0 1 1 1 0 0.802639513000689
"6022" 0 -0.451449126559804 0 1 -4.74007281734282 -6.26503483023644 -3.10501437301249 0 0 0 3 9 1 3.56961834681504e-05 0.0018793705768228 0.00250643371849312 1 1 1 0 0 0 -0.974595524735549
"6023" 0 -0.0424472097938408 0 1 -5.20106078739663 -4.79888201637212 -2.52675771640392 0 0 0 5 1 2 0.00759536912070639 0.00617572342813067 0.0154891833470187 1 1 1 0 0 0 1.24537862276323
"6024" 0 0.123906561534115 1 0 -2.91803562028601 -4.42092112040072 -4.50932756495579 0 0 0 4 5 6 0.0480883204904516 0.0108234653239985 8.18423965021046e-05 1 1 1 0 0 0 2.39545908409496
"6025" 0 -0.348973232426198 1 2 -3.09617729156429 -5.76720624838255 -3.89781590984547 1 0 0 1 5 3 0.0545178706239442 0.00283486652447794 0.0273760066647737 0 1 1 1 0 0 -0.35429579706046
"6026" 1 0.33632959781745 0 2 -3.86850265341106 -3.3132904402149 -2.49574808297532 0 0 0 4 4 5 0.0107607482345627 0.0103560606715398 0.0548107245394394 1 1 0 0 0 1 0.734733012134536
"6027" 0 -0.378535874513028 0 0 -5.15823223669895 -5.64001869651575 -5.23983369628142 0 0 0 0 6 4 0.00089192423840045 0.00123743495991993 0.00679997309146779 1 1 1 0 0 0 -0.661220830160892
"6028" 0 -0.214826801287962 0 1 -4.46816417847379 -5.45714379061997 -2.93977842306609 0 0 0 4 5 5 0.0196710161819806 0.00459296136986707 7.40134233954552e-05 1 1 1 0 0 0 0.848875900234525
"6029" 0 0.0752610890064738 0 2 -4.78820665317485 -4.60250259160162 -3.56924564620514 0 0 0 3 2 3 6.2038929512454e-05 0.00654959494699362 0.0446335370119498 1 1 1 0 0 0 1.94143181551571
"6030" 0 -0.0909130224598756 0 1 -4.78469826583415 -5.20528524300562 -3.30933067927413 0 0 0 3 5 2 0.00508714470236751 0.00438476119952114 0.028983750459705 1 1 1 0 0 0 0.914888607247097
"6031" 0 -0.291851887925354 1 0 -3.11939150791372 -5.3707694631918 -5.12881382217736 0 0 0 3 3 6 0.0515989968230761 0.000591374259175223 0.00553399395592449 1 1 1 0 0 0 0.639415900812176
"6032" 0 -0.065987017493371 0 1 -4.91250382309464 -4.91177482720749 -3.36581526716146 0 0 0 7 4 6 0.00977230642155786 0.0073739992363458 0.0295519360670637 1 1 1 0 0 0 0.939609614306574
"6033" 1 0.477651351772046 1 2 -1.59832931770283 -3.20055690077524 -3.02448543109659 0 0 0 0 1 6 0.0073553572719227 0.023934666332045 0.0064387478915748 1 0 1 0 1 0 1.49103040735839
"6034" 0 -0.128759588252252 1 2 -3.38418020457783 -5.27098137509542 -3.90721002017496 0 0 0 1 8 1 0.0545178706239442 0.00312669387623302 0.0186046932686494 0 1 1 1 0 0 1.08223985291382
"6035" 0 -0.208189835797226 1 0 -3.59895941045069 -5.09675725924602 -5.1912901450945 0 0 0 4 9 6 0.0545163422910891 0.00199285151597744 0.00699587058869508 1 1 1 0 0 0 0.775243224537529
"6036" 1 -0.00454392421656849 0 2 -4.24650765054201 -4.14451860277384 -3.06636567442165 0 0 0 3 4 3 0.00060031560195258 0.0212749206666616 0.0548107245394394 1 1 0 0 0 1 -0.649562008663214
"6037" 1 0.28652266788735 1 2 -2.15475090976528 -3.72259784007989 -2.58667832038954 0 0 0 3 4 2 0.0545178706239442 0.00679223248295294 0.0132506585309076 0 1 1 1 0 0 0.416865023701481
"6038" 1 0.769914749220627 1 2 -1.6444984978299 -2.2329855539903 -2.40931600584734 0 0 0 0 5 3 0.0042794868460524 0.023934666332045 0.0419044911466095 1 0 1 0 1 0 2.99797251326651
"6039" 0 -0.282311362349998 0 0 -5.0679672668687 -5.80080963255391 -4.5521238772683 0 0 0 2 5 9 0.00959561298777437 0.00309254695778473 0.00261977602272232 1 1 1 0 0 0 0.305706727088455
"6040" 0 -0.0134467940797069 1 0 -3.07019956145605 -5.09482341538443 -4.73985358426828 0 0 0 4 2 6 7.52422597317314e-05 0.00626348596511595 0.0028886517156373 1 1 1 0 0 0 0.936885850289643
"6041" 0 0.330140278303672 0 0 -4.46307153915613 -4.40555543225607 -4.74849893615926 0 0 0 2 4 6 0.0169054078738192 0.00595953089407958 0.0202163433147895 1 1 1 0 0 0 2.60604152855065
"6042" 0 -0.20085821172758 1 0 -3.34841566734326 -5.65976800125005 -4.99567997898871 0 0 0 4 8 4 0.0139396773558261 0.00258878464853314 0.0115878629281913 1 1 1 0 0 0 0.242471859855032
"6043" 0 -0.339255796611553 1 0 -3.30557996073531 -5.88196739602703 -5.16129455577389 0 0 0 5 5 5 0.0545178706239442 0.000798746593103236 0.0136100643905562 0 1 1 1 0 0 -0.654613906299147
"6044" 1 0.270488943364578 0 1 -4.34158172839613 -3.29141877662921 -2.05798610799711 1 0 1 2 3 4 0.0241171629632069 0.018364744175863 0.0337843547939269 1 1 1 0 0 0 1.10281876041068
"6045" 1 0.454893038380707 1 1 -1.79882534011221 -3.00944384966923 -2.08256203614645 0 0 0 2 1 3 0.0545178706239442 0.023934666332045 0.0465936285581159 0 0 1 1 1 0 0.640484689391346
"6046" 1 0.626831645319506 1 0 -2.27522619993347 -2.935262923658 -3.9997210973009 0 0 0 1 6 8 0.0545178706239442 0.023934666332045 0.0265652906986978 0 0 1 1 1 0 1.81601188441955
"6047" 0 -0.146571681636942 0 0 -4.86079269913921 -4.99356226177471 -4.61849041271407 0 0 0 4 5 3 0.00264042905625526 0.00306956270247577 0.0128441942360937 1 1 1 0 0 0 0.939037137061524
"6048" 1 0.627702239241785 1 1 -1.4361327378018 -2.63431374561226 -1.97226099890839 0 0 0 2 5 2 0.0545178706239442 0.0176179472065414 0.0548107245394394 0 1 0 1 0 1 1.6870590511845
"6049" 0 -0.34076721482734 1 0 -3.01684603525396 -5.85626285072694 -4.7339048744056 0 0 0 5 3 5 0.000431102388914475 0.0127363234935229 0.00675312342487571 1 1 1 0 0 0 0.685116401068772
"6050" 0 0.0199557607821719 0 0 -4.55733764713331 -4.6542782460041 -5.00180537028554 0 0 0 1 8 6 0.00123505340627804 0.000476195060110974 0.0096981476848114 1 1 1 0 0 0 1.59628046444846
"6051" 1 0.27920992722808 0 0 -4.19851518499996 -3.71297293743097 -4.17010429943765 0 0 0 0 3 6 0.00885880773960877 0.023934666332045 0.00234560057745907 1 0 1 0 1 0 -0.201927067020063
"6052" 1 -0.064725039786997 1 1 -1.97655202511641 -4.47642020263643 -2.66701883226949 0 0 0 2 6 5 0.00934175760355431 0.0205975312174699 0.0548107245394394 1 1 0 0 0 1 -0.911303396148848
"6053" 0 0.0843894164667005 1 0 -3.52319182590235 -4.63158252122191 -4.94412623174614 0 0 0 1 5 9 0.0545178706239442 0.00513312576989273 0.0041416462719383 0 1 1 1 0 0 0.990763425911827
"6054" 0 -0.216494774904601 1 0 -3.12056235597344 -5.58748457825794 -4.88808194093856 0 0 0 2 8 9 0.0131993295581134 0.0119678424769689 0.0174185542617639 1 1 1 0 0 0 0.63448883623357
"6055" 1 0.322992808339571 1 0 -2.19293811442488 -3.29026666241413 -4.02548945955675 0 0 0 1 4 4 0.0397367232085271 0.022521681864688 0.00128996377148738 1 1 1 0 0 0 -0.0706130780619658
"6056" 0 -0.0532337700557197 1 0 -2.96168798458638 -5.19501126656431 -4.53978122485961 0 0 0 2 6 5 0.00980200017001879 0.00982072437353789 0.000848806842379451 1 1 1 0 0 0 0.947640709099697
"6057" 0 -0.253543211949733 1 0 -2.88062266315949 -5.26864716815533 -5.06181607468915 1 0 0 3 7 3 0.0496908886872058 0.00552980564367388 0.00367457382723207 1 1 1 0 0 0 -0.180841730090708
"6058" 1 0.509647874957574 0 1 -3.7749613667975 -2.89171439228351 -2.1267003928679 0 0 0 0 4 2 0.00839585599869118 0.0225912886228668 0.0548107245394394 1 1 0 0 0 1 1.30862397394844
"6059" 0 -0.0216946987307839 0 0 -5.02137348849685 -4.75770786983773 -5.01888781016926 0 0 0 3 6 4 0.00498357640398061 0.00578856846970637 0.00134898559522374 1 1 1 0 0 0 0.938737337061932
"6060" 0 -0.043899828163262 1 0 -3.05203948109871 -5.41705671372866 -4.96005253274299 0 0 0 2 3 6 0.0545178706239442 0.000263153819144358 0.0200473941304515 0 1 1 1 0 0 0.482495684149647
"6061" 0 -0.209201564130751 0 0 -4.96524651049203 -5.10200970768353 -4.91346675023404 0 0 0 4 5 1 0.0144772509197374 0.00209713678189168 0.000514997092960465 1 1 1 0 0 0 1.23481849907913
"6062" 1 0.639786956834997 1 2 -1.81798941142461 -2.78638830795675 -2.82207725156897 0 0 0 0 1 3 0.0545178706239442 0.023934666332045 0.0548107245394394 0 0 0 1 1 1 2.30469881873288
"6063" 1 0.69134144115353 1 1 -2.02878733677702 -2.77777585860011 -2.11397576533268 0 0 0 0 6 2 0.000855803959335764 0.0193961469025536 0.0113992767280645 1 1 1 0 0 0 1.81669215116583
"6064" 0 0.186530358417765 1 2 -2.73903962362846 -4.24955198638976 -3.34346130682992 0 0 0 6 2 5 0.0283516928353843 0.009773982851105 0.0548107245394394 1 1 0 0 0 1 1.73074448264266
