"A" "M_cont" "M_bin" "M_cat" "contY_binM_noint" "contY_contM_noint" "contY_catM_noint" "binY_binM_noint" "binY_contM_noint" "binY_catM_noint" "countY_binM_noint" "countY_contM_noint" "countY_catM_noint" "Ycen_binM_noint" "Ycen_contM_noint" "Ycen_catM_noint" "cens_binM" "cens_contM" "cens_catM" "delta_binM" "delta_contM" "delta_catM" "C"
"4739" 1 0.36909882242012 0 1 -4.01640113874364 -3.50123560038558 -2.2283943494245 0 0 0 3 5 1 0.00274297984470265 0.00306781019253352 0.0484603504496438 1 1 0 0 0 1 0.763450190938017
"4740" 0 0.0149038778279948 0 1 -4.86542740760474 -4.88380784891269 -2.95102671557842 0 0 0 2 6 2 0.0114650106789321 0.0165396946162935 0.0484603504496438 1 1 0 0 0 1 1.26546928427162
"4741" 1 0.38583907795653 0 2 -4.07760053729807 -3.31450454790776 -2.40980895615448 0 0 0 6 0 3 0.0209548597567297 0.00213030337519959 0.0484603504496438 1 1 0 0 0 1 1.24080443823491
"4742" 1 0.492516973156183 0 2 -3.88692727325831 -3.14031084644954 -2.64451660056672 0 0 0 4 3 1 0.0173223800613032 0.0137679379312726 0.0166812832708234 1 1 1 0 0 0 0.544779200878298
"4743" 0 -0.0931774465076324 1 1 -3.61900353218273 -5.45154725571795 -2.97243534494141 0 0 0 3 4 3 0.00807989500079757 0.0047334917302851 0.0165921008468326 1 1 1 0 0 0 0.543487098893806
"4744" 1 0.101055438355572 1 2 -2.49756426606089 -3.98080260917739 -3.31046953815411 0 0 1 2 1 3 0.0511322058959062 0.0223828731006426 0.0183587305007046 0 0 1 1 1 0 -0.730001194364128
"4745" 1 0.299096888144662 0 2 -4.26985414838267 -3.58473301491337 -2.40809324885711 0 0 0 6 3 3 0.0314826114145171 0.0223828731006426 0.0322705005295938 1 0 1 0 1 0 0.353485223212646
"4746" 0 -0.134487007540871 1 1 -3.11994653720106 -5.35633659596705 -3.01284084392519 0 0 0 4 10 2 0.0389751652431289 7.92636013188919e-05 0.0240869360466768 1 1 1 0 0 0 0.998317264339086
"4747" 0 -0.0506722423359767 0 1 -4.99856462233083 -5.02143668149667 -3.31388722877532 0 0 0 5 3 2 0.00822344145974477 0.00462735076141925 0.000351455754810599 1 1 1 0 0 0 0.347254829683546
"4748" 0 0.0310864434063503 1 1 -2.64331991850344 -5.05287701512188 -3.17445711138009 1 0 0 2 4 3 0.000810224118316531 0.0119454864802103 0.0484603504496438 1 1 0 0 0 1 1.43757995655731
"4749" 0 -0.163177587140244 1 0 -3.18346367750973 -4.68682366436122 -4.77241925376239 0 0 0 2 3 2 0.0263546714064779 0.0038784417888941 0.00874617226761125 1 1 1 0 0 0 0.681880149977685
"4750" 0 -0.137829763553224 0 0 -4.71866325039138 -5.25486255347595 -5.12570117295266 0 0 0 5 4 6 6.76776449204179e-05 0.00551271266924431 0.00569998241543718 1 1 1 0 0 0 1.02602555680514
"4751" 1 0.583036548905751 1 0 -2.67522133118924 -2.96536903802915 -4.27478308711945 0 0 0 7 4 3 0.0511322058959062 0.00204178836655198 0.0157008868596598 0 1 1 1 0 0 0.952440026232679
"4752" 0 0.161795650719751 1 0 -2.96403923552966 -4.80906948235523 -4.82963747192204 0 0 0 4 4 5 0.0180024040139802 0.0026046825327506 0.0163940846676183 1 1 1 0 0 0 2.21828590617505
"4753" 1 0.325908540937576 0 2 -4.3236797489424 -3.35566375216995 -2.88283064195804 0 0 0 4 8 5 0.028022199389114 0.0223828731006426 0.00371599752463091 1 0 1 0 1 0 1.12809697260638
"4754" 1 0.168981467647321 1 1 -2.52201922971715 -3.72356131108458 -2.3701253398505 0 0 0 3 6 3 0.0357470160753033 0.000623128206977187 0.0484603504496438 1 1 0 0 0 1 0.325255889745266
"4755" 0 -0.146972709374759 1 0 -2.99413972462113 -5.01681376816488 -4.87189257930277 0 0 0 4 4 5 0.0511322058959062 0.00329464615022383 0.0153062072667286 0 1 1 1 0 0 0.463939469778827
"4756" 1 0.768741554850217 0 1 -3.76071951285544 -3.10718435662325 -2.01707037094656 0 0 0 4 4 2 0.0220430529932228 0.0118395357389858 0.0484603504496438 1 1 0 0 0 1 2.73290500943726
"4757" 0 -0.196917260010993 1 0 -2.95356995565907 -4.91718929655172 -4.70848705804008 0 0 1 3 5 1 0.0364565263546792 0.00744681206796748 0.00523143567165116 1 1 1 0 0 0 1.76739507680529
"4758" 0 0.0949723212420652 1 0 -2.68021094078313 -4.51634677953312 -4.69317410993086 0 0 0 2 5 4 0.0355899631248691 0.00149153983417782 0.0038001931123372 1 1 1 0 0 0 2.3280458506005
"4759" 1 0.364994297700804 0 1 -4.07058039703597 -3.422226432526 -2.40492078256461 0 0 0 2 3 1 0.00367642351162093 0.0133140099990021 0.0242872816722731 1 1 1 0 0 0 0.752360425653047
"4760" 0 -0.152306396146629 0 1 -4.66461176613613 -5.40449608521868 -2.90303604222335 0 0 0 6 6 3 0.00356488327041459 0.00748063372972907 0.0484603504496438 1 1 0 0 0 1 0.708266885177848
"4761" 1 0.549773455881435 1 2 -2.34487748470648 -2.89505682864709 -3.29818296630829 0 0 0 3 2 5 0.0511322058959062 0.0223828731006426 0.025098344887062 0 0 1 1 1 0 1.20007234433694
"4762" 0 -0.137709724450419 1 1 -3.44494144936385 -4.98148516245843 -3.13626742859743 0 0 0 2 4 5 0.0228703920324853 0.000729449668579169 0.0484603504496438 1 1 0 0 0 1 0.953764644224151
"4763" 0 0.0371158385668967 1 1 -2.92453112179312 -4.5906072251054 -3.10622950472205 0 0 0 1 6 3 0.0458230106068174 0.00406904337879208 0.0316117831153876 1 1 1 0 0 0 1.93516548317632
"4764" 0 -0.462413711826297 1 0 -3.16330323408251 -5.74522301128077 -4.91607473151431 0 0 0 5 4 4 0.016608424380141 0.00357278768388208 0.00537260382547834 1 1 1 0 0 0 -0.267127615106926
"4765" 0 -0.26477855108387 0 1 -5.2064943646871 -5.64088059179946 -3.49556611639694 0 0 0 1 5 1 0.00390185369333021 0.000490385959920851 0.0294232030407989 1 1 1 0 0 0 0.0367549996359308
"4766" 0 -0.0750152366518255 1 2 -2.57036129880238 -4.81851406977126 -3.37974600248221 0 0 0 3 9 5 0.0511322058959062 0.00706584618464857 0.0237762671850168 0 1 1 1 0 0 1.50479871919368
"4767" 1 0.54499153316158 0 1 -3.91170447902018 -3.13258635950275 -2.36787485016163 0 0 0 4 2 3 0.00474824194167216 0.0223828731006426 0.0396855551526247 1 0 1 0 1 0 1.67186315597702
"4768" 1 0.587402648946762 1 1 -2.61480187933635 -2.87255448311613 -2.21927244058626 0 0 0 1 2 0 0.00162743281809033 0.0223828731006426 0.00577129983663132 1 0 1 0 1 0 0.930939464210968
"4769" 0 0.0918118463190396 1 0 -3.27028033200091 -4.58540418908241 -5.27687483537594 0 1 0 2 5 8 0.049190910927156 0.00453758476987369 0.000853985211722451 1 1 1 0 0 0 1.16186956357264
"4770" 0 0.108994681241721 1 0 -2.99389299551196 -4.70538748269203 -4.62914534552637 0 0 0 3 7 4 0.0189081976164734 0.00611580703070756 0.00387374225159284 1 1 1 0 0 0 1.22579133302017
"4771" 0 0.0483091067297649 0 1 -5.0665099990009 -4.95670857634035 -3.22853631603851 0 0 0 9 5 3 0.0092266771934009 0.00316782606056046 0.0484603504496438 1 1 0 0 0 1 0.773894633338258
"4772" 0 0.248391435518832 0 1 -4.61219934168255 -4.43404301378919 -3.05744696532631 0 0 0 4 4 3 0.00262380807474022 0.00266378515085644 0.0484603504496438 1 1 0 0 0 1 2.22391361050394
"4773" 1 0.5012565430512 1 2 -2.31264730870015 -3.19919999675578 -2.76231861537111 1 0 0 3 3 7 0.00581486007540673 0.0223828731006426 0.039402246241749 1 0 1 0 1 0 1.93236189407853
"4774" 0 -0.760224816239566 0 0 -5.07219841409248 -6.28860741265393 -5.41653508891942 0 0 0 1 3 5 0.00113289973738979 0.00157465061143889 0.000191589695679959 1 1 1 0 0 0 -1.81310410388963
"4775" 1 0.547552557314934 1 1 -2.38932937604692 -3.18210888256691 -1.71771937651608 0 1 0 1 3 4 0.0511322058959062 0.0223828731006426 0.0484603504496438 0 0 0 1 1 1 1.50994089504319
"4776" 0 -0.0230417271604897 1 1 -2.69106591508148 -5.18731175256498 -3.46746207666106 0 0 0 7 4 5 0.0443860356260811 0.00071709294706733 0.0478209911875612 1 1 1 0 0 0 0.951228832386289
"4777" 1 0.954592320157392 0 2 -3.74466290181667 -2.02811053263908 -2.60697739324962 0 0 0 5 2 4 0.00488917733486942 0.0223828731006426 0.0220847027872864 1 0 1 0 1 0 3.24521331016805
"4778" 0 -0.0977268729042937 0 0 -4.9678348959197 -5.37471746929157 -4.84966638501585 0 0 0 5 4 6 0.00663622771637136 0.00845617713886173 0.00200166526371024 1 1 1 0 0 0 0.159113688656361
"4779" 0 0.0301087045020838 0 0 -5.12792921413385 -4.97314524575245 -5.24147650457456 0 0 0 1 7 2 0.00781090575405979 0.0223828731006426 0.00795097962347953 1 0 1 0 1 0 1.18269301292955
"4780" 0 -0.0252667702011461 1 0 -3.05966384439315 -5.10577495590156 -4.89280004280471 0 0 0 2 6 5 0.00459405269280223 0.00140110817910688 0.00239935570594395 1 1 1 0 0 0 1.39833385538019
"4781" 0 0.0505196426925194 0 2 -4.73261342551606 -4.60311055667779 -3.47305020033647 0 0 0 3 3 2 0.00205884300284363 0.000304795455126526 0.0166487934493599 1 1 1 0 0 0 0.866797072795214
"4782" 0 0.385220359933835 1 1 -2.60622169493689 -3.97615859437721 -3.03753407438932 0 0 0 2 3 0 0.0203993162085649 0.00943804187196357 0.0195057929201809 1 1 1 0 0 0 2.80834850708218
"4783" 0 0.00158588441503904 0 1 -5.03645669392747 -4.89329828654402 -3.20593531325775 0 0 0 5 6 4 0.00506541917670736 0.00671906111651676 0.000547035513847021 1 1 1 0 0 0 1.76293536646125
"4784" 0 0.0746914845717516 1 2 -2.67072966593949 -4.84373068917113 -3.32712985019294 0 0 0 4 3 5 0.0141552194912537 0.00134288661202495 0.0436130786753591 1 1 1 0 0 0 1.84930349888498
"4785" 0 0.0686718233528138 0 1 -4.76292467066574 -4.89535442500433 -3.11061274231517 0 0 0 10 2 2 0.00778326831430551 0.0154439675851478 0.0484603504496438 1 1 0 0 0 1 1.2987105155031
"4786" 0 -0.0290885606372996 0 0 -5.10666347347066 -5.14747047238853 -4.96458968566821 0 0 0 5 3 3 0.00459442464704925 0.0121245906163123 0.00101638498402189 1 1 1 0 0 0 2.01206113618497
"4787" 0 -0.0555213910720446 0 1 -4.73794275063289 -5.09205656578465 -3.16823717810389 0 0 0 8 6 2 0.00267363657458237 0.000180527213756598 0.0484603504496438 1 1 0 0 0 1 1.12355129217208
"4788" 1 0.866772449257649 1 0 -2.23607246922523 -1.97850990068259 -3.71674808569411 0 0 0 3 3 2 0.0511322058959062 0.00751904354412189 0.00520290117427733 0 1 1 1 0 0 2.56246368227306
"4789" 0 0.122971551994663 0 1 -4.7809514207919 -4.33874785922373 -2.83276816238437 0 0 0 5 6 3 0.00723976701872424 0.0101547352194725 0.0484603504496438 1 1 0 0 0 1 1.14517656987809
"4790" 1 0.43522594782958 0 2 -4.0718086384482 -3.21760281627473 -2.92883788966014 0 0 0 2 3 3 0.0130255283977046 0.00296738772584888 0.00487785196820506 1 1 1 0 0 0 -0.0803056078795508
"4791" 0 0.113893259026006 1 2 -2.62539269664453 -4.4020811427713 -3.51177660481993 0 0 0 3 7 4 0.0296309206855081 0.0202679146087874 0.0484603504496438 1 1 0 0 0 1 2.60584576473001
"4792" 1 0.589796206466499 1 1 -2.22842880846054 -2.65501042056183 -2.26479001366439 0 0 0 2 3 0 0.0198018112992578 0.0106224755690565 0.0484603504496438 1 1 0 0 0 1 1.59056948411253
"4793" 0 0.0248185067025553 0 1 -5.04301140378289 -5.04067212531208 -3.17399245695465 0 0 0 3 3 5 0.0160322182843259 0.00302351071889149 0.00454597836781937 1 1 1 0 0 0 0.728737969619466
"4794" 1 0.495857449870876 0 2 -4.011385744839 -3.34141664998725 -3.14561483809779 0 0 0 4 5 3 0.0251643924032225 0.0120487116348787 0.00732097219537383 1 1 1 0 0 0 1.25848577611789
"4795" 0 -0.38626018402019 0 2 -5.09832830645857 -5.5744033173958 -3.58861844318392 0 0 0 8 7 2 0.00177994940123878 0.00226604547172047 0.00144268329073826 1 1 1 0 0 0 0.21308504329816
"4796" 0 -0.270958840070426 0 2 -5.06205695906606 -5.11913180162614 -3.9331269889032 0 0 0 4 6 0 0.0044589227108479 0.00434699777055004 0.0484603504496438 1 1 0 0 0 1 -0.0280675413653673
"4797" 0 0.0269751074081024 0 2 -5.20544297807666 -4.72567725770441 -3.68068399554422 0 0 0 3 4 2 0.00470230003481647 0.00339812957846047 0.00273144676689266 1 1 1 0 0 0 1.47583177124332
"4798" 0 -0.276990885868287 1 2 -3.34650591712733 -5.55695089238766 -3.5018359448684 0 0 0 2 4 1 0.00869571456635229 0.00497708670604791 0.0182987390819266 1 1 1 0 0 0 0.129967434689527
"4799" 0 -0.0902865866738821 0 2 -5.54880984706756 -4.87730327651967 -3.90263481515021 0 0 0 5 4 4 0.0212720653372767 0.00398802155238643 0.0185715132636272 1 1 1 0 0 0 1.4680257523593
"4800" 0 -0.252304784678339 0 2 -5.0821351814629 -5.60805219598252 -3.64711786868175 0 0 0 9 5 6 0.00402527853457577 0.00603963121285564 0.0326202191022225 1 1 1 0 0 0 0.146819130249498
"4801" 1 0.0999230245195724 1 0 -2.73423549451456 -3.86252756710344 -4.71151276560577 0 0 0 1 6 5 0.0511322058959062 0.0185899614346798 0.0129058657472332 0 1 1 1 0 0 -1.13723525575495
"4802" 0 0.187322106712274 1 1 -2.94195976181333 -4.35725831396242 -2.9936131748807 0 0 0 3 2 6 0.0125152912134901 0.0223828731006426 0.0104486142518415 1 0 1 0 1 0 2.21074544876307
"4803" 0 -0.00991934018844151 0 1 -4.76496764261711 -4.99651036120359 -2.83437837814179 0 0 0 4 3 5 8.15120840952201e-06 0.00429326048590804 0.0484603504496438 1 1 0 0 0 1 1.87660485449892
"4804" 1 0.371030828236497 1 1 -2.60836575120828 -3.41159744825579 -2.21183925130102 0 0 0 4 5 1 0.0423317721865797 0.0223828731006426 0.0484603504496438 1 0 0 0 1 1 0.307757961993508
"4805" 1 0.751884893715635 1 1 -2.06119307880626 -2.52580955177126 -2.12867810887219 0 0 0 0 1 3 0.0511322058959062 0.00943192567184661 0.0312155985594636 0 1 1 1 0 0 1.49908555811497
"4806" 1 0.679591560003748 1 2 -2.07329808666154 -2.59292977364464 -3.23152886757698 0 0 0 3 3 3 0.0511322058959062 0.0223828731006426 0.0484603504496438 0 0 0 1 1 1 1.66276791224068
"4807" 0 -0.493754214207969 0 0 -5.02761424670044 -6.060389324596 -5.22693135179844 0 0 0 4 4 5 0.00381500625021778 0.00315038464842728 0.00262326767661272 1 1 1 0 0 0 -1.50236671637773
"4808" 0 -0.215988095134295 1 2 -3.06332631157345 -5.26635952726214 -3.82157960429135 0 0 0 5 3 3 0.00866694184622516 0.0056418984422302 0.00288080906602664 1 1 1 0 0 0 0.99240704687314
"4809" 0 0.0889882949564669 0 0 -5.00394919429422 -4.58378822395757 -4.68564070488533 0 0 0 7 6 8 0.00167993476701535 0.00136836606098673 0.0248938027119996 1 1 1 0 0 0 1.40613145615094
"4810" 0 -0.0202373381765451 0 1 -4.73735633409193 -4.53976852137326 -3.35998963702379 0 0 0 5 6 3 0.00922072632906678 0.0116614001061134 0.0484603504496438 1 1 0 0 0 1 1.68490956387559
"4811" 1 0.456239002008118 1 1 -2.22866576038877 -2.78577515312064 -2.29923580290312 0 0 0 2 2 3 0.0511322058959062 0.0223828731006426 0.0484603504496438 0 0 0 1 1 1 1.07145703135643
"4812" 1 0.367927817651291 1 0 -2.44683706231803 -3.32975650862062 -3.93519834184015 0 0 0 2 2 4 0.0125959392879503 0.00538523005651934 0.00511036224922841 1 1 1 0 0 0 0.172340979453599
"4813" 0 -0.169357942631242 1 0 -3.16712335426418 -5.18311903915315 -5.02987114822329 0 0 0 3 5 7 0.0511322058959062 0.00128668304072884 0.00127014318591094 0 1 1 1 0 0 0.496672760152673
"4814" 0 0.260925104544451 1 1 -3.29192132064527 -4.50567513628083 -3.23951505821869 0 0 0 5 8 2 0.0511322058959062 0.0121781000488454 0.0037655143286021 0 1 1 1 0 0 1.70782371353468
"4815" 1 0.485748222173504 1 1 -2.2683385502688 -3.6008009636499 -2.22154018103447 0 0 0 1 4 3 0.0393666697550501 0.0223828731006426 0.0484603504496438 1 0 0 0 1 1 0.765230915494735
"4816" 1 0.244935415714585 1 0 -2.41217972750235 -3.82213415198614 -4.30547766767894 0 0 0 2 3 1 0.0415766787593153 0.0223828731006426 0.00801740377298089 1 0 1 0 1 0 0.089133756396046
"4817" 0 -0.260866043594358 1 2 -3.508985046899 -5.39757202460166 -4.0716908784393 0 0 0 0 9 7 0.00860604139844734 0.00338745535364308 0.00774570636835051 1 1 1 0 0 0 -0.662505074029285
"4818" 0 -0.0493692233510774 0 2 -5.09156301889858 -4.9998267011363 -3.35897952674142 0 0 0 6 6 1 0.00238676221592283 0.0058821208964726 0.0241875033867061 1 1 1 0 0 0 1.22988998168276
"4819" 1 0.624135059856101 0 0 -4.06349833731748 -2.62057499252617 -3.79453843404208 0 0 0 6 2 7 0.0511322058959062 0.0223828731006426 0.000620580260096881 0 0 1 1 1 0 2.09998115029009
"4820" 1 0.885594557972078 1 2 -2.11294847960868 -2.56709979027207 -2.66083140846869 0 0 0 0 3 4 0.0511322058959062 0.0223828731006426 0.0326205383730424 0 0 1 1 1 0 3.33011092992557
"4821" 0 -0.0839048830572268 0 0 -4.97012426446576 -5.21011320219595 -5.3082112067867 0 0 0 6 5 4 0.0355189789379174 0.00385889375806624 0.00776582263447088 1 1 1 0 0 0 0.55130595938545
"4822" 0 0.0516708664037048 0 0 -5.01828662462041 -4.6675922326201 -4.61151371752581 0 0 0 1 2 4 0.0303180079460881 0.00504008382219557 0.000999366976497096 1 1 1 0 0 0 1.23333570205093
"4823" 1 0.749415590248118 1 2 -2.0550816748871 -2.65060550493846 -3.17863212311134 0 0 0 5 3 4 0.0511322058959062 0.0186039967571646 0.0377654949892223 0 1 1 1 0 0 1.91449273292366
"4824" 0 0.175769704383564 1 1 -2.88368896932198 -4.33729326767304 -3.03729485113753 0 0 0 4 5 3 0.0511322058959062 0.00764187081237311 0.0217558522807325 0 1 1 1 0 0 2.03034426091039
"4825" 0 0.274192256437808 1 1 -2.9533984966751 -4.85263871892844 -2.96727845421509 0 0 0 8 6 3 0.0374761016746237 0.00814300719041282 0.0484603504496438 1 1 0 0 0 1 1.5600671506441
"4826" 0 0.196213130955584 0 0 -5.24007634727843 -4.57339976340267 -5.03059178612427 0 0 0 8 7 4 0.00282980617382462 0.0167791696773821 0.00378372792589517 1 1 1 0 0 0 2.1729956301663
"4827" 0 0.236458720723754 1 2 -3.01449411048162 -4.51970662293709 -3.64991621974345 0 0 0 3 4 4 0.0511322058959062 0.00261818988636207 0.0242729766636573 0 1 1 1 0 0 2.91068003495485
"4828" 1 0.449460732366599 0 2 -3.76369960011291 -3.16797536334457 -2.89278958257836 0 0 0 4 3 1 0.0111616306356417 0.00571356942045972 0.042443935418742 1 1 1 0 0 0 0.71812981133234
"4829" 0 -0.000207901367502081 1 2 -3.02012663337456 -4.67150639216954 -3.98817396124659 0 0 0 4 6 0 0.0511322058959062 0.00710702588831367 0.0484603504496438 0 1 0 1 0 1 1.63690477986098
"4830" 0 -0.428593858897261 0 1 -5.28438229767721 -5.90046223848534 -3.37857797404864 0 0 0 4 4 4 0.000935549399753892 0.00205464835517669 0.0189374336144125 1 1 1 0 0 0 0.0803899860085683
"4831" 1 0.434551335302832 1 2 -2.21933019873426 -3.2603882133996 -2.92974967000773 0 0 0 2 6 2 0.0511322058959062 0.0106965777735512 0.0484603504496438 0 1 0 1 0 1 1.0069470679313
"4832" 0 0.138854286279708 1 1 -2.92057714875323 -4.11617204203912 -2.85627030729511 0 0 0 3 2 2 0.0510790562026665 0.0116982015776016 0.0198452076209322 1 1 1 0 0 0 2.65286611585488
"4833" 0 -0.167994846020547 1 1 -2.82198820465084 -4.96308190718515 -3.10554681561156 0 0 0 1 5 5 0.0511322058959062 0.000359479100282116 0.0130398598720277 0 1 1 1 0 0 0.406747867068248
"4834" 0 -0.105880857689929 1 2 -3.12202780232602 -5.28992159948621 -3.62932103102567 0 0 0 5 7 4 0.0511322058959062 0.000355795894974337 0.0208143530864694 0 1 1 1 0 0 0.741272454401919
"4835" 1 0.613263079608172 1 1 -2.22276145556079 -3.09849999999546 -2.2556739095328 0 1 0 3 1 0 0.0467488498520476 0.0223828731006426 0.0484603504496438 1 0 0 0 1 1 1.79837022203514
"4836" 0 -0.118604327013452 1 2 -3.01003341068141 -4.90790502763997 -3.4470820764466 0 0 0 5 4 4 0.00109470749096253 0.0127709526643196 0.0484603504496438 1 1 0 0 0 1 0.474022633064481
"4837" 0 0.0560418085533272 0 1 -4.97771995679201 -4.61645382303329 -2.62700543895094 0 0 0 5 3 2 0.00381936576553125 0.00205171049768459 0.0484603504496438 1 1 0 0 0 1 1.41592508268155
"4838" 0 -0.115822687357944 0 1 -5.0230766702189 -5.00252536939443 -3.15191283997621 0 0 0 6 8 7 0.000650068351690986 0.00444340572901959 0.0282826763209194 1 1 1 0 0 0 0.815936450811214
"4839" 0 -0.403203949971828 0 2 -5.38222250371864 -5.9623299903306 -3.90520127296878 0 0 0 5 7 1 0.00658829955454313 0.00389514450118172 0.00481762925205276 1 1 1 0 0 0 -0.773240907061987
"4840" 1 0.817620835911162 0 2 -3.91673826522577 -2.43177317352716 -2.7664689502802 0 0 0 1 0 1 0.0312261678906986 0.0223828731006426 0.0111180694596202 1 0 1 0 1 0 2.09955323253358
"4841" 0 0.203141395651183 0 1 -4.99648715048554 -4.74442178447876 -2.45441359607026 0 0 0 4 8 5 0.000128072981036242 0.0197158916864628 0.0484603504496438 1 1 0 0 0 1 1.07256697505538
"4842" 0 -0.0306054435021453 1 0 -3.29430797301758 -4.88704728633887 -4.99590739053866 0 0 0 2 4 10 0.00367164952369631 0.00282307199636544 0.025055382858134 1 1 1 0 0 0 0.466267257892031
"4843" 0 0.152600076465265 0 1 -4.59935858737793 -4.64761641757021 -2.87401109949572 0 0 0 6 4 4 0.00944862687320556 0.00890734552727242 0.00779162188304798 1 1 1 0 0 0 1.69682978865662
"4844" 0 -0.228418008070984 1 1 -3.19649737760934 -5.3229279602001 -3.3538029619588 0 0 0 3 5 5 0.0511322058959062 0.00190203366680566 0.0185808139324315 0 1 1 1 0 0 0.772506475946278
"4845" 1 0.141725455960112 0 0 -4.52158729103637 -4.17702809139709 -4.11123722307241 0 0 0 3 5 6 0.0021544821490822 0.0154142344413229 0.0116988445136728 1 1 1 0 0 0 -0.607085791929756
"4846" 0 0.147354193339758 1 0 -2.84516050479515 -4.71942973641338 -4.63156291828903 0 0 0 2 4 2 0.0180399100062054 0.00707289916720908 0.00841083593929515 1 1 1 0 0 0 2.06042000101958
"4847" 1 0.589136111001014 1 1 -2.16730258436227 -3.13916154505061 -1.96115437127157 0 0 1 4 3 3 0.0294936583253566 0.0223828731006426 0.0484603504496438 1 0 0 0 1 1 1.83818816979032
"4848" 0 -0.426648032417525 1 0 -3.52722025248262 -5.84118710963307 -5.3249753405783 0 0 0 1 9 4 0.0375470474395641 0.00174530442019028 0.0026193358475432 1 1 1 0 0 0 -1.26698869388801
"4849" 1 0.489591620210435 0 0 -4.14234217704491 -3.47822701881626 -4.15511157293346 0 0 0 5 2 3 0.0210265990557506 0.0136970442714487 0.00256138356190491 1 1 1 0 0 0 1.02663759983265
"4850" 0 -0.366634266079553 1 0 -3.01159326069461 -5.69051795602896 -5.13691721931994 0 0 0 4 6 4 0.0194142624559962 0.000848807855994525 0.00214664495349606 1 1 1 0 0 0 -0.356832792961198
"4851" 1 0.026705736092376 1 2 -2.29901674476816 -4.43001525780295 -3.02063223288069 0 0 0 5 5 5 0.0298909829619528 0.00656385601670175 0.0484603504496438 1 1 0 0 0 1 -0.378752656785115
"4852" 1 0.291904979052738 1 0 -2.1161428621204 -3.74252122599431 -4.11621983270522 0 0 0 3 2 2 0.0270978374791339 0.00800474383796432 0.0136626396946347 1 1 1 0 0 0 0.248639570860567
"4853" 0 -0.200110505875293 1 1 -3.28640323272155 -5.40473563725149 -3.35599993579865 0 0 0 4 0 2 0.00860216892441428 0.00190373955198298 0.0281214269003139 1 1 1 0 0 0 0.389692529504693
"4854" 0 -0.0744485018317909 0 0 -5.02707751010919 -5.21447651930723 -4.87094295962988 0 0 0 1 4 2 0.00581102101539366 0.000601196165800217 0.020430631451535 1 1 1 0 0 0 0.863325988268759
"4855" 0 -0.227991101740432 0 1 -5.27747128423405 -5.71347408096621 -3.26329369313145 0 0 1 4 5 4 0.00843195247634029 3.85545921953107e-05 0.0270045457502669 1 1 1 0 0 0 -0.407873206567146
"4856" 0 -0.172980595363496 0 0 -5.05489629522431 -4.8626692480582 -5.08088561406168 0 0 0 4 7 6 0.000213809301341346 0.00319184718574382 0.00749482190095344 1 1 1 0 0 0 0.6596090874577
"4857" 0 0.300736245262177 0 2 -4.44761397325528 -4.08090379667186 -3.5242542837811 0 0 0 6 3 2 0.0201254655783018 0.00571428805801339 0.0484603504496438 1 1 0 0 0 1 2.88533280311568
"4858" 0 -0.431925535797454 0 1 -5.04794759853168 -6.10654905051653 -3.04979422526277 0 0 1 7 6 2 0.0123486851501306 0.000309900234839052 0.0145217454302391 1 1 1 0 0 0 -0.0510131838048111
"4859" 0 -0.27595336654565 1 1 -3.16995336538704 -5.52677787868212 -3.09715103375236 0 0 0 3 5 3 0.0511322058959062 0.00139260737658042 0.0100811228763047 0 1 1 1 0 0 0.537762890176738
"4860" 0 0.103500464216427 1 2 -3.35525899350104 -4.96661029426434 -3.59816993475735 0 0 0 3 4 3 0.049326479563987 0.00031773182292985 0.00632107837269591 1 1 1 0 0 0 0.961269931694403
"4861" 1 0.659330982484296 1 0 -2.32646035151291 -2.90103328527173 -3.8245859829007 0 0 0 0 3 7 0.0511322058959062 0.0223828731006426 0.0156127726119464 0 0 1 1 1 0 2.29636346455496
"4862" 0 -0.240793337245162 1 0 -3.3580537521936 -5.44655596593394 -5.29703457545539 0 0 0 5 6 6 0.0341065696475655 0.00306252418756271 0.00595908415182628 1 1 1 0 0 0 0.831668421438943
"4863" 0 0.202716647077301 1 2 -3.06499250429539 -4.33600984057494 -3.59233018657311 1 0 0 4 5 6 0.0423732621379791 0.00299723765175296 0.0484603504496438 1 1 0 0 0 1 2.0458359390124
"4864" 0 0.244312594250315 1 1 -3.18814008837449 -4.58607267778132 -2.69681692175061 0 0 0 2 4 3 0.0511322058959062 0.0223828731006426 0.0458656287408585 0 0 1 1 1 0 2.71810414248908
"4865" 1 0.377620321987942 1 1 -1.96700248847058 -3.70142548150731 -2.41656268822725 0 0 0 3 2 0 0.0252417810115391 0.0223828731006426 0.00206417116017132 1 0 1 0 1 0 0.928966987238925
"4866" 1 -0.147879344832484 1 1 -2.41676481805531 -4.67857824025127 -2.72492181501035 0 0 0 1 3 1 0.0511322058959062 0.0105357843129662 0.0128249676539082 0 1 1 1 0 0 -1.65741140171827
"4867" 0 0.0186126586961686 1 0 -2.99211985908595 -4.74128210159721 -4.90140857894426 0 0 0 3 5 5 0.0179744232041079 0.0125183878573558 0.00943028518394418 1 1 1 0 0 0 1.43854529771448
"4868" 1 0.615382248641871 1 2 -2.13462926825138 -2.86547258878776 -2.78269969739403 0 0 0 2 3 3 0.0466515160367418 0.0150371211721995 0.0484603504496438 1 1 0 0 0 1 0.896655890716741
