"A" "M_cont1" "M_cont2" "M_bin1" "M_bin2" "contY_2contM_EMint" "contY_binMcontM_EMint" "contY_2binM_EMint" "binY_2contM_EMint" "binY_binMcontM_EMint" "binY_binMcontM_EMint" "binY_2binM_EMint" "C"
"4114" 0 -0.478942621268941 -0.527463245167667 1 0 -6.43330994968091 -4.16143482026294 -3.41349031736528 0 0 0 0 -0.366409787601062
"4115" 1 0.854156038775235 0.977696117401653 1 0 0.140918797407813 1.01707463195492 -0.0352763808529178 0 0 0 1 2.75948354865237
"4116" 0 0.0136254975699912 0.10071580165618 1 1 -4.9697086665985 -2.357737487658 -1.59844377878247 0 0 0 0 1.47897817930105
"4117" 0 0.0461654588005153 0.15155054810515 1 1 -4.52433470406451 -2.6319127207562 -1.380399259074 1 0 0 0 1.39506018721716
"4118" 1 0.300026307279432 0.235633196107426 1 1 -2.91714265242155 -1.02960846750122 0.0106750846131837 0 0 0 1 0.454119676818372
"4119" 0 -0.265836390011281 -0.255292508214358 1 0 -5.73626728117333 -3.4402042132512 -3.3439927191453 0 0 0 0 0.0749426861599995
"4120" 1 0.383475779894365 0.143326568306833 0 0 -3.13364286343009 -3.56089416908552 -3.58085635758397 0 0 0 0 0.332280953483186
"4121" 0 -0.0913254868812547 -0.23865937314447 1 1 -5.69845731789913 -2.8482067208932 -1.56141604834994 0 0 0 0 0.839722424946882
"4122" 1 0.784805435217502 0.753134175904251 1 0 -1.0994673212988 0.433860685937811 -0.430757063401072 0 1 1 0 2.16464196107658
"4123" 0 -0.0385349207239987 0.0923205415036827 1 1 -4.77586421614039 -2.02338736927673 -1.17929296099912 0 0 0 1 1.132381726099
"4124" 0 -0.014324549279914 0.0504718649202213 1 1 -4.64438584492404 -2.82926740761915 -1.33397709745617 0 0 0 0 1.35637129959154
"4125" 1 0.561281784890551 0.377766240088353 1 1 -2.08167731268904 0.108159990495914 0.226920744464601 0 0 0 1 1.35762653041294
"4126" 1 0.607903512829801 0.712491796876112 0 1 -1.60232497185709 -2.1450777118497 -1.49545010753424 0 0 0 0 1.69651514677545
"4127" 0 0.15862524052484 0.284571836151167 1 1 -4.37605846925589 -1.82813650600531 -0.526377240829466 0 0 0 0 1.83648015108947
"4128" 0 0.0931949857825004 0.17499145935426 1 0 -4.3844328273565 -2.3342150564398 -2.65071068705965 0 0 0 0 1.42763646704149
"4129" 0 0.342378767156753 0.159597509525765 1 0 -3.95869424793793 -1.78797228086979 -2.0025073091798 0 1 1 0 1.8536256104309
"4130" 0 -0.161527370313851 -0.110880629469093 1 1 -5.23093199644836 -2.95673357744584 -1.51668221475079 0 0 0 0 0.732220459081456
"4131" 1 0.0768518580219595 0.238393571719846 0 0 -3.47311743599391 -3.95301050058286 -4.10588562497775 0 0 0 0 0.351518761952997
"4132" 1 0.414526977943446 0.261580019376007 0 0 -2.65819425887145 -3.07820930129412 -3.68707389635908 0 0 0 0 0.960562786245868
"4133" 0 0.202322043883432 0.275145442006757 1 0 -4.0034831165489 -1.30708559786959 -1.8768476068906 0 1 1 0 2.09305100170714
"4134" 0 -0.31544464662338 -0.251850133192499 1 1 -5.97643157310707 -3.74485261469729 -1.64450952214664 0 0 0 0 0.164017116173934
"4135" 1 0.870661486568883 0.76135854711213 1 1 -0.218045801858817 0.991270721119401 1.34968063501567 1 1 1 0 2.6026465958098
"4136" 0 0.337275792652945 0.442967565982504 0 1 -3.78385747361835 -3.22275881045236 -2.12668228855468 0 0 0 0 2.68810856987717
"4137" 1 0.483464185137534 0.349049812638896 1 1 -2.38226660921345 -0.312011537162364 0.350331291833978 0 1 1 1 1.10224565388523
"4138" 0 0.134637867721757 0.285366142607261 0 0 -3.94408230017607 -3.85973264562626 -3.85436455456231 0 0 0 0 1.74290714978214
"4139" 0 0.0950643913449804 0.232781954349408 1 0 -4.43253603405254 -2.09766742762788 -2.48393643897747 0 0 0 0 1.20863256053991
"4140" 1 0.218336973837063 0.0661138480543114 0 0 -3.47628665445997 -3.75433201940824 -4.31271423364493 0 0 0 0 0.102136459384076
"4141" 0 -0.433593283364599 -0.644715858980476 0 0 -6.62522946481582 -6.24544874901875 -5.56969662246878 0 0 0 0 -1.01223319691968
"4142" 1 0.716173613162187 0.641541584988926 0 1 -1.46766913831234 -1.86316751368642 -1.58739679719282 0 0 0 0 1.82374599657381
"4143" 1 0.742647920119178 0.831924946185831 0 1 -1.01845189883049 -1.88254972537203 -1.40817623409808 1 0 0 0 2.04708646853044
"4144" 0 0.358215537101587 0.448031836486565 1 0 -3.67961632942393 -1.344421543877 -1.31966643775153 0 0 0 0 2.78371937727452
"4145" 0 0.0721394275502373 -0.0351452029362959 1 1 -4.53007347600056 -2.66604452659394 -1.81554109145594 0 0 0 0 0.804094641167617
"4146" 1 1.13319884682219 1.1625434226774 1 1 0.574740766596948 2.40812602555816 2.17457100245793 0 1 1 1 3.68154087405669
"4147" 0 -0.209866490271275 -0.164300965273864 0 1 -5.30848125173702 -4.73878974370903 -3.33592949475005 0 0 0 0 0.889793763698558
"4148" 0 -0.0605422187420309 0.222296263139147 1 0 -4.53957554087575 -2.46282847151279 -1.91869940857893 0 1 1 1 1.83429663922237
"4149" 1 0.231772737358268 0.0861422195986754 1 1 -3.50528020937109 -1.55355115374433 -0.283821608544822 0 0 0 1 0.303636301434594
"4150" 1 0.423109531787252 0.494285895061427 1 1 -1.99553585943923 -0.439766999624729 0.853012428140328 0 0 0 1 0.992995110400552
"4151" 0 -0.314047823252451 -0.175107694713551 0 0 -5.29019602332569 -4.76141277802508 -4.81311547577662 0 0 0 0 0.519573736354643
"4152" 0 -0.0964926285424846 -0.241117679607852 0 0 -5.66496750783599 -4.3211729722945 -4.95004008668791 0 0 0 0 0.533272925522875
"4153" 0 -0.2167435881783 -0.210564008858166 1 0 -5.73048592430089 -3.43834368665396 -3.14517188935419 0 0 0 0 0.123273915342182
"4154" 0 0.0119551412621866 0.256520751718247 0 0 -4.15170923856786 -3.84234624372615 -3.92691075149078 0 0 0 0 1.77282464773819
"4155" 0 -0.350496764553157 -0.174183664412892 0 1 -5.81247255721436 -5.2820461962266 -3.98279925966787 0 0 0 0 0.0862103166082098
"4156" 1 0.663971387863985 0.472935051250523 1 0 -1.82317282280802 0.731086846836612 -0.760996940066524 0 1 1 0 1.83256614764608
"4157" 0 -0.133514335353213 -0.463583649467171 0 1 -5.75528255336365 -5.04871943420206 -3.95238436014734 0 0 0 0 0.0595395294402105
"4158" 0 0.138009423479901 0.240607047026537 1 0 -4.73678122825289 -1.9786611388848 -1.65979622520312 0 0 0 0 2.0073058178403
"4159" 0 -0.114011607618639 -0.115066005741162 0 1 -5.38786012434674 -4.68262178902862 -3.26662334465242 0 0 0 0 0.529914665720697
"4160" 1 0.684176092677111 0.632803199248938 1 1 -1.6704797542506 0.403055745218609 1.0194084369089 0 1 1 1 1.80679866919812
"4161" 1 0.860322642263302 1.11716823856755 1 0 -0.225852006911651 2.06836905715085 -0.104754848516521 1 0 0 1 3.19189092547488
"4162" 0 -0.157434234090448 0.103947013167208 0 0 -4.97227667507502 -5.0321600343625 -4.29803424248074 0 0 0 0 1.00012476837307
"4163" 1 0.433580315662028 0.627252604052223 1 0 -1.95859495346348 -0.0269937397044387 -0.623585236198842 0 1 1 0 1.71261081481266
"4164" 0 0.13745245035924 0.353093569343366 1 1 -4.30012918619797 -2.34502297947096 -0.87402467836904 0 0 0 1 1.85289690091005
"4165" 1 0.757076065876038 0.876047138028749 0 1 -0.689303214798846 -1.32733493886349 -1.08957650667753 0 0 0 0 2.43651040480237
"4166" 0 -0.314925891921851 -0.30584493772326 0 0 -6.28514861127131 -5.41726225694419 -4.82635798101463 0 0 0 0 0.128458231527886
"4167" 0 -0.289834898850737 -0.400507475665085 1 0 -5.77784875646612 -3.205219919978 -2.87727259939359 0 0 0 0 0.510529903224983
"4168" 0 -0.163502099814779 0.169804966094229 1 0 -5.06967018689028 -2.50798377419498 -2.19769149812224 0 0 0 0 1.32263593460991
"4169" 1 0.480708901532731 0.495243107716794 1 1 -2.28484090425487 -0.761055096311211 0.281122773794279 0 0 0 1 0.697730726608748
"4170" 0 0.0688366738254498 0.575317254796092 0 1 -4.08628479586589 -3.24534912427839 -2.13472858106077 0 0 0 0 2.53822324537761
"4171" 0 -0.0119864491552297 0.235676598955519 0 1 -4.55238268359182 -4.00882453143668 -3.20408676633755 0 0 0 0 1.43175985394317
"4172" 0 -0.131138649953481 0.104085734080427 1 0 -4.95495055577528 -2.81120366585158 -2.66183269077048 0 0 0 0 1.34787415855136
"4173" 1 0.42048945971448 0.395371139241152 1 1 -2.33714569313981 -0.415025702865247 0.172167764643889 0 1 1 0 1.04058645160249
"4174" 0 0.0459605037731942 0.186191518916759 1 0 -4.88327784781137 -2.44588278334996 -2.89938107521238 1 0 0 0 0.932019348521576
"4175" 0 -0.315876749699285 -0.290827731161611 0 1 -5.7742427129547 -5.11769010170928 -4.16657790051954 0 0 0 0 0.232295594126361
"4176" 1 0.323085588566315 0.412405244718278 0 0 -2.40391118580858 -3.07064630366184 -3.44791594015577 0 0 0 0 0.654371228847665
"4177" 1 0.863858020253997 1.0258083829884 0 1 -0.183705748930093 -0.770977521818526 -0.929385247727873 1 0 0 0 3.18516780495973
"4178" 0 -0.00651540575172641 0.102437532073131 0 0 -4.43757719706716 -4.40759155486188 -3.94067419609579 0 0 0 0 1.33803573840806
"4179" 0 0.424842511579569 0.564918839660108 0 1 -3.71084364737131 -2.18130086612464 -1.50028806692575 0 0 0 0 3.44195869766271
"4180" 0 0.221234160920124 0.340545301236046 1 1 -3.97029645959986 -1.8527051982377 -0.854506427065221 0 0 0 1 2.2384242554879
"4181" 1 0.529440466094815 0.592255446362594 1 1 -1.96520002213554 -0.223060254018854 0.615676841779095 0 0 0 0 1.45555043883761
"4182" 1 0.305106838538103 0.162164222248863 1 0 -3.00162456496471 -1.07196839488599 -1.91130602837644 0 1 1 0 0.257857529130844
"4183" 0 0.0677205841163817 -0.167943363653159 0 1 -5.17842120527576 -4.34652144280662 -3.09137251628677 0 0 0 0 0.858594999434065
"4184" 0 0.00687377471792076 0.000329017551028696 0 1 -4.9215251723534 -4.22685941804826 -2.79579335871674 0 0 0 0 1.38962003479808
"4185" 1 0.0958766767355322 0.00837844373480681 0 1 -3.91831658485769 -3.83335026539874 -2.7768173860424 0 0 0 0 -0.0504051859368511
"4186" 0 -0.500753426610694 -0.49160850101932 1 0 -6.87193900054223 -4.11814388128161 -3.49313242888109 0 0 0 0 -0.589786579954599
"4187" 1 0.552485387036657 0.716478047532186 1 1 -1.63736186675203 0.500767806189337 1.30302436566306 0 1 1 1 2.05506435431572
"4188" 1 0.245699971749512 0.25124825598007 1 1 -3.41625056922049 -1.18234041603355 0.082421332170133 0 0 0 1 0.536699731818685
"4189" 0 0.316180141241152 0.42004985704649 1 0 -3.94487083433107 -1.17656199116975 -1.65539505188739 0 0 0 0 2.58073684879956
"4190" 0 -0.211992147755331 0.0796430783959003 0 0 -5.15477035546158 -4.56649271549392 -4.4429222907835 0 0 0 0 0.967045291708723
"4191" 1 0.666036453742896 0.723870304214299 1 1 -1.59441002635169 0.313778638769316 0.863782929969376 1 1 1 1 1.59014390843923
"4192" 0 0.410581501330913 0.499184830439715 1 1 -3.2798914327235 -1.02429981594799 -0.836931347741975 0 1 1 0 2.14440499018818
"4193" 0 0.131164079770924 -0.139604112357827 0 1 -4.78365679529191 -4.3539333345629 -3.2579035576809 0 0 0 0 1.17281447076773
"4194" 1 0.381378284721677 0.349381466499815 1 1 -2.7292694150192 -0.707082555351864 -0.0843984847258018 0 0 0 1 1.20795991777578
"4195" 1 0.441724063186434 0.297244594322877 0 1 -2.63611182202244 -3.11236167224465 -2.16007823654362 0 0 0 0 0.748907890453181
"4196" 1 0.798789773339248 1.06016071381152 1 0 -0.524287878194424 1.69968911587727 -0.0802392110268745 0 1 1 1 2.95477644046959
"4197" 0 -0.202029557004391 -0.328008560137193 1 0 -5.55047361460482 -3.58300457228336 -3.6623588381409 0 0 0 0 -0.207197972379804
"4198" 0 -0.0343032959603434 0.130713759266033 1 1 -4.68232229161794 -2.16427420959292 -0.94214405331215 0 0 0 0 1.46280335506541
"4199" 0 -0.341355491139405 -0.392965774773719 0 1 -6.10222223592612 -5.97923952188111 -4.18157114591981 0 0 0 0 -0.287135815045623
"4200" 0 -0.343054788389998 -0.509099146287262 0 0 -6.00633837347004 -5.39826627150641 -4.76293560997209 0 0 0 0 -0.19058749377051
"4201" 0 0.0760344561300602 0.0654743006613473 0 0 -4.53341074620733 -3.90930230758955 -4.10767202903396 0 0 0 0 1.33739102501473
"4202" 1 0.320144865602642 0.279558717782339 0 1 -2.52564193185733 -3.04534349427851 -1.77297822392762 0 0 0 0 1.08042705437233
"4203" 1 0.025200428260852 0.0256543175262101 0 0 -4.09634698401664 -4.82912266926538 -4.76218218254626 0 0 0 0 -0.887875570160534
"4204" 0 0.0394364742599412 -0.0126826945290253 1 1 -5.15164138255847 -2.22666369847194 -1.28961469601463 0 0 0 1 1.09475967975986
"4205" 1 0.658433682810211 0.617184040010223 0 1 -1.63778979539919 -2.04604783842152 -1.22676098372892 0 0 0 1 1.81563819890065
"4206" 1 0.397544412741706 0.373742861495195 1 1 -2.42482444402552 -1.01577663532278 -0.262498514914844 0 0 0 1 0.612969137549898
"4207" 1 0.634383425627836 0.589505137512758 0 1 -1.36372828541437 -2.18162760130222 -1.67875103075922 1 0 0 0 1.24924644917464
"4208" 1 0.253301448077823 0.118050939153497 1 1 -3.357764028367 -1.6562168019831 -0.382489985196112 0 1 1 0 -0.165867928920732
"4209" 0 -0.0385920254450228 0.149776969975488 1 1 -4.66314344470854 -2.46206410155067 -1.05782156770454 0 0 0 1 1.88229498121145
"4210" 0 0.036202678132673 0.168519483923117 1 1 -4.26731954671652 -2.28198680646344 -0.716985826682826 0 0 0 1 1.90273816180011
"4211" 1 0.293537906147756 0.160198527285766 1 0 -3.5160767781944 -1.47017986908971 -1.51201310354154 0 1 1 0 0.364931785758525
"4212" 1 0.729403151853082 0.689338106399629 1 1 -1.3361964348942 0.530645624418393 1.06153220234281 0 1 1 1 2.00313512657912
"4213" 1 0.0911834542629718 -0.19381437587638 0 0 -4.07156350050165 -4.88310341905232 -4.89079742828551 0 1 1 0 -0.819349406167635
"4214" 0 0.326141633434492 0.360129567162244 0 1 -3.89556568180314 -3.08530851668204 -2.3256658400551 0 0 0 0 2.29257325181871
"4215" 1 0.335625964032442 0.310139583318223 0 0 -3.14011614720087 -3.39345409647039 -4.06233509274405 0 0 0 0 0.532555051738247
"4216" 0 0.40740038899562 0.544859847807089 1 0 -3.32137844046336 -0.247038911600163 -1.06203086460401 0 0 0 0 3.38043626664627
"4217" 0 0.033978110142753 0.106276996104613 0 0 -4.39586735918238 -4.22545871326528 -4.6163782973968 0 0 0 0 1.26300339525305
"4218" 1 0.674534009323379 0.464707836821511 0 0 -1.91651385492987 -1.98299362620613 -3.90688962698875 1 0 0 0 1.1425393062369
"4219" 0 -0.218069630778637 -0.18337473422265 0 1 -5.31890108485941 -5.15072076845085 -3.8545603976876 0 0 0 0 0.0301096434981225
"4220" 0 0.00325653981298063 -0.0799895707748702 1 1 -5.29646515189642 -2.62804449614349 -1.60727584189185 0 0 0 0 0.867012079535633
"4221" 0 -0.0988433547385725 -0.224794985261459 0 1 -5.68019625426292 -4.86040506663273 -3.44728755869722 0 0 0 0 0.257343646207332
"4222" 0 -0.446403726815559 -0.564279766410742 0 0 -6.76790567446851 -6.08637363646083 -5.47414480827153 0 0 0 0 -0.919952507393303
"4223" 1 0.744132317476493 0.766701899491346 0 1 -0.888592904206706 -1.70143241059115 -1.11713412735168 0 1 1 0 2.13587341191748
"4224" 0 0.0923908500075075 0.183719721225561 1 0 -4.39385068278026 -1.88654818543722 -2.02583837377561 0 0 0 0 1.62822343074666
"4225" 1 0.471756501193276 0.855747964668253 1 1 -1.71467462294574 0.328948070544768 1.14833368419134 0 0 0 0 2.10834282227733
"4226" 1 0.415774479488607 0.184249315838177 1 1 -2.94361141233679 -0.511831909550678 0.316505670676429 0 1 1 1 1.31224109888412
"4227" 0 0.0635386048331562 0.145697054255615 0 0 -4.87732550386871 -4.41144979013454 -4.06798824955766 0 0 0 0 1.32764541931789
"4228" 1 0.510016035064868 0.656684618490592 1 0 -1.84883698755456 -0.622006338069538 -1.14617276552536 0 1 1 0 1.62799350963728
"4229" 1 0.590558845256142 0.648780404192947 1 1 -1.23637381276075 0.562185424935276 0.874808814058667 1 1 1 1 1.91718743690681
"4230" 0 -0.150947701790864 -0.206767489393947 0 0 -5.37557356883538 -5.13115788023013 -4.45039642788883 0 0 0 0 0.304448949768539
"4231" 0 -0.174015068192354 -0.166202340189975 0 1 -5.61234866633981 -5.00423659238993 -3.47246376674012 0 0 0 0 0.3584338487023
"4232" 0 -0.161519482619454 0.0445612268541121 0 0 -5.20783070450687 -4.26766202105599 -4.3687637356363 0 0 0 0 0.92985879951922
"4233" 0 0.0306626924520892 -0.0481696117703985 0 1 -5.33237985684663 -4.4524685643274 -3.2129488409744 0 0 0 0 1.05953951115511
"4234" 0 -0.278655410482522 -0.662485072223791 0 1 -6.47418801965301 -5.9304346592483 -4.37353716402438 0 0 0 0 -0.985440383863385
"4235" 0 -0.0497921169878107 -0.179609008815098 0 1 -5.33050463099056 -5.22114870834397 -4.23930063821574 0 0 0 0 0.0415112140270122
"4236" 0 0.157735859049362 0.0533948117719665 0 1 -4.87767285953727 -4.43913306910593 -2.87102504783278 0 0 0 0 0.958519780156494
"4237" 1 0.336328340186121 0.29148964784244 0 0 -2.8176781273808 -3.00237838137517 -3.96936163910089 1 0 0 0 0.793659263886512
"4238" 0 0.0886618269672836 0.0983068414383382 0 0 -4.67999033442593 -4.1258526658646 -4.08489358130839 0 0 0 0 1.2573515195302
"4239" 0 0.0923004174755274 0.056606788025435 0 0 -4.61566645536864 -4.03136574322048 -4.08696402082329 0 0 0 0 1.37595639031134
"4240" 0 -0.222932200355254 -0.121486875924115 0 1 -5.62452271184914 -5.21945829733862 -3.68098323361717 0 0 0 0 0.318601964375111
"4241" 1 0.147231525885857 0.301711275825971 0 1 -3.19220393189896 -3.65513502141561 -2.30674491472273 0 0 0 0 0.39682397758435
"4242" 0 -0.321032466835877 -0.197617561061875 0 0 -5.55270192257934 -5.01008425594727 -4.37638826559937 0 0 0 0 0.619901865430293
"4243" 1 0.558675816248024 0.226192839613466 0 0 -2.48923834532198 -2.75984460388198 -3.34747674517788 1 0 0 0 0.909481010345567
"4244" 0 -0.533035860397741 -0.616690049142247 0 1 -6.66719973604661 -5.97251937739258 -4.27976970081838 0 0 0 0 -0.853093999455092
"4245" 0 -0.280151504450892 -0.23644286776495 1 0 -5.92038779993857 -3.67285472716103 -3.3922475663236 0 0 0 0 0.0431844572839661
"4246" 1 0.381480099080323 0.593941238949434 1 1 -2.15865179751212 -0.632166778415324 0.313958833229609 0 1 1 1 1.0114844558423
"4247" 1 0.353447185408028 0.0771400990400373 1 1 -2.72957225880383 -1.22261012454093 -0.274714681319468 1 1 1 0 -0.082696222005175
"4248" 1 0.607798960991095 0.451273245464954 0 1 -1.62393485279653 -2.25248542681086 -1.68386406679469 0 0 0 0 1.57509361788282
"4249" 0 -0.0248954214265633 -0.210178671651628 0 0 -5.44066721054718 -4.43387293897801 -4.96366580342858 0 0 0 0 0.582853595572051
"4250" 0 -0.103885931866537 0.370192637507163 0 1 -4.54753650184093 -4.02587819761722 -2.86450752559678 0 0 0 0 1.77509196565123
"4251" 1 0.110198176818369 0.425898167000217 1 0 -3.46378445180049 -1.25012824194046 -1.64544592211429 0 0 0 1 0.495460695178716
"4252" 0 -0.220871214879062 -0.317017615452584 0 0 -5.75649871997469 -5.25523350577114 -5.06949628720985 0 0 0 0 0.147810557878853
"4253" 0 -0.391428968667296 -0.541597839617657 0 0 -6.0268688894344 -5.77780092152304 -5.10607486204481 0 0 0 0 -0.599773730367241
"4254" 1 0.592663009400337 0.412992452197314 1 0 -1.82162323532045 -0.472721051316997 -1.32098545569984 0 1 1 0 0.818558988951541
"4255" 0 0.0209224199959638 -0.285269055709443 1 1 -5.10842014111429 -2.82438672647439 -1.91941712279054 0 0 0 0 0.704377837828464
"4256" 1 0.269674726135545 0.125882641634254 0 1 -3.09417525748623 -3.51341594823232 -2.10993391541919 0 0 0 0 0.717070635410382
"4257" 1 0.173494178572163 0.0810229466699271 1 0 -3.47749051387561 -1.74178169878939 -1.68535597563621 0 0 0 0 -0.216782971193253
"4258" 0 -0.121521359053813 0.160100362044195 0 0 -4.69798004674441 -4.51097064475011 -4.29216717368354 0 0 0 0 1.1294671789745
"4259" 1 0.366374750703582 0.437109948627829 0 1 -2.4171586272407 -3.03231480310023 -2.05024344641665 0 0 0 0 1.3781748784449
"4260" 0 -0.135322655567862 0.250137991808486 0 1 -4.7450788170246 -4.10822126997108 -2.58232433182658 0 0 0 0 1.42923786790605
"4261" 1 0.674962856908318 0.618271614325454 1 1 -1.03725595404468 0.818799878219395 0.91877288869791 1 0 0 1 2.11430192655345
"4262" 0 -0.0623894382646691 0.0312380283331872 0 1 -4.63371164525553 -4.26277700576365 -3.46841092556471 0 0 0 0 1.20863763165339
"4263" 0 -0.324556361977425 -0.106623527117791 0 0 -5.6467335676124 -5.16574235924127 -4.95946926632076 0 0 0 0 0.283377834923855
"4264" 0 0.217847331106574 0.232309712241462 0 1 -4.19819680672044 -3.4743466771021 -2.63165851928113 0 0 0 0 1.88206012373297
"4265" 0 0.0948116035680604 0.159359192164855 1 1 -4.6869019103591 -1.85920615897731 -0.757655304349676 0 0 0 0 1.70623679275431
"4266" 1 0.3449954034523 0.494200756197096 0 1 -2.56059286164315 -3.12616938422567 -2.47651638537883 0 0 0 0 0.896601405386453
"4267" 1 0.249588876998354 0.0781701682328214 0 1 -3.613367879061 -3.97689972616079 -2.88386084741118 0 0 0 0 -0.385029945128201
"4268" 1 0.36675366342742 0.321615754706916 0 0 -2.7753339503227 -2.95219210151917 -3.55401714076615 0 0 0 0 0.942049494285095
"4269" 1 0.323988582741725 0.050387844481193 1 0 -3.42182421731744 -1.599608641675 -2.21483752592359 0 0 0 0 -0.213314075794819
"4270" 1 0.640979008063426 0.78968861034136 1 1 -1.28166859949792 0.421776417764767 0.84236395698312 0 0 0 1 1.98887543197792
"4271" 1 0.565213739540757 0.141090028564096 0 1 -2.64153986370299 -2.91883952162665 -2.35372681554957 0 0 0 0 0.569588493447291
"4272" 0 -0.120687977247127 0.119875842184274 0 0 -4.86531075127594 -4.77048967322508 -4.35099757213841 0 0 0 0 0.92296255981364
"4273" 1 0.790731431165117 0.72866305485288 1 1 -0.727053524529168 0.804085648596749 0.876329192390745 0 0 0 1 1.80771526656948
"4274" 0 0.0606652840550853 0.359621384704912 1 1 -4.41436366086231 -1.84555556591496 -0.618211690010898 0 0 0 1 2.02688900202463
"4275" 1 0.381917696283916 0.107200935322844 1 0 -3.13128501827558 -1.06895800798576 -1.27926621431075 0 0 0 1 0.634647605633703
"4276" 0 -0.218693911370841 0.00608894486033024 1 0 -5.32323769570743 -2.74259725435411 -2.79948630986926 0 0 0 0 0.908212172839404
"4277" 0 0.109186427297582 0.438522125214614 1 0 -3.96175690230041 -1.97142169885671 -1.43312943414473 0 0 0 0 2.30156150980576
"4278" 1 0.927188750571435 0.533940860339101 1 1 -1.00339883885068 0.734591429963333 0.56601970787847 0 1 1 1 1.55864898140096
"4279" 1 0.3537789308008 0.578966442175536 1 0 -2.34053133164486 -0.617144458055979 -1.37749711985847 1 0 0 0 0.973125880774733
"4280" 1 0.3926584432537 0.37946164258276 1 0 -2.26371273338127 -0.712671179537495 -1.66360698545945 0 1 1 1 0.560628259103062
"4281" 1 0.723162671281634 0.722721885597271 1 0 -1.23595755467816 0.449068004024395 -0.713582974588474 0 0 0 0 2.06296286389008
"4282" 1 0.510930726033882 0.626625202938221 1 1 -1.83551407895223 -0.105885317234182 0.882507927286275 0 0 0 1 2.03809212102006
"4283" 0 -0.206234988930882 -0.4234781142062 1 0 -6.07731201012317 -3.46808571512109 -3.15168461191364 0 0 0 0 0.0333078692574474
"4284" 1 0.589602994639452 0.333710065559449 1 0 -1.97650036678536 -0.541176136131806 -1.71877952834599 0 1 1 1 0.520336456405478
"4285" 1 0.190830737265256 0.314024501857442 1 0 -2.74071884568583 -1.20715676987634 -1.23376080713342 0 1 1 0 0.773798595934281
"4286" 1 0.14194228458682 0.215464466255563 0 1 -3.70011629753516 -3.74506985695616 -2.57219160570877 0 0 0 0 0.233395303180957
"4287" 0 -0.261852038435834 -0.148155114287734 0 1 -5.48867369943517 -5.18836891483601 -3.7443097594337 0 0 0 0 0.527069870461444
"4288" 1 0.40105099623092 0.0944156060336635 0 1 -2.97639677407643 -3.17239958753923 -2.57095828179843 1 1 1 0 0.411686385380307
"4289" 0 -0.462146881548658 -0.824795805187312 1 1 -7.11425117373602 -4.57792532887349 -2.89625708879218 0 0 0 0 -1.43637780638612
"4290" 0 -0.731557058520244 -0.547055477604959 0 0 -7.15646300141679 -6.37357626740196 -5.60761615061017 0 0 0 0 -0.873724073892886
"4291" 1 0.223787980657797 0.511715866493919 1 0 -2.6517964968696 -1.03981555338066 -1.19658931806579 0 1 1 0 0.82920669221396
"4292" 0 -0.029177673050893 0.0358508883524067 1 1 -4.95479391421599 -2.4369962670564 -1.35144789041367 0 0 0 0 1.1462440290874
"4293" 0 0.120420978944765 0.153101106841664 0 0 -4.38753851520106 -3.90550149019953 -3.72320529315306 0 0 0 0 1.67751283454901
"4294" 1 0.260340091522918 0.526595005204293 1 1 -2.21102326500871 -0.904040912755537 0.622991122439669 0 0 0 1 0.868159520856781
"4295" 0 -0.283563130047493 -0.00427977359474048 1 0 -5.19483780457652 -2.76511924959003 -2.43906201688826 0 0 0 0 1.18764931433806
"4296" 1 0.408405264093501 0.339821952744653 0 0 -2.59781044892715 -2.88015819067519 -4.03004652304725 0 0 0 0 0.711276026628628
"4297" 0 0.199763408859456 0.351953849325234 1 0 -3.92848712525038 -1.19309082906161 -1.4747655685737 0 0 0 0 2.6938387931868
"4298" 1 0.0552809403478329 -0.171844224542821 1 0 -4.17797350963979 -1.9006095007522 -2.2743194416745 0 0 0 0 -0.932887229961559
"4299" 1 0.575483234237414 0.49883266020071 0 0 -1.96971550794049 -2.90416020276319 -3.30314177351238 0 0 0 0 1.19624657384133
"4300" 0 -0.07391612646607 0.183850711740783 1 1 -4.98981412054919 -2.42281620358724 -0.573977792369811 0 1 1 0 1.60831045994948
"4301" 1 0.327636577088825 -0.0327635028833306 1 1 -3.61960521154801 -0.901673627061565 -0.552621698302391 0 1 1 1 0.0581086236970163
"4302" 0 -0.275715632053907 -0.343655189929705 0 0 -6.09414915688405 -5.61880760298025 -5.26272217440324 0 0 0 0 -0.676169005344374
"4303" 0 0.118015349259644 0.350786249015912 0 0 -4.24821568245228 -3.78639836413292 -4.25387647767629 0 0 0 0 1.77543129667967
"4304" 0 0.198067800300246 0.282750833221897 0 0 -3.90803125112673 -4.07312016830478 -4.19982072017513 0 0 0 0 1.558703820585
"4305" 0 -0.165598619166026 -0.0915330047661981 0 0 -4.90444798873667 -4.79353071064911 -4.44299737217198 0 0 0 0 0.898825902358665
"4306" 1 1.04095235072915 1.18612799381028 0 1 0.496687806096843 -0.904907636996411 -0.663405386966119 1 0 0 1 3.63376050436084
"4307" 0 -0.0669347735831448 -0.386134926666756 1 0 -5.35367922257736 -3.3471532751291 -2.99562629783668 0 0 0 0 0.225918659164651
"4308" 0 0.173219184793336 0.314166240630125 1 1 -3.81663073372301 -1.88719124482576 -0.882124623928178 0 0 0 0 1.68875335067099
