"A" "M_cont1" "M_cont2" "M_bin1" "M_bin2" "contY_2contM_mint" "contY_binMcontM_mint" "contY_2binM_mint" "binY_2contM_mint" "binY_binMcontM_mint" "binY_binMcontM_mint" "binY_2binM_mint" "C"
"5223" 1 -0.0229049626358537 -0.342202289997082 1 0 -4.96194604773043 -1.93856916943341 -2.18632750301646 0 1 1 0 -1.14153937349939
"5224" 0 -0.156539691552674 -0.277092232947192 1 1 -5.49035068271841 -3.33555309118572 -1.39324798489366 0 0 0 0 0.436500339096032
"5225" 1 0.692569378415521 0.39526106026743 1 0 -1.50429799183695 -0.14253066086505 -1.41911417968897 0 0 0 0 0.866378880084252
"5226" 1 0.441045010596892 0.290284812836161 1 1 -2.47242709927341 -0.822847430678128 1.0026417143386 0 0 0 1 0.635983827940975
"5227" 1 0.299849449840103 0.186126842790281 1 1 -3.0389608776029 -1.06897898155604 0.800075326924108 0 1 1 1 0.452488939383735
"5228" 1 0.89733285751222 0.953046816708166 1 1 0.666548144048017 0.248979976381536 1.11848642920137 1 1 1 0 3.25513696078192
"5229" 0 0.323005515799898 0.277299180382912 0 0 -3.75834267632353 -4.22350639744138 -4.81546149314079 0 0 0 0 2.12855115510429
"5230" 1 0.770125072342735 1.00815327053939 1 1 0.00191788976648863 0.666375920087147 1.03035191241901 1 1 1 0 3.02169777993439
"5231" 0 -0.0653691787603963 -0.0115249323664968 1 0 -5.22859644328438 -3.17578902005491 -2.84914005443249 0 0 0 0 1.29929808063461
"5232" 0 -0.0244111048392239 -0.121929495863598 0 0 -5.2296861118578 -4.72417024213851 -4.60057348356036 0 0 0 0 0.881736485518421
"5233" 1 0.778484218168904 0.590968145420849 1 1 -0.900858965928667 0.399721239449923 0.69595836880543 1 0 0 0 2.48217420647535
"5234" 0 -0.0672821423930618 0.029554457525084 1 1 -4.76722014916892 -3.21286561326684 -1.43035380398689 0 0 0 0 0.543394695953724
"5235" 1 0.696428239726452 0.547715839501278 1 1 -1.03663265710131 0.365317071623286 0.872345849997017 0 1 1 1 1.84835235013281
"5236" 1 0.267720705950752 0.392594589273696 1 0 -2.64213861997246 -1.08204886756091 -1.71563586230967 0 1 1 0 0.52398718023811
"5237" 0 0.244008999103883 0.192052405727714 1 0 -4.31063525312346 -2.77102945711025 -2.9933961498358 0 0 0 0 1.75313194926251
"5238" 0 -0.0484838513606361 -0.0312967677421678 1 1 -4.99378408221153 -3.08426234699973 -1.2040904222826 0 0 0 0 1.49253162684721
"5239" 0 -0.0719499308013694 -0.0118277995079769 0 0 -4.64927028240458 -4.81388848062236 -4.73675732890594 0 0 0 0 1.10688734895915
"5240" 1 0.413816889251922 0.284259342919087 1 1 -2.74878254766246 -0.851458655242842 0.492296786181736 0 1 1 1 0.942437685960773
"5241" 0 -0.273067741143408 -0.430161545649587 0 0 -5.76373948912698 -5.58436301095262 -5.00293388047593 0 0 0 0 -0.458393693981161
"5242" 0 -0.298051062517199 -0.197549254207576 1 0 -5.59807520060545 -3.73332640062105 -3.06401002417029 1 0 0 0 0.296139916453416
"5243" 1 0.63830318462587 0.983935853008196 0 1 -0.272090470696653 -2.82652583801799 -2.46796652770681 1 0 0 0 2.4966254033817
"5244" 1 0.4681954852279 0.581659870217477 1 1 -1.84101238176619 -0.334355027685538 0.697392503672424 0 0 0 0 1.47202364637163
"5245" 1 0.267519692801932 0.277986801909344 0 1 -2.9722142101834 -3.64633979088737 -2.28773454176573 0 0 0 0 0.623663946064728
"5246" 1 0.342450885679934 0.391130676285688 0 1 -2.25784844414676 -3.74524917091259 -2.20625098807062 1 0 0 0 0.79603600189832
"5247" 1 0.549443660944818 0.610827880437513 0 0 -1.50089995101101 -3.17857713523665 -3.6938406783989 0 0 0 0 1.27448919474679
"5248" 1 0.629956628241241 0.637025055968572 1 1 -1.50156351252622 -0.100887406539381 1.16491177989578 0 0 0 0 0.805294077376537
"5249" 0 0.348970921121206 0.339203384843091 1 1 -3.50853001608571 -2.46697124716998 -1.38241094737718 0 1 1 0 2.63673400493686
"5250" 0 -0.17197602789709 -0.33817260035955 0 0 -5.72566560967134 -5.22294546752594 -4.70187389094067 0 0 0 0 0.370223561724948
"5251" 0 0.130514335474509 0.584558636859169 1 1 -3.77196257762787 -2.9558384289318 -0.93167983597688 0 0 0 1 2.77287803105604
"5252" 1 0.491537496355987 0.478528709308919 0 1 -1.91091481987386 -3.34091901382435 -2.74245222541286 0 0 0 1 0.979298837974279
"5253" 0 -0.347514360986859 -0.411955736623086 0 1 -6.23277356950338 -5.38338724628553 -3.89434396540718 0 0 0 0 -0.0970933549226036
"5254" 1 0.602233904606286 0.476143376091443 0 0 -1.63669619649887 -3.02746880281608 -4.15883527624069 0 0 0 0 1.79910580614698
"5255" 1 0.528116144415635 0.286253696429018 1 0 -2.30069642710207 -0.500343883345532 -1.06730890953673 0 1 1 0 1.04501179908027
"5256" 1 0.469377052051452 0.513255657968493 1 1 -1.64152655461301 -0.373162590060337 0.523750501626456 0 1 1 1 1.1592269503695
"5257" 1 0.173393459837936 0.0951650843752662 1 1 -3.64938658099274 -0.997263823283231 0.610750507867136 0 0 0 0 -0.0748402172753735
"5258" 1 0.290831113594816 0.164654661268298 1 0 -3.24657179187841 -0.841817625405525 -1.96762766621633 0 1 1 0 0.274210464618715
"5259" 0 -0.107460084488012 -0.0607579019294133 1 1 -5.06801909133264 -3.16436346511722 -1.89591449703111 0 0 0 0 0.76534257379288
"5260" 0 -0.160930477234074 -0.0241539091034151 0 0 -5.45324877838136 -5.40139292863467 -4.94517373444283 0 0 0 0 0.566483462186292
"5261" 1 0.358037801928533 0.157576835931648 0 0 -3.0848104811228 -3.59140554069474 -4.2465056308322 1 0 0 0 0.340417551662316
"5262" 1 0.0687852710579676 -0.111646889415995 1 0 -4.13535187485984 -1.96792856893209 -2.23495111112286 0 0 0 0 -0.566793020186563
"5263" 1 0.627949365029395 0.493495622864464 0 0 -1.68728368408582 -2.90885456092061 -4.10981767097577 0 0 0 0 1.27683532108645
"5264" 1 1.06396240391264 1.27411756650623 0 1 1.54169935599594 -1.83141069592495 -2.23332155907384 1 0 0 0 3.47127992026389
"5265" 0 0.0509089037639619 0.406364605293368 0 1 -3.79285782399487 -4.6717118077051 -3.66507965367698 0 0 0 0 1.85682898990545
"5266" 1 0.640364583010094 0.721643732111159 0 1 -0.941791705444597 -3.25728872272028 -2.48069094533024 0 0 0 0 1.65178331204027
"5267" 0 -0.0671181826953717 0.0881242413708858 1 1 -4.56079296763035 -3.18608719360374 -1.65077819391796 0 0 0 0 1.16490003560272
"5268" 0 -0.0828785584172347 0.0486247679406261 1 0 -5.01690862644704 -3.03557936510454 -2.85758907774766 0 0 0 1 1.42523843647651
"5269" 1 0.248835600523541 0.510741274931693 1 1 -2.60063650598794 -1.04545830714363 1.13423178553876 0 0 0 1 1.06504233475481
"5270" 0 0.0853650700390141 0.189053325570048 0 1 -4.49371729647356 -4.85961903589134 -3.45708498791227 0 0 0 0 1.85298071617643
"5271" 0 -0.083472798414898 -0.344260175778019 1 0 -5.48998405981616 -3.17966778124876 -2.94186164872216 0 0 0 0 0.988943187202659
"5272" 0 -0.379025746472706 -0.444686037264516 0 1 -6.57894791124261 -5.45709687976447 -3.54568762095576 0 0 0 0 -0.592787939132319
"5273" 1 0.670386343608208 0.77190558111503 0 0 -0.736719487437646 -2.69609894251247 -4.12693761328176 0 0 0 0 1.789747509478
"5274" 0 -0.167327316221968 -0.19565853748851 0 0 -5.58036526826982 -5.16652493527386 -4.99811990635588 0 0 0 0 0.649982978678334
"5275" 0 -0.511908232918414 -0.879184885699847 0 0 -6.94215163104135 -5.88483117835226 -4.90856865421321 0 0 0 0 -1.76128204072855
"5276" 1 0.621932056044037 0.71197258297443 1 1 -1.07621317957927 -0.293145127742695 1.0662413788899 0 1 1 0 2.01124407609045
"5277" 0 0.0245120753817177 0.0679535214919819 1 0 -4.81293765264945 -3.22070959156356 -3.41023783261308 0 0 0 0 1.16044071275503
"5278" 0 -0.151061355786975 -0.211341755950706 0 0 -5.76432917630527 -5.42121216577057 -5.40351158612158 0 0 0 0 -0.0867217924244372
"5279" 1 0.275410210373356 0.241723890733841 1 1 -3.40068953475425 -1.09327253898768 0.784241820229679 0 0 0 1 0.618546100574138
"5280" 1 0.863357720473078 0.871221363842434 1 1 0.315920332401176 0.400774011395559 0.930067386537015 0 0 0 0 2.80985542102699
"5281" 1 0.744152687436753 0.391079732633598 1 1 -1.3333723662913 0.235533756468081 0.82173034781669 0 1 1 1 1.54930159584792
"5282" 0 0.252483939132445 0.751418296878909 0 1 -3.17777379667872 -4.00505568325612 -3.12006948584602 0 0 0 0 3.1805034598348
"5283" 0 -0.311717958199616 -0.131812392522159 1 0 -5.54356107180204 -3.28158443598941 -3.06848109861006 0 0 0 1 0.309223658977641
"5284" 0 -0.378915371021891 0.171766251948778 0 0 -5.4668733815734 -5.33133358155286 -4.70610426806289 0 0 0 0 0.489441257249971
"5285" 1 0.406547714238196 0.19046678252764 0 1 -3.05869888381063 -3.48393365040081 -2.59050465998261 0 0 0 0 0.878108865368214
"5286" 1 0.336935139053465 0.15170052774053 0 1 -3.05500337300031 -3.47140745252365 -2.46268631356889 0 0 0 0 0.418096978074894
"5287" 0 0.423477622101203 0.583170118232756 1 1 -3.55834709311475 -2.31998139128853 -1.65903105160862 0 0 0 0 2.79640247526904
"5288" 0 -0.253803280188611 -0.210737777540148 0 1 -5.87796090619279 -5.28775241595188 -3.72748768367837 0 0 0 0 0.174333017365742
"5289" 0 -0.19441445447731 -0.24924807160566 1 1 -5.52246776916605 -3.50841964948285 -1.35493527335536 0 0 0 0 0.463326979294429
"5290" 1 0.329684509799446 -0.205361431313236 0 0 -3.49219865645081 -3.98742698351588 -4.39406052820848 0 0 0 0 -0.530219862063294
"5291" 0 -0.24967669432044 -0.363510242161952 0 0 -6.31239306561133 -5.0622001687145 -4.94630627718199 0 0 0 0 0.42530166847407
"5292" 0 -0.210509722578958 -0.366956688225509 1 0 -5.91669998912497 -3.62066061813871 -3.45209266577417 0 1 1 0 -0.109020458488812
"5293" 0 -0.115973714931232 -0.142708970619893 1 0 -5.44428142344158 -3.14979559697167 -2.94177584107406 0 0 0 0 1.02079963578328
"5294" 1 0.561606307090832 0.384493674879937 0 0 -2.12129598023437 -2.79953141244484 -3.97785961883066 0 0 0 0 1.32783062434706
"5295" 0 -0.249276710286065 -0.155845233325059 0 0 -5.7127306166693 -5.05287097535796 -4.95941078982962 0 0 0 0 0.412521174220292
"5296" 1 0.581916056798091 0.491547062848134 0 1 -1.89362580541411 -3.47532348310528 -2.56761253128448 1 0 0 0 1.17030841579508
"5297" 1 0.752824203646689 1.0523527993013 0 1 0.231989430335116 -2.86648461196084 -2.43982905638659 0 0 0 0 2.52780619701753
"5298" 1 0.580497683581872 0.553473348616692 1 1 -1.69415238074214 -0.120209116683386 0.642949717207126 0 1 1 1 1.52824944190376
"5299" 1 0.578310026602209 0.480078720820421 1 1 -1.82537725875193 -0.0794026751118903 0.81627181009423 0 0 0 0 1.84420770255403
"5300" 1 0.45362500303242 0.320930474632589 0 1 -2.25839344780283 -3.5922101685257 -2.56475241101804 0 0 0 0 0.573793027473408
"5301" 1 0.608878079445261 0.379908496151231 0 0 -1.90134154936229 -3.15854346774561 -4.43363573843657 0 0 0 0 1.30281790335227
"5302" 1 0.129350832138566 0.0687737421814039 1 1 -3.87553882946506 -1.36519850662758 0.720237742000182 0 1 1 1 -0.313978536459295
"5303" 0 0.101552025945724 0.205295443889063 0 1 -4.12830454497623 -4.60338845268483 -4.0231893009033 0 0 0 0 2.12161925188562
"5304" 0 0.0493663507475385 -0.032251259474371 1 1 -5.01617460957528 -2.70402452294717 -1.37846845784518 0 0 0 0 1.39581712579765
"5305" 0 0.0465762655850722 0.0597615848337938 1 1 -4.609840251293 -2.78722478480028 -1.39042708103961 0 0 0 0 1.36107789262333
"5306" 0 -0.427236984083234 -0.410098864383091 0 0 -6.10439038593439 -5.65890195663034 -5.05758145108899 0 0 0 0 -0.546224338882643
"5307" 0 -0.169814348384461 -0.135026917984711 1 0 -5.57092289390521 -3.69139387462645 -3.17540278288874 0 0 0 0 0.235192624358511
"5308" 1 0.302548578066019 0.245781275856726 1 1 -2.9668022752805 -1.27575663875732 0.709929897421504 0 0 0 0 0.589490543003173
"5309" 1 0.457953588759392 0.436353645798893 1 1 -1.92183925461213 -0.710781189028654 0.665763516935507 0 1 1 1 0.515313194812039
"5310" 0 0.102489127486977 0.32510040137174 1 0 -4.03148855706739 -2.79150000443008 -3.12565129166409 0 0 0 0 2.00219242090475
"5311" 1 0.246722703189387 0.243790964129143 1 1 -3.0445061920675 -1.03523482542682 0.590299668726017 0 0 0 1 0.127007696135033
"5312" 0 -0.398516532619881 -0.262788603315358 0 0 -5.96703266873008 -5.41170274362395 -4.78974657490332 0 0 0 0 -0.00728312382249952
"5313" 1 0.68361999032889 0.822755177198606 1 0 -0.593420900290816 -0.286690947460238 -1.81761303160371 0 1 1 0 1.69674511581935
"5314" 0 0.034650560748779 -0.100847112875176 1 0 -5.16422820793039 -2.88844737374212 -2.94601143840515 0 0 0 0 1.53923120968059
"5315" 0 -0.0650110729959926 -0.0139530502277537 0 0 -4.79199018025707 -4.95627096853845 -5.06951413160252 0 0 0 0 1.03967056465487
"5316" 0 -0.0038036654628023 0.0937874744123294 0 0 -5.32490551665664 -4.57367732979496 -5.0980235448542 0 0 0 0 1.31630993361127
"5317" 1 0.244373638574351 0.425337465669599 1 1 -2.78645743305576 -0.975388712286007 0.774006841458618 1 0 0 1 0.44532786243571
"5318" 0 -0.264685307082759 0.0801225337292628 0 1 -5.11669528686634 -5.26501307979852 -3.39482947537769 0 0 0 0 0.899176196438671
"5319" 1 0.558734366606109 0.622871426770435 1 0 -1.33125810644841 -0.605341505529266 -1.5831273975806 0 0 0 0 1.60705841972635
"5320" 0 0.248406218731686 0.115568007273513 1 1 -4.4328980906546 -2.95974525756906 -1.27715111743422 0 0 0 0 1.39989178340514
"5321" 1 0.671444002819105 0.848510202604078 1 1 -0.576025798111013 -0.150194743040513 0.588738547924029 1 1 1 0 2.19461686122565
"5322" 1 0.596813033612051 0.586911351611936 1 1 -1.38872122754937 -0.405580147783177 1.02142821009986 0 1 1 1 1.26067578869998
"5323" 0 -0.372663503192229 -0.323008779495619 0 0 -6.11510535747593 -5.20197195408664 -5.03243029756098 0 0 0 0 -0.139093016422574
"5324" 1 0.505479705530045 0.143822990700957 1 1 -2.26796909390495 -0.291177568719804 0.476724988737813 0 0 0 1 0.183538955927036
"5325" 1 0.819448408806682 0.78233016567979 1 1 0.0941885125838907 0.3478241490578 0.914246888229441 0 0 0 1 2.59017193110508
"5326" 0 0.430086025178373 0.54861718960076 0 1 -2.87250966826504 -4.10995789893223 -3.47611591793077 0 0 0 0 2.9978008985835
"5327" 0 -0.0189915416803315 -0.0411470428926481 1 1 -5.1026486637852 -3.09689743524122 -1.72928025598628 0 0 0 0 1.22647144431737
"5328" 0 -0.329216946894886 -0.597697063066125 1 1 -6.37399914911296 -3.79048485869155 -1.35668613258305 0 0 0 0 -0.475898690740836
"5329" 1 0.34914957415271 0.21635617527426 1 0 -2.74341853894987 -0.72608977279727 -1.63681777438311 0 0 0 0 0.609569997689583
"5330" 0 0.225034137036204 0.147465106838875 1 0 -4.24682546319426 -2.44959988852694 -2.82193438424443 0 0 0 0 1.76785718265819
"5331" 1 0.418131433567876 0.250332121367169 1 1 -2.69779170686696 -0.464488816552027 0.787227623117552 0 0 0 0 0.610148629152827
"5332" 1 0.556394271442507 0.184951495823897 1 1 -2.61408230325309 -0.5621311163918 0.397661435224307 0 1 1 0 1.21599643927562
"5333" 0 0.0829598927423898 0.113325576098096 0 0 -4.77893130036859 -4.7365564773754 -4.98924136760354 0 0 0 0 1.52812794889578
"5334" 0 -0.0282974179378449 -0.0846429964879292 0 1 -5.13749244717392 -4.85488197531034 -3.80112173450052 0 0 0 0 1.28956678390523
"5335" 0 -0.0578470509665956 -0.14351246464005 1 1 -5.11765876164555 -2.98167995398593 -1.60510675015701 0 0 0 0 0.954348744924416
"5336" 0 -0.421135890607683 -0.265722988463162 0 1 -6.27010257147635 -5.35591084169118 -3.90382610169527 0 0 0 0 0.0362331509156967
"5337" 0 -0.0269657055987457 0.0580950711071029 0 1 -5.11140851786115 -4.64122733573749 -3.67021202108425 0 0 0 0 1.04197689140672
"5338" 0 -0.554229593963949 -0.80687345976374 0 0 -6.99894477054433 -5.56156745369459 -5.13466202420011 0 0 0 0 -1.7910496626196
"5339" 0 -0.0849126472819278 -0.244484960490317 1 0 -5.10733543179323 -3.63505467779758 -3.36631518744185 0 0 0 1 0.179183794092264
"5340" 0 0.156352609072968 0.286821536817014 1 1 -3.76702017057763 -2.90941616588519 -1.69941678450099 0 0 0 0 2.15348460102225
"5341" 1 0.843866338857952 0.666554352831578 1 1 -0.593951524766178 0.346530233174884 1.04475118254852 0 0 0 1 2.21786257291041
"5342" 1 0.556910731158323 0.49530425753272 1 0 -1.91962259360323 -0.206387311227231 -1.5488495818762 0 1 1 1 1.51179035296091
"5343" 1 0.284901742922393 0.20145821684295 1 0 -3.03392228796097 -1.0648023576388 -1.81490109804435 0 0 0 1 0.18186947748132
"5344" 0 -0.108070173989785 -0.225331709668528 1 0 -5.3194564411014 -3.39933453204369 -3.24889606366961 0 0 0 0 0.498080426829909
"5345" 0 -0.170851189433424 -0.166095174165502 1 0 -5.39321373982405 -3.33804968524008 -3.45868680503307 0 0 0 0 0.593918078829898
"5346" 1 0.25559047232991 0.307438893732601 0 1 -3.0128585783261 -3.79008199987874 -2.28064624161474 0 0 0 0 0.278299906005795
"5347" 0 -0.320155363451207 -0.0522232099076477 1 1 -5.8819952224103 -3.82421262148212 -1.79739202641533 0 0 0 0 0.04207003042598
"5348" 0 -0.143874707809114 -0.0294226221671842 1 1 -5.2797158590723 -3.20482284050061 -1.55684476645398 1 0 0 0 0.688073151446831
"5349" 1 0.560078010521105 0.717428243668211 0 1 -1.23316853906727 -3.24247005626929 -1.87690593879691 0 0 0 0 1.70785645048268
"5350" 0 -0.265573799324842 -0.335619813676952 1 1 -5.76733736451414 -3.13553112217678 -1.55355361401528 0 0 0 0 0.417168555842485
"5351" 1 0.273425981872011 0.0413858943154597 1 0 -3.488043896481 -1.12783451254552 -1.33619828445272 0 1 1 0 0.063819581428359
"5352" 1 0.347245589849695 0.378444483758937 0 0 -2.58430489435199 -3.60330260924771 -4.48592546306021 0 0 0 0 0.834003058737769
"5353" 1 0.607671872460919 0.598793867032969 1 1 -1.07959067783166 0.0458198883165184 0.796712919284765 0 1 1 1 2.05504563106636
"5354" 1 0.0114998638404706 0.0743908835944416 1 1 -4.26104064504564 -2.0049015801987 0.654490762523036 0 0 0 0 -0.471374432818562
"5355" 1 1.02919447524866 1.33616947331543 1 1 1.87909013580796 1.47350832330436 0.996291249158135 1 1 1 1 4.27495031446257
"5356" 0 0.247108573008373 0.601866844431284 0 1 -3.77906378676785 -4.00609661420275 -3.94830143830002 0 0 0 0 2.70651633140141
"5357" 0 -0.0852989599141167 -0.236788077162825 1 1 -5.15566008056284 -2.84498184549017 -2.08987515250576 0 0 0 0 1.05166133111149
"5358" 1 0.325579876068999 0.0707163910708098 1 1 -3.46930471398814 -1.11377424954887 0.612618015541998 0 1 1 1 0.438442687713408
"5359" 1 0.709997920756752 0.710474489493299 1 1 -0.764994063011039 0.518428684382933 0.910874875109665 0 0 0 0 2.08095606165287
"5360" 0 -0.240330967568341 -0.287771144561256 0 0 -5.57192971710338 -5.08696444963158 -4.98216930006449 0 0 0 0 0.127756675191895
"5361" 0 0.0652444856873674 0.113487554182201 0 0 -4.37213644039383 -4.23994373171499 -4.93082217603273 0 0 0 0 1.14262345010823
"5362" 0 -0.0545022807396855 -0.27064832147901 0 1 -5.37592033501533 -4.88677363731899 -3.69671824562381 0 0 0 0 0.945592618658741
"5363" 1 0.191714776991301 0.111161111753362 1 1 -3.2087989463245 -1.24278884463667 1.03913888992394 0 1 1 0 0.302362115764884
"5364" 1 0.662754256767592 0.568520707949028 0 1 -1.22875518467332 -2.94626736300068 -2.38809185558878 0 0 0 0 1.79987692014607
"5365" 1 0.261631179232019 0.211083370673864 0 1 -2.92418895286695 -3.72358274703988 -2.18391534647985 1 0 0 0 0.512227853616573
"5366" 0 0.176699972889153 0.112137619749182 1 1 -4.64030344383394 -2.96613140756394 -1.29522196992484 0 1 1 0 1.48282406781318
"5367" 1 0.302818058780918 0.254843265824028 1 1 -3.16401732116483 -1.01952968080294 0.367381784511463 0 0 0 1 0.886479467082603
"5368" 1 0.347559750915629 0.103227350489867 1 1 -3.29708748943363 -0.712385993341089 0.652243181614099 0 1 1 0 0.279778374344327
"5369" 0 0.255234178437397 0.581018338734916 1 1 -3.53842308414928 -2.79289132794474 -1.62839407559043 0 0 0 0 2.4660926795849
"5370" 0 -0.36211774765641 -0.381492874094539 0 0 -6.12471415047885 -5.30264686876934 -4.31870577724504 0 0 0 0 -0.363564385847859
"5371" 0 -0.0601449930461397 -0.395147967540672 1 1 -5.39071287176682 -3.40141175850729 -1.63446098802003 0 0 0 1 0.0979222857285738
"5372" 0 -0.119976395573926 -0.0201864120052803 1 0 -5.27312449108304 -3.4942978057822 -3.22954962832181 0 0 0 0 1.26589343442065
"5373" 0 -0.0780819937082851 -0.303657073246445 0 0 -5.41093611937928 -4.94766450540836 -5.01833393827682 0 0 0 0 0.231265874445957
"5374" 1 0.55034099599679 0.714649023495147 1 1 -0.983389926074425 -0.408050480841687 0.852521613535467 0 1 1 1 2.05093769681139
"5375" 0 0.0304820595403015 0.325648382566664 1 0 -4.296862120009 -3.18318103280576 -3.18457833237066 0 0 0 0 1.43281454499277
"5376" 1 0.32495981986747 0.187979598322126 1 1 -3.07175920481492 -0.953290367349875 0.711105880569838 0 1 1 1 0.835807440250722
"5377" 0 -0.406862171246566 -0.415246817116998 1 0 -6.42276420083328 -4.00356601277671 -2.83062568975359 0 0 0 0 -0.676326454458696
"5378" 0 0.105591001525963 0.133541299654933 1 1 -4.41635400146412 -3.03338166261311 -1.74188233517858 0 0 0 0 1.47391010309721
"5379" 0 -0.254752013753033 -0.161871916771306 0 0 -5.95435994804066 -5.09576302971647 -4.80284357925355 0 0 0 0 0.180524003647199
"5380" 1 0.224095688259648 0.0470241974701042 0 0 -3.7715630387736 -3.63095942644655 -4.31657338994175 0 0 0 0 0.808385171791813
"5381" 0 -0.0950333451772524 -0.287173849229178 1 0 -5.42197621637014 -3.23574531939307 -3.42686983141194 0 0 0 0 0.536169988109136
"5382" 1 1.01384644748026 0.998802831463815 0 1 0.748364700569203 -2.12826292684277 -2.09706637874029 1 0 0 0 3.02614242568617
"5383" 0 0.0817510924393773 0.0574941668269152 0 1 -4.53804252865555 -4.83787397799077 -3.57169276365419 0 0 0 0 1.37484121798882
"5384" 0 -0.509707862010928 -0.365874365642503 0 1 -6.17813795494522 -5.66401917090961 -3.7853544096258 0 0 0 0 -0.397214910598377
"5385" 0 -0.159474316796057 0.0278658467022286 0 0 -4.93927577201857 -5.00624220352993 -4.85176931401306 0 0 0 0 1.32519736574877
"5386" 0 -0.291211586436713 -0.331563262089625 0 0 -5.95971351266891 -5.30848714824062 -5.15118732112204 0 0 0 0 0.158961537787483
"5387" 1 0.446980957066772 0.374722136310521 1 1 -2.42253857535509 -0.801726033767364 0.818152573686008 0 1 1 1 0.695320761216414
"5388" 1 0.426942343203763 0.632844548957689 1 1 -1.67636352623792 -0.718697616393053 0.600405485811486 0 0 0 1 1.71933671932265
"5389" 0 -0.152926071597063 -0.16580320806927 1 1 -5.57549088558962 -3.50881436559321 -1.96525535295683 0 0 0 0 0.453002633835356
"5390" 0 -0.1074236926088 -0.0373510462961872 0 0 -4.96392328993932 -4.99437768552489 -4.6894768132602 0 0 0 0 1.1752289558875
"5391" 1 -0.0872263095215771 -0.284422665963465 0 1 -5.00262760027887 -4.38881917915432 -2.44678347678625 0 0 0 0 -1.16285675058395
"5392" 0 -0.306995128956726 -0.242082518766541 0 1 -6.06606545607377 -5.40613028310396 -4.05315124756762 0 0 0 0 -0.0516840908827827
"5393" 0 -0.201865220407514 -0.140333419459748 1 1 -5.50417531277205 -3.67327831130004 -1.88144319339111 0 0 0 0 0.059456822135537
"5394" 0 -0.0849161118115241 0.0524291524493685 1 0 -5.15723992543866 -3.2881456440816 -3.14381936991468 0 0 0 0 0.75118145823808
"5395" 0 0.338840101261834 0.350744927962367 1 1 -3.48745040631267 -2.57780305322263 -1.12916575740413 0 0 0 0 2.65306673359927
"5396" 1 0.328465477744371 0.353516266391909 0 1 -2.90072396148923 -3.76869200578306 -2.5377775204332 0 0 0 0 0.713643322511566
"5397" 0 0.413189991168918 0.391709891210252 0 1 -3.29142716395383 -4.34524054562602 -3.4600642043076 0 0 0 0 2.34981565792791
"5398" 0 -0.205347045099299 0.0438712352132242 1 0 -5.28332224821684 -3.34452901215069 -3.19745975744608 0 0 0 0 0.900395736400189
"5399" 0 0.24801534904388 0.286176050193313 0 1 -3.9906319677297 -4.40305928201542 -3.56917891024702 0 0 0 0 1.93436643857316
"5400" 1 0.892138784402964 1.05710869574121 1 1 1.06946911511184 0.386779614862829 1.14779192290776 1 0 0 0 3.158981911947
"5401" 1 0.344720433242339 0.294647072156151 1 0 -2.54932053052418 -0.445415291967993 -2.2737383453794 0 1 1 0 0.393578292777659
"5402" 0 0.0400193874859896 -0.000636641744820712 1 0 -4.80679053091606 -3.27304817142068 -3.23678486899154 0 0 0 0 0.963778655612734
"5403" 0 0.308512520489489 -0.0493182629445135 1 1 -4.40335836248651 -2.51179445395307 -1.6242949347867 0 0 0 0 1.66493203924456
"5404" 1 0.378179617550519 0.242735290665991 1 1 -2.89413579438818 -0.879677809021108 0.463861806511089 0 0 0 0 0.831202069278819
"5405" 1 0.443991044558567 0.556617747794332 1 1 -2.2862673080529 -0.281581585525211 0.567651260828679 0 0 0 1 1.06491660546516
"5406" 0 0.148805537254399 0.408595418353656 0 1 -4.04283480417727 -4.60109587398498 -3.4994430218549 0 0 0 0 2.34627463423693
"5407" 0 -0.016743197685209 0.383682078543537 1 0 -4.09282187820269 -2.97860505343155 -3.24502305218495 0 0 0 0 2.61474725591436
"5408" 0 -0.211851440500079 -0.448424689033096 0 0 -5.34885870132549 -5.36177410634621 -4.73618154332329 0 0 0 0 -0.0338276453224167
"5409" 0 0.121825371659269 0.426709903333759 1 1 -4.07583425201776 -2.7828071471387 -1.49019507758758 0 0 0 1 1.9794206246238
"5410" 1 0.167464221100133 0.132897407047811 0 1 -3.48799100133503 -4.22307605438278 -2.48691943447812 0 0 0 0 0.00130998404530502
"5411" 0 -0.400359300963635 -0.655277108350874 1 1 -6.53625643853148 -4.11267560534414 -1.71788019542691 0 0 0 0 -0.992111200775192
"5412" 0 0.0634019432103688 0.0146888087918848 0 0 -4.77982483526438 -4.49450381307837 -5.00787427614219 0 0 0 0 1.08588809235668
"5413" 0 -0.378661111996259 -0.0996780568843542 1 1 -5.60468339103085 -3.89000985610556 -1.69214818252992 0 0 0 0 0.260227071759305
"5414" 1 -0.0702017576875729 -0.0480095077696609 0 1 -4.38235677093779 -4.52360327360193 -2.7699536894277 0 0 0 0 -0.759014714498532
"5415" 0 -0.107890307430183 0.0291969397513961 1 0 -5.21978465476979 -2.94255519207597 -3.06964390880998 0 0 0 0 1.03117378374747
"5416" 0 0.130947645544637 -0.0453603305668334 0 0 -4.61886320544569 -4.62719894956057 -4.99675031662291 0 0 0 0 0.953251192993683
"5417" 0 0.0291136144740249 -0.116228310304908 1 0 -5.2521346975621 -3.02432769548242 -3.2858729529393 0 1 1 0 1.00494084977094
