"A" "M_bin" "Ycen_int" "Y_cont_int" "Y_bin_int" "Y_count_int" "cen" "C" "delta"
"5276" 1 1 0.0715068342410392 -4.2533759554215 0 2 0.0715068342410392 2.01124407609045 1
"5277" 0 1 0.0715068342410392 -3.40416406535837 0 4 0.0715068342410392 1.16044071275503 1
"5278" 0 0 0.0354959969085281 -2.50175690407574 0 2 0.0715068342410392 -0.0867217924244372 0
"5279" 1 1 0.0522792375251047 -2.15953639568662 0 2 0.0715068342410392 0.618546100574138 0
"5280" 1 1 0.0284888882140386 -1.66925827393642 0 2 0.0715068342410392 2.80985542102699 0
"5281" 1 1 0.0240690429775109 -4.50681546317823 0 4 0.0715068342410392 1.54930159584792 0
"5282" 0 0 0.0406894059022386 -2.99602484758807 1 3 0.0715068342410392 3.1805034598348 0
"5283" 0 1 0.0715068342410392 -3.2341891076758 0 2 0.0715068342410392 0.309223658977641 1
"5284" 0 0 0.0597046087809735 -2.14235395348969 0 4 0.0715068342410392 0.489441257249971 0
"5285" 1 0 0.045576329778672 -1.33887353832544 0 4 0.0715068342410392 0.878108865368214 0
"5286" 1 0 0.0318380824123801 -3.1771201797937 0 2 0.0715068342410392 0.418096978074894 0
"5287" 0 1 1.31275024361461e-05 -1.84698203598124 0 2 0.0715068342410392 2.79640247526904 0
"5288" 0 0 0.0392389387967582 -3.48403482240731 0 2 0.0715068342410392 0.174333017365742 0
"5289" 0 1 0.0715068342410392 -2.11002214822685 0 2 0.0715068342410392 0.463326979294429 1
"5290" 1 1 0.00661972570552935 -3.75260928950546 0 2 0.0715068342410392 -0.530219862063294 0
"5291" 0 0 0.0272208589742185 -2.74262842707859 0 4 0.0715068342410392 0.42530166847407 0
"5292" 0 1 0.02917546280456 -3.02869912683781 0 4 0.0715068342410392 -0.109020458488812 0
"5293" 0 1 0.0126017968478359 -3.32942028768018 0 0 0.0715068342410392 1.02079963578328 0
"5294" 1 0 0.000290555594237381 -2.51406849396253 0 5 0.0715068342410392 1.32783062434706 0
"5295" 0 0 0.00656911756054698 -2.43848814680325 1 4 0.0715068342410392 0.412521174220292 0
"5296" 1 0 0.00787724248508825 -2.8452940037085 0 4 0.0715068342410392 1.17030841579508 0
"5297" 1 0 0.0512654302950558 -1.35723237142831 0 6 0.0715068342410392 2.52780619701753 0
"5298" 1 1 0.0511031089870321 -1.91194722404337 0 1 0.0715068342410392 1.52824944190376 0
"5299" 1 1 0.0715068342410392 -2.58707801675512 0 4 0.0715068342410392 1.84420770255403 1
"5300" 1 0 0.0715068342410392 -3.69090309301557 0 0 0.0715068342410392 0.573793027473408 1
"5301" 1 0 0.0715068342410392 -2.02820711967437 0 2 0.0715068342410392 1.30281790335227 1
"5302" 1 0 0.0173341407981661 -3.11067016546838 0 4 0.0715068342410392 -0.313978536459295 0
"5303" 0 0 0.0715068342410392 -3.64656436884202 0 2 0.0715068342410392 2.12161925188562 1
"5304" 0 1 0.0715068342410392 -1.79006582296031 0 1 0.0715068342410392 1.39581712579765 1
"5305" 0 1 0.0715068342410392 -4.28578054964026 0 5 0.0715068342410392 1.36107789262333 1
"5306" 0 0 0.0715068342410392 -2.87833072160977 0 5 0.0715068342410392 -0.546224338882643 1
"5307" 0 1 0.0448278812586709 -2.25018065684946 0 5 0.0715068342410392 0.235192624358511 0
"5308" 1 1 0.0715068342410392 -2.58658692806472 0 2 0.0715068342410392 0.589490543003173 1
"5309" 1 1 0.0516862765634115 -1.54822765960582 0 2 0.0715068342410392 0.515313194812039 0
"5310" 0 1 0.044795933008597 -2.59244663854532 0 2 0.0715068342410392 2.00219242090475 0
"5311" 1 1 0.0282647486780344 -3.82102849570064 0 5 0.0715068342410392 0.127007696135033 0
"5312" 0 0 0.0247628666364116 -3.34289022820379 0 1 0.0715068342410392 -0.00728312382249952 0
"5313" 1 1 0.0612150983513811 -4.08445145083389 0 3 0.0715068342410392 1.69674511581935 0
"5314" 0 1 0.0715068342410392 -3.33464892044021 0 1 0.0715068342410392 1.53923120968059 1
"5315" 0 0 0.0715068342410392 -3.68427969826938 0 2 0.0715068342410392 1.03967056465487 1
"5316" 0 0 0.0245473859993112 -3.67599106092099 0 4 0.0715068342410392 1.31630993361127 0
"5317" 1 1 0.0166832391963645 -2.67711305448725 0 0 0.0715068342410392 0.44532786243571 0
"5318" 0 0 0.0715068342410392 -5.16200859362273 0 2 0.0715068342410392 0.899176196438671 1
"5319" 1 1 0.0472567064533355 -1.23430794583069 0 2 0.0715068342410392 1.60705841972635 0
"5320" 0 1 0.0715068342410392 -3.76138394988685 0 3 0.0715068342410392 1.39989178340514 1
"5321" 1 1 0.000437614952816035 -2.26921065994842 0 5 0.0715068342410392 2.19461686122565 0
"5322" 1 1 0.0497979425782053 -2.44510315190121 0 1 0.0715068342410392 1.26067578869998 0
"5323" 0 0 0.00345720820834212 -3.3698550492574 0 3 0.0715068342410392 -0.139093016422574 0
"5324" 1 1 0.0319236576357823 -2.24253268611079 0 0 0.0715068342410392 0.183538955927036 0
"5325" 1 1 0.0715068342410392 -4.44277477538419 0 2 0.0715068342410392 2.59017193110508 1
"5326" 0 0 0.0715068342410392 -2.50997164008143 0 2 0.0715068342410392 2.9978008985835 1
"5327" 0 1 0.0690899058534692 -3.1463571635469 0 1 0.0715068342410392 1.22647144431737 0
"5328" 0 1 0.0242388776343826 -3.91919010376848 0 3 0.0715068342410392 -0.475898690740836 0
"5329" 1 1 0.00255260821543765 -4.07730566327911 0 3 0.0715068342410392 0.609569997689583 0
"5330" 0 1 0.0715068342410392 -2.14787082755481 0 1 0.0715068342410392 1.76785718265819 1
"5331" 1 1 0.0324330526591122 -3.67170302253745 0 6 0.0715068342410392 0.610148629152827 0
"5332" 1 1 0.0715068342410392 -2.0240050350966 0 2 0.0715068342410392 1.21599643927562 1
"5333" 0 0 0.00258213774710086 -3.58571398952318 0 5 0.0715068342410392 1.52812794889578 0
"5334" 0 0 0.0336829477536147 -1.9089329287571 0 3 0.0715068342410392 1.28956678390523 0
"5335" 0 1 0.0715068342410392 -3.31299628705287 0 3 0.0715068342410392 0.954348744924416 1
"5336" 0 0 0.00702648714824196 -3.2554595912569 0 4 0.0715068342410392 0.0362331509156967 0
"5337" 0 0 0.0673491909215261 -3.12361572402557 0 1 0.0715068342410392 1.04197689140672 0
"5338" 0 0 0.00209292051184995 -3.68301205667945 0 1 0.0715068342410392 -1.7910496626196 0
"5339" 0 1 0.0136090703153828 -2.94469565238851 0 7 0.0715068342410392 0.179183794092264 0
"5340" 0 1 0.018983016074822 -2.34225109585401 0 3 0.0715068342410392 2.15348460102225 0
"5341" 1 1 0.0447196783830646 -2.27396854698246 0 8 0.0715068342410392 2.21786257291041 0
"5342" 1 1 0.0172481945546669 -1.63696139757837 0 3 0.0715068342410392 1.51179035296091 0
"5343" 1 0 0.0464855670725712 -4.44117482835775 0 5 0.0715068342410392 0.18186947748132 0
"5344" 0 1 0.0375651302226731 -1.90924192159484 0 2 0.0715068342410392 0.498080426829909 0
"5345" 0 1 0.0492650740008951 -4.17893607407969 0 1 0.0715068342410392 0.593918078829898 0
"5346" 1 0 0.0355881550637244 -4.27909089797531 0 2 0.0715068342410392 0.278299906005795 0
"5347" 0 1 0.020887301766103 -2.79020722109157 0 7 0.0715068342410392 0.04207003042598 0
"5348" 0 1 0.0122430402344577 -1.39970689450743 0 2 0.0715068342410392 0.688073151446831 0
"5349" 1 0 0.0183600131990105 -1.97762979713441 0 3 0.0715068342410392 1.70785645048268 0
"5350" 0 1 0.0420859472829918 -2.92042403129398 0 4 0.0715068342410392 0.417168555842485 0
"5351" 1 1 0.0715068342410392 -2.68060079448574 0 4 0.0715068342410392 0.063819581428359 1
"5352" 1 0 0.0376786907781308 -2.63137027161262 0 2 0.0715068342410392 0.834003058737769 0
"5353" 1 1 0.0078706772671124 -3.59376683241423 0 2 0.0715068342410392 2.05504563106636 0
"5354" 1 0 0.0333746972936876 -4.4777052351159 0 4 0.0715068342410392 -0.471374432818562 0
"5355" 1 1 0.0396072987002775 -1.56453989125106 0 4 0.0715068342410392 4.27495031446257 0
"5356" 0 0 0.0715068342410392 -1.2486054382961 1 7 0.0715068342410392 2.70651633140141 1
"5357" 0 1 0.0440772966858439 -1.06413705278694 0 3 0.0715068342410392 1.05166133111149 0
"5358" 1 0 0.045902761886782 -2.87497064011207 0 6 0.0715068342410392 0.438442687713408 0
"5359" 1 1 0.0715068342410392 -3.91259146132015 0 5 0.0715068342410392 2.08095606165287 1
"5360" 0 0 0.0353228487148931 -2.44650440277539 0 1 0.0715068342410392 0.127756675191895 0
"5361" 0 0 0.0460261938765672 -3.2576727874954 0 2 0.0715068342410392 1.14262345010823 0
"5362" 0 0 0.0223600302253694 -2.5918734575196 0 3 0.0715068342410392 0.945592618658741 0
"5363" 1 1 0.021583725121215 -3.80102393418301 1 7 0.0715068342410392 0.302362115764884 0
"5364" 1 0 0.0506674290154731 -1.54828754240611 0 5 0.0715068342410392 1.79987692014607 0
"5365" 1 0 0.00817463427202257 -2.08674030833248 0 4 0.0715068342410392 0.512227853616573 0
"5366" 0 1 0.0038969195148387 -1.95967334496705 0 3 0.0715068342410392 1.48282406781318 0
"5367" 1 1 0.0515503186320293 -2.57918698409658 0 0 0.0715068342410392 0.886479467082603 0
"5368" 1 1 0.0711313625027158 -2.50135267890036 0 5 0.0715068342410392 0.279778374344327 0
"5369" 0 1 0.0122379487859598 -3.06659643205411 0 3 0.0715068342410392 2.4660926795849 0
"5370" 0 0 0.00632052156542311 -4.92754498256116 0 3 0.0715068342410392 -0.363564385847859 0
"5371" 0 1 0.0113550777869653 -2.83204349948311 0 3 0.0715068342410392 0.0979222857285738 0
"5372" 0 1 0.0476855329894668 -1.98786551194157 0 5 0.0715068342410392 1.26589343442065 0
"5373" 0 0 0.0192464951473598 -2.52798292109756 0 5 0.0715068342410392 0.231265874445957 0
"5374" 1 1 0.017759251047269 -2.66878455372555 0 0 0.0715068342410392 2.05093769681139 0
"5375" 0 1 0.0618065471201353 -2.63191081044368 0 5 0.0715068342410392 1.43281454499277 0
"5376" 1 1 0.0715068342410392 -3.6620958089108 1 2 0.0715068342410392 0.835807440250722 1
"5377" 0 1 0.0715068342410392 -3.7072188054586 0 1 0.0715068342410392 -0.676326454458696 1
"5378" 0 1 0.0461636595829632 -3.14619862992009 0 0 0.0715068342410392 1.47391010309721 0
"5379" 0 0 0.0193651902365257 -0.598605334023663 0 1 0.0715068342410392 0.180524003647199 0
"5380" 1 0 0.0351909643859644 -3.63921831725203 0 4 0.0715068342410392 0.808385171791813 0
"5381" 0 1 0.063676460415907 -1.66983474321832 0 4 0.0715068342410392 0.536169988109136 0
"5382" 1 0 0.0715068342410392 -1.61188066014592 0 2 0.0715068342410392 3.02614242568617 1
"5383" 0 0 0.0545854552278068 -4.0504041596308 0 2 0.0715068342410392 1.37484121798882 0
"5384" 0 0 0.0715068342410392 -3.67327556171195 0 6 0.0715068342410392 -0.397214910598377 1
"5385" 0 0 0.00579276833404165 -2.7384809986816 0 2 0.0715068342410392 1.32519736574877 0
"5386" 0 0 0.0168630770002404 -3.77231559952227 0 2 0.0715068342410392 0.158961537787483 0
"5387" 1 1 0.0715068342410392 -2.38943347640672 0 0 0.0715068342410392 0.695320761216414 1
"5388" 1 1 0.0715068342410392 -2.22376279266247 0 3 0.0715068342410392 1.71933671932265 1
"5389" 0 1 0.0351922445231351 -1.00081128279679 0 5 0.0715068342410392 0.453002633835356 0
"5390" 0 0 0.025254553442305 -3.52033324587005 0 2 0.0715068342410392 1.1752289558875 0
"5391" 1 1 0.0670759459691985 -3.92716702311565 0 2 0.0715068342410392 -1.16285675058395 0
"5392" 0 0 0.0144167837060671 -4.1812222718002 0 4 0.0715068342410392 -0.0516840908827827 0
"5393" 0 1 0.0158860493050419 -3.02345151792946 0 3 0.0715068342410392 0.059456822135537 0
"5394" 0 1 0.0715068342410392 -4.26383718132193 0 7 0.0715068342410392 0.75118145823808 1
"5395" 0 1 0.0114284461883059 -1.62675973302241 0 8 0.0715068342410392 2.65306673359927 0
"5396" 1 0 0.0462528394389599 -2.92730584903822 0 1 0.0715068342410392 0.713643322511566 0
"5397" 0 0 0.0715068342410392 -4.15995617764831 0 2 0.0715068342410392 2.34981565792791 1
"5398" 0 1 0.00368448678122047 -4.61095348361698 0 3 0.0715068342410392 0.900395736400189 0
"5399" 0 0 0.0170590901078465 -4.52015627909286 0 1 0.0715068342410392 1.93436643857316 0
"5400" 1 1 0.00479855629895414 -0.900164816656599 0 3 0.0715068342410392 3.158981911947 0
"5401" 1 1 0.0715068342410392 -3.22378344655852 0 5 0.0715068342410392 0.393578292777659 1
"5402" 0 1 0.0640768735076548 -2.89396558381876 0 4 0.0715068342410392 0.963778655612734 0
"5403" 0 1 0.00740374715914955 -2.38769122381422 0 0 0.0715068342410392 1.66493203924456 0
"5404" 1 0 0.0273266177409276 -1.68345044648236 0 5 0.0715068342410392 0.831202069278819 0
"5405" 1 1 0.0715068342410392 -3.42353469371072 0 0 0.0715068342410392 1.06491660546516 1
"5406" 0 0 0.0276490012186086 -2.26300200948217 0 2 0.0715068342410392 2.34627463423693 0
"5407" 0 1 0.00203646370856407 -2.33133992088049 0 3 0.0715068342410392 2.61474725591436 0
"5408" 0 0 0.0154617699848522 -2.42238921934825 0 5 0.0715068342410392 -0.0338276453224167 0
"5409" 0 1 0.0715068342410392 -3.06266841349713 0 6 0.0715068342410392 1.9794206246238 1
"5410" 1 0 0.0715068342410392 -2.73353509632375 0 6 0.0715068342410392 0.00130998404530502 1
"5411" 0 1 0.0253321471112752 -3.66819760850111 0 6 0.0715068342410392 -0.992111200775192 0
"5412" 0 0 0.017316938765307 -3.47941157851858 0 4 0.0715068342410392 1.08588809235668 0
"5413" 0 1 0.0715068342410392 -3.26256688902709 0 5 0.0715068342410392 0.260227071759305 1
"5414" 1 1 0.00435880477604761 -2.94112089167492 0 3 0.0715068342410392 -0.759014714498532 0
"5415" 0 1 0.0235166674651695 -2.84221733407126 0 1 0.0715068342410392 1.03117378374747 0
"5416" 0 0 0.0277655608177207 -3.84164110083343 0 4 0.0715068342410392 0.953251192993683 0
"5417" 0 1 0.0209423133922427 -2.68210451590318 0 6 0.0715068342410392 1.00494084977094 0
"5418" 1 0 0.0612496550952329 -3.034332058343 0 1 0.0715068342410392 -0.120100434112989 0
"5419" 1 1 0.0465418638456204 -1.40574946937555 0 3 0.0715068342410392 0.920785036058028 0
"5420" 0 0 0.00920556029254831 -3.08320564004764 0 5 0.0715068342410392 1.94910212141966 0
"5421" 0 0 0.0715068342410392 -1.66678506123349 0 4 0.0715068342410392 1.05598728371066 1
"5422" 0 0 0.00646401053205534 -2.51929940776182 0 2 0.0715068342410392 -0.754573016857187 0
"5423" 0 1 0.0715068342410392 -3.45606551697237 1 1 0.0715068342410392 2.36606627408174 1
"5424" 0 0 0.0715068342410392 -3.55150745630703 0 4 0.0715068342410392 0.403602219515548 1
"5425" 0 1 0.0578165866472507 -3.62666786855502 0 2 0.0715068342410392 3.38348817309616 0
"5426" 0 1 0.0501460936659887 -3.48129256215127 0 2 0.0715068342410392 0.91911617426748 0
"5427" 0 0 0.0660463498657737 -3.96373904219466 0 7 0.0715068342410392 0.127338918715819 0
"5428" 0 1 0.00242957874224547 -2.42991749114079 0 2 0.0715068342410392 1.7679322011292 0
"5429" 1 1 0.0135740787094904 -4.94058770595478 1 2 0.0715068342410392 0.918605525211921 0
"5430" 0 0 0.006526720792587 -0.4178586854356 0 4 0.0715068342410392 0.846560217799576 0
"5431" 1 1 0.0649637555329785 -1.67583183700312 0 4 0.0715068342410392 0.343704748676664 0
"5432" 1 1 0.0380640410105926 -2.22283393040592 0 3 0.0715068342410392 1.63316800933614 0
"5433" 1 0 0.0359840533303463 -2.45015068686767 1 3 0.0715068342410392 0.292026518057295 0
"5434" 0 0 0.0308796295460476 -2.75706446286485 0 1 0.0715068342410392 1.14782269367933 0
"5435" 0 1 0.0511241581073665 -3.7083556722688 0 1 0.0715068342410392 -0.608608481279749 0
"5436" 0 1 0.0300186189346732 -3.82473831974576 0 3 0.0715068342410392 0.725259992064694 0
"5437" 1 0 0.0460495178041956 -1.9305326783323 0 0 0.0715068342410392 0.273607785964653 0
"5438" 1 1 0.0715068342410392 -4.79892098693 0 3 0.0715068342410392 0.233791624510315 1
"5439" 1 1 0.00657687265688988 -2.9372071019764 0 4 0.0715068342410392 1.70395225290007 0
"5440" 0 0 0.0325279462661 -5.26759637723283 0 3 0.0715068342410392 1.47624336928345 0
"5441" 0 1 0.00139743780752352 -3.0674079148687 0 2 0.0715068342410392 0.558709491353166 0
"5442" 1 1 0.0242185543825963 -2.93161713043207 0 3 0.0715068342410392 1.20809530408615 0
"5443" 0 1 0.0606354888977696 -3.08875296544549 0 1 0.0715068342410392 1.49518482811272 0
"5444" 1 1 0.0457648283441706 -4.51684767371686 0 1 0.0715068342410392 1.39558216512183 0
"5445" 1 1 0.0715068342410392 -2.38232329717753 1 2 0.0715068342410392 0.484294166775932 1
"5446" 0 1 0.0631512879688357 -3.4976423735219 1 3 0.0715068342410392 0.496787049544988 0
"5447" 0 0 0.0709774350760873 -4.81288894719148 0 4 0.0715068342410392 2.90986159130581 0
"5448" 1 1 0.0295032292865495 -2.90016263470237 0 4 0.0715068342410392 1.11558101894188 0
"5449" 0 1 0.0106854903823587 -2.75344292067524 0 2 0.0715068342410392 -0.378489015273618 0
"5450" 1 1 0.0282949128892904 -2.57693854624982 0 3 0.0715068342410392 0.733520020679882 0
"5451" 0 0 0.00903531152284642 -3.71809192464902 0 3 0.0715068342410392 1.37548584270777 0
"5452" 0 1 0.0427454620513102 -2.6071010819932 0 4 0.0715068342410392 1.79839881510046 0
"5453" 0 0 0.0715068342410392 -3.2033506310063 0 3 0.0715068342410392 2.57958799690487 1
"5454" 1 0 0.0715068342410392 -4.22782032527265 0 4 0.0715068342410392 1.35178229817853 1
"5455" 0 1 0.0135615156351406 -2.7260045229459 0 4 0.0715068342410392 0.950691510421751 0
"5456" 1 0 0.012769105498119 -3.21425687037512 0 1 0.0715068342410392 1.53523874752247 0
"5457" 1 0 0.0148765023279868 -2.91880195042731 0 4 0.0715068342410392 1.13785868909606 0
"5458" 0 0 0.00910706692728253 -2.81414986026788 0 5 0.0715068342410392 2.37405985533369 0
"5459" 0 1 0.0715068342410392 -4.6629694431544 0 3 0.0715068342410392 1.14757444537682 1
"5460" 0 1 0.03030533583797 -2.15051829993453 0 4 0.0715068342410392 0.533249360022027 0
"5461" 1 0 0.0206671035012219 -2.0448853147557 0 2 0.0715068342410392 -0.112727542923608 0
"5462" 0 1 0.00287259176948707 -2.05491290413522 0 7 0.0715068342410392 1.69230942279548 0
"5463" 1 0 0.0242621792906506 -3.67303673542686 0 1 0.0715068342410392 -0.109829263272727 0
"5464" 1 1 0.00609971447171346 -2.86380939839789 0 2 0.0715068342410392 0.163856499757257 0
"5465" 1 1 0.00365633456198578 -4.50548472530573 0 5 0.0715068342410392 -0.668617591596284 0
"5466" 0 0 0.0147097986337962 -2.01875770908674 0 2 0.0715068342410392 0.224036924721229 0
"5467" 1 1 0.00336935245367668 -2.63072216511719 0 2 0.0715068342410392 0.699270224733002 0
"5468" 0 1 0.03963316140337 -2.82595266374293 0 5 0.0715068342410392 0.74560353120811 0
"5469" 1 0 0.0660512346770693 -3.59598441689846 0 1 0.0715068342410392 0.822853127511743 0
"5470" 0 1 0.0715068342410392 -1.4844406369393 0 2 0.0715068342410392 2.42583422653024 1
"5471" 1 0 0.032076131420953 -2.9531371530483 0 5 0.0715068342410392 1.83706170025594 0
"5472" 1 0 0.0123176488362572 -1.85837212615763 0 1 0.0715068342410392 3.6416660675409 0
"5473" 1 1 0.0289432001918221 -1.61310865100362 0 1 0.0715068342410392 1.2812140491686 0
"5474" 1 0 0.0280806464358667 -3.00898644128194 0 4 0.0715068342410392 0.0951989700070989 0
"5475" 0 0 0.0715068342410392 -3.93836584627456 0 3 0.0715068342410392 1.31505117682302 1
"5476" 1 1 0.0715068342410392 -3.03855989082692 0 3 0.0715068342410392 2.18172674575934 1
"5477" 0 0 0.0167097559932639 -1.94866099083305 0 2 0.0715068342410392 0.605178294881333 0
"5478" 0 0 0.0715068342410392 -2.48409916213859 0 4 0.0715068342410392 1.97893493233047 1
"5479" 0 0 0.00833013341949484 -1.342592111558 0 2 0.0715068342410392 0.585206631589771 0
"5480" 0 0 0.0362502229863126 -3.44831009923157 0 3 0.0715068342410392 1.65076168821999 0
"5481" 0 1 0.0354387730460632 -3.50080350985047 0 2 0.0715068342410392 1.5249564641271 0
"5482" 1 0 0.0715068342410392 -3.2926562019885 0 7 0.0715068342410392 1.43162284512617 1
"5483" 0 1 0.0715068342410392 -4.11035798272342 0 2 0.0715068342410392 0.931232081221029 1
"5484" 1 1 0.0271466967835291 -2.84919430502053 0 4 0.0715068342410392 1.54980980821092 0
"5485" 1 1 0.053813043748232 -1.40740672690374 0 2 0.0715068342410392 0.639818809549712 0
"5486" 0 0 0.0634779989930452 -3.00872626053703 0 2 0.0715068342410392 0.790899014496011 0
"5487" 1 0 0.0183481361179686 -2.2797027325417 0 7 0.0715068342410392 1.56056277784705 0
"5488" 0 1 0.0115578610155046 -2.93654230193256 0 5 0.0715068342410392 2.05552738346941 0
"5489" 1 0 0.0128144419882956 -3.14983576818901 0 4 0.0715068342410392 0.412648983228824 0
"5490" 1 1 0.03202146436822 -2.45640934718757 0 4 0.0715068342410392 2.39146721882403 0
"5491" 1 1 0.00466856237454627 -3.91842852734834 0 1 0.0715068342410392 0.740158400723094 0
"5492" 0 1 0.0576973104925038 -3.94352852824196 0 5 0.0715068342410392 2.55109214829412 0
"5493" 0 1 0.0715068342410392 -2.64800795355452 0 3 0.0715068342410392 1.26514187478482 1
"5494" 1 1 0.00212944525796379 -2.37532475995848 0 6 0.0715068342410392 -0.0849087022591455 0
"5495" 1 1 0.0701372989334258 -2.57037748897873 0 2 0.0715068342410392 1.01798308831584 0
"5496" 0 0 0.0158020411031385 -3.86891442683751 0 1 0.0715068342410392 1.29924254668252 0
"5497" 1 1 0.0615592129984967 -1.4280052110544 0 3 0.0715068342410392 0.578133274838908 0
"5498" 1 1 0.0461597091174665 -2.49197423194279 0 4 0.0715068342410392 -0.412231550941514 0
"5499" 1 1 0.0715068342410392 -2.21765962738905 0 5 0.0715068342410392 1.2496711969818 1
"5500" 1 1 0.0715068342410392 -0.360603938787069 1 3 0.0715068342410392 2.1217574061365 1
"5501" 0 0 0.0171681237028746 -1.65332997606477 0 2 0.0715068342410392 0.935412062180821 0
"5502" 0 0 0.0130854047160486 -1.32052391758599 0 7 0.0715068342410392 1.68972308799558 0
"5503" 1 1 0.00919422980726784 -3.33742808909831 0 4 0.0715068342410392 1.58503643343341 0
"5504" 0 0 0.0658862710432426 -2.45535466064891 0 4 0.0715068342410392 0.830236837629834 0
"5505" 1 0 0.0199267188432608 -5.40496655557766 0 3 0.0715068342410392 0.507526705509823 0
"5506" 0 0 0.00630482354752606 -1.56532269520575 0 3 0.0715068342410392 0.485764696149597 0
"5507" 0 0 5.28359290674649e-05 -3.35609659732634 0 3 0.0715068342410392 0.279950950549247 0
"5508" 0 0 0.0339675216394251 -2.0298358301683 0 2 0.0715068342410392 1.09358109785538 0
"5509" 0 1 0.0136742783546214 -5.01689655104935 0 2 0.0715068342410392 0.97883046120086 0
"5510" 1 1 0.00887292362119128 -4.19892573385702 0 1 0.0715068342410392 0.402091658686746 0
"5511" 0 0 0.0430616592307339 -2.50075067421165 0 3 0.0715068342410392 0.0508826343632607 0
"5512" 0 0 0.0468251997566824 -2.28443181089682 0 1 0.0715068342410392 1.00565166887254 0
"5513" 0 1 0.0286738966809126 -2.70716321429237 0 0 0.0715068342410392 2.34501363982512 0
"5514" 0 1 0.00634474883520502 -2.79230567156229 0 2 0.0715068342410392 2.10226449498476 0
"5515" 0 1 0.019927890113671 -2.29608637577246 0 6 0.0715068342410392 2.13664797815515 0
"5516" 0 0 0.0296400567387275 -2.36825994321755 0 4 0.0715068342410392 0.784055290580453 0
"5517" 1 1 0.00470263065777653 -4.08686492420776 0 2 0.0715068342410392 1.8095683741802 0
"5518" 1 1 0.0288378825640796 -2.36888379220477 0 1 0.0715068342410392 -1.21560597488651 0
"5519" 1 0 0.0229356550453588 -3.22728904732722 0 2 0.0715068342410392 1.52168456496789 0
"5520" 1 1 0.0167355347319211 -2.39368108571627 0 2 0.0715068342410392 0.364852545173547 0
"5521" 0 0 0.0106987035007087 -2.57496921600118 0 3 0.0715068342410392 1.0295830755726 0
"5522" 0 0 0.0654176697801442 -3.33069714510264 0 2 0.0715068342410392 0.516748647324536 0
"5523" 1 1 0.00712304002889997 -3.28513998804621 0 2 0.0715068342410392 1.43381228339354 0
"5524" 0 1 0.0410118278367102 -2.3197933184128 0 3 0.0715068342410392 2.83180934829636 0
"5525" 1 1 0.0476068229129609 -2.22620132874756 0 2 0.0715068342410392 0.170370317283172 0
"5526" 0 1 0.0625284314469709 -3.517178615848 0 4 0.0715068342410392 0.755240703012329 0
"5527" 1 1 0.0175339788927601 -2.16903597020943 0 4 0.0715068342410392 2.24251959234451 0
"5528" 1 0 0.0369750916940463 -0.578856318811623 0 4 0.0715068342410392 1.06505622746021 0
"5529" 0 1 0.018411619026279 -3.00936074278056 0 3 0.0715068342410392 0.136699684680392 0
"5530" 0 0 0.0365406755874755 -4.81441680970317 0 3 0.0715068342410392 -0.871606348118977 0
"5531" 0 0 0.00790235893752284 -2.4303226963845 0 2 0.0715068342410392 1.81578011210699 0
"5532" 0 0 0.0715068342410392 -3.71950429875271 0 3 0.0715068342410392 0.108152430072848 1
"5533" 0 1 0.0327260953653705 -3.04451684881689 0 3 0.0715068342410392 0.277002531584665 0
"5534" 0 0 0.0625599992234564 -4.31815829733299 0 6 0.0715068342410392 1.63934613756865 0
"5535" 0 0 0.0594061181002702 -2.34496418070407 0 0 0.0715068342410392 1.03929481352613 0
"5536" 0 1 0.0170630680752499 -3.34667376936513 0 2 0.0715068342410392 0.913959646122004 0
"5537" 1 1 0.0618911474536578 -0.626560167289098 0 3 0.0715068342410392 0.64990535928089 0
"5538" 0 1 0.0529713243073052 -2.56873383801959 0 7 0.0715068342410392 0.923340166180059 0
"5539" 1 0 0.0133278131395939 -3.59821134252201 0 4 0.0715068342410392 2.32440073717972 0
"5540" 0 1 0.00133110391932209 -2.94711590328661 0 3 0.0715068342410392 1.01985325286053 0
"5541" 0 1 0.00572041992906987 -2.02862574729866 0 4 0.0715068342410392 1.31900320294979 0
"5542" 1 1 0.0411112841975237 -1.23529269288165 1 3 0.0715068342410392 1.88428957706967 0
"5543" 0 1 0.00670189284213565 -3.56476068164063 0 6 0.0715068342410392 1.19784176447691 0
"5544" 0 1 0.0321577027984781 -4.51109524954104 0 4 0.0715068342410392 -1.31904947574739 0
"5545" 0 0 0.0715068342410392 -2.39688860774965 1 2 0.0715068342410392 0.728204472703996 1
"5546" 1 1 0.0715068342410392 -1.88562117283178 0 1 0.0715068342410392 0.627678509063804 1
"5547" 0 1 0.0359197380364363 -4.64782833179155 0 2 0.0715068342410392 1.0451869966325 0
"5548" 1 1 0.0131453091639427 -2.11267028962657 0 3 0.0715068342410392 1.28391267708477 0
"5549" 0 1 0.0715068342410392 -2.64197743911976 0 1 0.0715068342410392 -0.446298178403425 1
"5550" 1 0 0.0162542441366453 -2.58226284365742 0 3 0.0715068342410392 0.632367484430142 0
"5551" 0 1 0.0267142989661893 -1.17229008303951 0 3 0.0715068342410392 1.23253033764022 0
"5552" 1 0 0.0137187106541619 -2.30336119103308 0 3 0.0715068342410392 0.649719706974497 0
"5553" 1 1 0.0715068342410392 -2.64938526857515 0 3 0.0715068342410392 0.333705976399556 1
